access,w_eff,n_vis,n_nat,eps,T,rho,idle,cv,sv
rts,1680,50,0,0.35345226451597084,0.7308571428571429,1.0,0.4281238856909989,0.26835107737761704,0.30352503693138405
rts,1680,50,0,0.4513369232266959,0.7247946428571429,1.0,0.40701066054051266,0.2877055316073411,0.3052838078521463
rts,1680,50,0,0.5763296453813948,0.7134593253968254,1.0,0.39213494563560614,0.31124885682349357,0.2966161975409003
rts,1680,50,0,0.7359377065160035,0.6961934523809524,1.0,0.36574756893233007,0.3497487688423368,0.2845036622253331
rts,1680,50,0,0.9397474383147868,0.6166210317460318,1.0,0.29087630243120494,0.4852613767922344,0.22386232077656068
rts,1680,50,0,1.2,0.46882936507936507,1.0,0.1727819295386863,0.6841789814762788,0.14303908898503492
rts,1680,50,5,0.05,0.7713630952380952,0.41816988067402844,0.6558523822638391,0.03846506931056642,0.0871201689158175
rts,1680,50,5,0.0638469417991665,0.7692996031746032,0.49253843554872373,0.6338560036804172,0.053040177886827175,0.10774804477840821
rts,1680,50,5,0.0815286395421231,0.7667549603174603,0.5801888757635314,0.6088744458486289,0.07512386913000742,0.13213375860062987
rts,1680,50,5,0.10410708607622314,0.7623888888888889,0.6587506896659415,0.5774704222980085,0.10085891120373879,0.15713022609574334
rts,1680,50,5,0.13293838131178873,0.7575079365079365,0.7197479464828279,0.5431493384578004,0.12793497227928347,0.1793563492589402
rts,1680,50,5,0.16975418188978358,0.7512380952380953,0.782443796484111,0.5103438795848703,0.15801049279479484,0.2011500836216179
rts,1680,50,5,0.21676570742564272,0.7445119047619048,0.8371613446542692,0.48323786271011365,0.18818668419569912,0.2169217766926472
rts,1680,50,5,0.2767965501212033,0.7410833333333333,0.8687430724004434,0.459030241594864,0.21053266719764438,0.22947891777085896
rts,1680,50,5,0.35345226451597084,0.7322777777777778,0.9036131552992944,0.43757125876331177,0.23731897241831015,0.23855614584091406
rts,1680,50,5,0.4513369232266959,0.7256765873015874,0.9279882485146593,0.42186169824629677,0.25940700021890883,0.24328071412935082
rts,1680,50,5,0.5763296453813948,0.7205744047619047,0.9481178898558387,0.40839293997021703,0.2766398945389742,0.2476137001684447
rts,1680,50,5,0.7359377065160035,0.7024027777777778,0.9674401360409705,0.3922106158718155,0.31188259204991253,0.23895164720896156
rts,1680,50,5,0.9397474383147868,0.6234305555555556,0.9766316369040989,0.323887489504618,0.4432619647355164,0.18971452560873217
rts,1680,50,5,1.2,0.49178472222222225,0.9847030273199131,0.2084447211337752,0.6301680887684477,0.13154136302047095
rts,1680,50,10,0.05,0.743968253968254,0.3031843396628973,0.6021876691617046,0.034084333526216565,0.05715565676740149
rts,1680,50,10,0.0638469417991665,0.7441805555555555,0.35989889806354597,0.5882183244864989,0.04490730056158166,0.07046695899684591
rts,1680,50,10,0.0815286395421231,0.74425,0.4496344994161588,0.5711839091904809,0.06063925121975505,0.09098874838195758
rts,1680,50,10,0.10410708607622314,0.7451825396825397,0.5354248985547378,0.5489627853643282,0.07801521943083499,0.11354112373605754
rts,1680,50,10,0.13293838131178873,0.7397936507936508,0.6306021627652499,0.5242227507445737,0.10869704955968375,0.13768721475862955
rts,1680,50,10,0.16975418188978358,0.7379970238095238,0.7064843305762459,0.497228430934287,0.13497988377291015,0.1584711667411712
rts,1680,50,10,0.21676570742564272,0.7323472222222223,0.7757541932739642,0.4713889589110159,0.16515800811238168,0.17730366432156197
rts,1680,50,10,0.2767965501212033,0.7274940476190476,0.8306777178671073,0.4474887987051068,0.19594642145018648,0.19320181097375028
rts,1680,50,10,0.35345226451597084,0.7239851190476191,0.8836425373778565,0.42931186853607856,0.22031671722358898,0.20632001337568967
rts,1680,50,10,0.4513369232266959,0.7178789682539682,0.9197962472119421,0.41385839605004554,0.244331527731173,0.21535400987488615
rts,1680,50,10,0.5763296453813948,0.7121607142857143,0.9624783731601514,0.40168849234901904,0.267544490814026,0.2231975823859548
rts,1680,50,10,0.7359377065160035,0.6949246031746031,0.9777302550807726,0.38403681296862957,0.30401065146808065,0.21641634159445003
rts,1680,50,10,0.9397474383147868,0.6441855158730159,0.9990337866661327,0.33802236864921104,0.3963499219698283,0.1898950927692041
rts,1680,50,10,1.2,0.5028958333333333,1.0041391228184384,0.2146843422638361,0.6052470566422545,0.1286919440066747
rts,1680,50,20,0.05,0.691594246031746,0.23871374943159568,0.5467983771388252,0.0260010583877227,0.03413300405715294
rts,1680,50,20,0.0638469417991665,0.6930535714285714,0.2898324930789954,0.5429764901194237,0.03359574430104072,0.04182509505703422
rts,1680,50,20,0.0815286395421231,0.6947777777777778,0.36178434351511274,0.5340875912408759,0.04251824817518248,0.053138686131386864
rts,1680,50,20,0.10410708607622314,0.6956170634920635,0.4471828997321665,0.5229767059877557,0.05679781991936688,0.06781021352844557
rts,1680,50,20,0.13293838131178873,0.6965019841269842,0.550090161435974,0.5075342070319265,0.07520735908242403,0.08608048034178165
rts,1680,50,20,0.16975418188978358,0.6975109126984127,0.6513597813085362,0.48817530484762606,0.09898816532620193,0.10555411419562137
rts,1680,50,20,0.21676570742564272,0.6961785714285714,0.7409876479875966,0.4687904368722657,0.12487933123831824,0.1236880481442685
rts,1680,50,20,0.2767965501212033,0.6958174603174603,0.839951296294184,0.44949580544021694,0.15229641555800355,0.14365308024743667
rts,1680,50,20,0.35345226451597084,0.6957787698412699,0.9044621406012732,0.4313229911103364,0.1753529719365522,0.16003573296147813
rts,1680,50,20,0.4513369232266959,0.6897916666666667,0.9516480418806,0.4175420168067227,0.20481004901960784,0.16784838935574228
rts,1680,50,20,0.5763296453813948,0.6838253968253968,0.9952589308511873,0.40633747375787266,0.2314555633310007,0.17389783065080475
rts,1680,50,20,0.7359377065160035,0.672592261904762,1.034851830382626,0.38994352736750654,0.2691572545612511,0.176498696785404
rts,1680,50,20,0.9397474383147868,0.6230238095238095,1.0626176736602082,0.34685964841053957,0.3660630912265032,0.15659128740205433
rts,1680,50,20,1.2,0.5128968253968254,1.085059574468085,0.24468511833132772,0.5434853954709551,0.11896947817525434
basic,210,5,0,0.05,0.6747142857142857,1.0,0.9374398073836276,0.002608346709470305,0.059951845906902085
basic,210,5,0,0.0638469417991665,0.7062619047619048,1.0,0.9254926949160257,0.0030949888489372355,0.07141231623503709
basic,210,5,0,0.0815286395421231,0.7152301587301587,1.0,0.9139505916545568,0.004722856549719743,0.08132655179572348
basic,210,5,0,0.10410708607622314,0.7182222222222222,1.0,0.8983684366656779,0.0071195490952239695,0.09451201423909819
basic,210,5,0,0.13293838131178873,0.7233253968253969,1.0,0.8817175079828793,0.00991915211631225,0.10836333990080847
basic,210,5,0,0.16975418188978358,0.7177857142857142,1.0,0.8595359811246559,0.015572158867479355,0.12489186000786473
basic,210,5,0,0.21676570742564272,0.6909603174603175,1.0,0.833424858136555,0.025169320885960095,0.1414058209774849
basic,210,5,0,0.2767965501212033,0.6626507936507936,1.0,0.8076963405683129,0.036174897766593266,0.15612876166509385
basic,210,5,0,0.35345226451597084,0.6737698412698413,1.0,0.7733268197361993,0.043111871030776745,0.18356130923302394
basic,210,5,0,0.4513369232266959,0.6513412698412698,1.0,0.7385089686098655,0.05885650224215247,0.20263452914798205
basic,210,5,0,0.5763296453813948,0.5910793650793651,1.0,0.6981346309813463,0.0867802108678021,0.21508515815085158
basic,210,5,0,0.7359377065160035,0.5328809523809523,1.0,0.6591326718118339,0.11705255420801176,0.22381477398015434
basic,210,5,0,0.9397474383147868,0.44822222222222224,1.0,0.6255794353139486,0.16266329540665825,0.21175726927939317
basic,210,5,0,1.2,0.408468253968254,1.0,0.5729142046797447,0.20420704325218625,0.222878752068069
basic,210,5,5,0.05,0.7763968253968254,0.16645881463005746,0.6995068107092531,0.006810709253170503,0.01573508689525599
basic,210,5,5,0.0638469417991665,0.774420634920635,0.164813429394222,0.6998477573486357,0.007260803372760276,0.015692704063707694
basic,210,5,5,0.0815286395421231,0.7654603174603175,0.17576310550763105,0.6980778246601032,0.008438818565400843,0.017346460384435068
basic,210,5,5,0.10410708607622314,0.7667460317460317,0.18273470655211677,0.6960207205085943,0.00894749234753944,0.01789498469507888
basic,210,5,5,0.13293838131178873,0.7647619047619048,0.1979659609796596,0.694592355934209,0.010176310495799314,0.020352620991598628
basic,210,5,5,0.16975418188978358,0.7613333333333333,0.22908848302893836,0.6910179640718563,0.013293413173652695,0.023233532934131735
basic,210,5,5,0.21676570742564272,0.773063492063492,0.3089132086319118,0.6793893129770993,0.015267175572519083,0.031642452597882294
basic,210,5,5,0.2767965501212033,0.7512857142857143,0.39128689442437303,0.680337904015671,0.019711067580803134,0.03978942213516161
basic,210,5,5,0.35345226451597084,0.7378174603174603,0.5422040552896251,0.6711932604048787,0.027285301144222306,0.05532503457814661
basic,210,5,5,0.4513369232266959,0.712579365079365,0.6456089547251768,0.6627020038784744,0.041111829347123464,0.06619263089851325
basic,210,5,5,0.5763296453813948,0.6870873015873016,0.7602139235096392,0.6497413558399129,0.05336237408113259,0.08099646065886197
basic,210,5,5,0.7359377065160035,0.652063492063492,0.881840311587147,0.6369014084507042,0.06619718309859154,0.09380281690140845
basic,210,5,5,0.9397474383147868,0.5799444444444445,0.9433853817415461,0.6225402504472272,0.09376863446630888,0.09481216457960644
basic,210,5,5,1.2,0.5392380952380952,1.0172789355940186,0.6037225580655424,0.11342666242443525,0.10054088450524976
basic,210,5,10,0.05,0.6702460317460317,0.1847225018057809,0.5985587113183553,0.006923837784371909,0.011728133389854458
basic,210,5,10,0.0638469417991665,0.6735714285714286,0.18649699540473666,0.5975937721160651,0.007077140835102618,0.012172682236376504
basic,210,5,10,0.0815286395421231,0.6685079365079365,0.17939737866843958,0.5996338543867061,0.007745387973524856,0.011688494578228419
basic,210,5,10,0.10410708607622314,0.6675952380952381,0.191447626520204,0.5987297106563162,0.008468595624558928,0.012561750176429076
basic,210,5,10,0.13293838131178873,0.6612380952380953,0.2168731096067982,0.5975661525399746,0.009056176595443612,0.01386727041177303
basic,210,5,10,0.16975418188978358,0.6580555555555555,0.23123680878007596,0.598923665203229,0.009771986970684038,0.014728791955813624
basic,210,5,10,0.21676570742564272,0.655968253968254,0.25567439384406915,0.5987531878719183,0.012184754888070274,0.01686030036837631
basic,210,5,10,0.2767965501212033,0.667404761904762,0.2879312190075274,0.5944707062025498,0.013321873657069187,0.019767941555651054
basic,210,5,10,0.35345226451597084,0.6563650793650794,0.3189644748615511,0.5870480615652679,0.017714534630463193,0.023522578771598666
basic,210,5,10,0.4513369232266959,0.6455952380952381,0.4273649271620874,0.586709886547812,0.026963312214527774,0.03079416531604538
basic,210,5,10,0.5763296453813948,0.6495,0.5487371237948605,0.5739490641301013,0.032218471923903036,0.04065664314206812
basic,210,5,10,0.7359377065160035,0.6175079365079366,0.6464925584145182,0.5671618204804045,0.04914664981036662,0.04835651074589128
basic,210,5,10,0.9397474383147868,0.5888412698412698,0.7911017063374397,0.5581052286510408,0.07310277003769874,0.06031798065890837
basic,210,5,10,1.2,0.5361984126984127,0.9981202172851202,0.5455652173913044,0.10278260869565217,0.07095652173913043
basic,210,5,20,0.05,0.49093650793650795,0.16933945488053284,0.5034436418612465,0.0067193011926759616,0.0060473710734083655
basic,210,5,20,0.0638469417991665,0.49284126984126986,0.17488485941576218,0.5027773102171351,0.006901195085002525,0.0062279077596364245
basic,210,5,20,0.0815286395421231,0.4864047619047619,0.17010132654559695,0.5042835545103309,0.007391231311943558,0.0060473710734083655
basic,210,5,20,0.10410708607622314,0.4859126984126984,0.1702735810534912,0.5044515370401478,0.007559213841760457,0.0060473710734083655
basic,210,5,20,0.13293838131178873,0.48333333333333334,0.1733990147783251,0.5054557663253315,0.008729226120530469,0.006211180124223602
basic,210,5,20,0.16975418188978358,0.48424603174603176,0.21199704990576085,0.505130361648444,0.009251471825063078,0.007401177460050462
basic,210,5,20,0.21676570742564272,0.4747142857142857,0.2173404219747885,0.5045531197301855,0.01163575042158516,0.007419898819561552
basic,210,5,20,0.2767965501212033,0.4703650793650794,0.2503121519927108,0.5035545023696683,0.011679079214624239,0.008632362897765741
basic,210,5,20,0.35345226451597084,0.48103968253968254,0.27717741004108165,0.5002554931016863,0.012433997615397718,0.010219724067450179
basic,210,5,20,0.4513369232266959,0.4753174603174603,0.3080647854399733,0.4969863957292922,0.015670742207680385,0.011537799207852592
basic,210,5,20,0.5763296453813948,0.460015873015873,0.34427728511783584,0.4986187845303867,0.020718232044198894,0.01225828729281768
basic,210,5,20,0.7359377065160035,0.4597698412698413,0.49334553175329265,0.49843260188087773,0.027516544757924068,0.017763845350052248
basic,210,5,20,0.9397474383147868,0.4633174603174603,0.6046798451471445,0.4902417188898836,0.03921217547000895,0.022381378692927483
basic,210,5,20,1.2,0.4464920634920635,0.6840804863308328,0.4888485947416138,0.05385312783318223,0.025929283771532186
basic,210,20,0,0.05,0.7386587301587302,1.0,0.8794578684372647,0.009377780820042439,0.11116435074269286
basic,210,20,0,0.0638469417991665,0.7390238095238095,1.0,0.8699977890780456,0.011717886358611542,0.11828432456334291
basic,210,20,0,0.0815286395421231,0.7453492063492063,1.0,0.8558572907541611,0.013378991797403839,0.13076371744843512
basic,210,20,0,0.10410708607622314,0.7473650793650793,1.0,0.8365290288058503,0.01765807544814055,0.14581289574600909
basic,210,20,0,0.13293838131178873,0.7281984126984127,1.0,0.823765402617251,0.023688986531664916,0.15254561085108415
basic,210,20,0,0.16975418188978358,0.7242539682539683,1.0,0.7920485919381557,0.03136388735505246,0.17658752070679182
basic,210,20,0,0.21676570742564272,0.7037619047619048,1.0,0.7670503775219706,0.04171308330238891,0.19123653917564054
basic,210,20,0,0.2767965501212033,0.6796984126984127,1.0,0.7424945414847162,0.05158296943231441,0.20592248908296942
basic,210,20,0,0.35345226451597084,0.6575952380952381,1.0,0.7107673824898634,0.0666766781799069,0.22255593933022977
basic,210,20,0,0.4513369232266959,0.617436507936508,1.0,0.6780578582304179,0.08814075452546101,0.23380138724412114
basic,210,20,0,0.5763296453813948,0.5673650793650794,1.0,0.6435772964899178,0.11706497386109037,0.2393577296489918
basic,210,20,0,0.7359377065160035,0.5422936507936508,1.0,0.6036827788240218,0.14103368905628794,0.2552835321196903
basic,210,20,0,0.9397474383147868,0.4891190476190476,1.0,0.5751378676470589,0.17325367647058823,0.2516084558823529
basic,210,20,0,1.2,0.43915873015873014,1.0,0.5351120060407752,0.2139441228290964,0.2509438711301284
basic,210,20,5,0.05,0.7526587301587302,0.31628618126219216,0.6709518244383846,0.025321386832878847,0.0510323334631866
basic,210,20,5,0.0638469417991665,0.756436507936508,0.32573627388234305,0.6674060542797495,0.025704592901878914,0.054149269311064716
basic,210,20,5,0.0815286395421231,0.7496190476190476,0.34070215559225847,0.667097942812783,0.02691163151766076,0.056281537068184756
basic,210,20,5,0.10410708607622314,0.7352460317460318,0.3577789531632862,0.6645262744070239,0.03171275062246101,0.05936312409906958
basic,210,20,5,0.13293838131178873,0.7379682539682539,0.38618203131721585,0.6625823451910409,0.03241106719367589,0.06403162055335969
basic,210,20,5,0.16975418188978358,0.7419603174603174,0.42457774877790494,0.6534427111350188,0.03308230231307154,0.07369553523399677
basic,210,20,5,0.21676570742564272,0.7214206349206349,0.4644165502370763,0.6501437765301931,0.043269889086676706,0.08065178693687526
basic,210,20,5,0.2767965501212033,0.6962142857142857,0.5164267067929733,0.6477917762702479,0.05108680603627302,0.08735982278831511
basic,210,20,5,0.35345226451597084,0.682047619047619,0.5531604179757499,0.6383589155071009,0.05766747955816956,0.0935303399799168
basic,210,20,5,0.4513369232266959,0.6456031746031746,0.582327342463059,0.6254432624113475,0.0734338061465721,0.09973404255319149
basic,210,20,5,0.5763296453813948,0.6308968253968253,0.6420691130036607,0.6093023255813953,0.08542635658914728,0.1144186046511628
basic,210,20,5,0.7359377065160035,0.5951269841269842,0.6944796361987571,0.597143320889466,0.10063301412108423,0.12108423957149814
basic,210,20,5,0.9397474383147868,0.529452380952381,0.742062778252462,0.5845682166581502,0.1299608243910748,0.12263668880940215
basic,210,20,5,1.2,0.4886031746031746,0.7818489701773763,0.5715048975957258,0.14692787177203917,0.12413178984861976
basic,210,20,10,0.05,0.6476349206349207,0.27747481679370606,0.5826339081336792,0.02899435373111552,0.037845261712192886
basic,210,20,10,0.0638469417991665,0.6407619047619048,0.2834609096313912,0.5846013390139988,0.030584297017650638,0.038192331101643336
basic,210,20,10,0.0815286395421231,0.636468253968254,0.29410811147827176,0.5838926174496645,0.031879194630872486,0.03981086028065894
basic,210,20,10,0.10410708607622314,0.6381349206349206,0.2950003109259375,0.5804077878276866,0.03326690173233175,0.041851908630998004
basic,210,20,10,0.13293838131178873,0.6395079365079365,0.3066345652659535,0.5780499147419005,0.034413269260579755,0.04340412339172221
basic,210,20,10,0.16975418188978358,0.6256111111111111,0.33283646466312306,0.5746151429469054,0.038956958843858,0.04696826892868363
basic,210,20,10,0.21676570742564272,0.634563492063492,0.3567506722531424,0.5712696647068171,0.040362307325599873,0.05228031145717464
basic,210,20,10,0.2767965501212033,0.6201349206349206,0.4130821505816707,0.5708818370275873,0.04656354648381438,0.06123425291022166
basic,210,20,10,0.35345226451597084,0.619436507936508,0.42112006559981546,0.5625915676379619,0.05404525476151718,0.06202181344619893
basic,210,20,10,0.4513369232266959,0.6166825396825397,0.4833273274819181,0.5536884557217274,0.061334229541253574,0.07225676356914804
basic,210,20,10,0.5763296453813948,0.5729206349206349,0.5403183354574168,0.5525634386328327,0.08078715691351632,0.07681684791990333
basic,210,20,10,0.7359377065160035,0.5621825396825397,0.5946213030281641,0.5373781148429035,0.09841097869266884,0.08974358974358974
basic,210,20,10,0.9397474383147868,0.5180476190476191,0.6389833624414009,0.5327326222876058,0.11971312982714233,0.0910261125413755
basic,210,20,10,1.2,0.49722222222222223,0.712122905027933,0.5199468085106383,0.1354483282674772,0.10410334346504559
basic,210,20,20,0.05,0.4703253968253968,0.34143872023759303,0.493133357426816,0.036320925189736175,0.03108059269967474
basic,210,20,20,0.0638469417991665,0.4693888888888889,0.342796273438953,0.49302915082382764,0.037298569617961255,0.031142495020822017
basic,210,20,20,0.0815286395421231,0.4685793650793651,0.3341406818990193,0.49166666666666664,0.0375,0.03061594202898551
basic,210,20,20,0.10410708607622314,0.4724761904761905,0.34092588859772893,0.48796059832178035,0.037212696096315216,0.03137541043414812
basic,210,20,20,0.13293838131178873,0.4721904761904762,0.34217426381605487,0.4874041621029573,0.03815261044176707,0.03176341730558598
basic,210,20,20,0.16975418188978358,0.47719047619047616,0.3510295047067824,0.485808459989013,0.03863761215894525,0.033144112799853506
basic,210,20,20,0.21676570742564272,0.47724603174603175,0.3679843014650857,0.48558839728290804,0.04075637965852763,0.03396364971543969
basic,210,20,20,0.2767965501212033,0.4683650793650794,0.3857389771918528,0.4846026184768578,0.04351834777798266,0.03503595795685045
basic,210,20,20,0.35345226451597084,0.4805634920634921,0.4350052022262225,0.48417721518987344,0.04635145197319434,0.040766939687267315
basic,210,20,20,0.4513369232266959,0.4692936507936508,0.45316331535066207,0.4843837665980924,0.05311389564241631,0.04320179539928932
basic,210,20,20,0.5763296453813948,0.4481349206349206,0.48631895864694946,0.48333647147429865,0.061193748823197135,0.04537751835812465
basic,210,20,20,0.7359377065160035,0.4434047619047619,0.5252644579283682,0.47689641894493645,0.07162110127069696,0.04890257989988448
basic,210,20,20,0.9397474383147868,0.435515873015873,0.5188883826879271,0.4718707416780222,0.08623710336772435,0.05100253065991824
basic,210,20,20,1.2,0.41638888888888886,0.6071857428762032,0.4696485623003195,0.10962460063897764,0.05750798722044728
basic,210,50,0,0.05,0.7379126984126985,1.0,0.8028841056091612,0.025023857491252254,0.17209203689958646
basic,210,50,0,0.0638469417991665,0.7326031746031746,1.0,0.7906431442608307,0.028360875390799463,0.1809959803483698
basic,210,50,0,0.0815286395421231,0.7348968253968254,1.0,0.7735444695797119,0.03202762233599238,0.19442790808429575
basic,210,50,0,0.10410708607622314,0.7167301587301588,1.0,0.761994473750314,0.037678975131876416,0.2003265511178096
basic,210,50,0,0.13293838131178873,0.7132460317460317,1.0,0.7421536796536796,0.04234307359307359,0.21550324675324675
basic,210,50,0,0.16975418188978358,0.6875634920634921,1.0,0.727194615494773,0.05312902763855076,0.21967635686667622
basic,210,50,0,0.21676570742564272,0.6471269841269841,1.0,0.706711615078149,0.0698743487588109,0.22341403616304015
basic,210,50,0,0.2767965501212033,0.6251349206349206,1.0,0.673073593073593,0.08606060606060606,0.24086580086580087
basic,210,50,0,0.35345226451597084,0.5902619047619048,1.0,0.6494327692021573,0.10749488562395387,0.2430723451738888
basic,210,50,0,0.4513369232266959,0.557031746031746,1.0,0.6228190550872378,0.127818074887277,0.2493628700254852
basic,210,50,0,0.5763296453813948,0.5490079365079366,1.0,0.5851851851851851,0.1437908496732026,0.2710239651416122
basic,210,50,0,0.7359377065160035,0.5052857142857143,1.0,0.5549010367577757,0.17695570216776627,0.2681432610744581
basic,210,50,0,0.9397474383147868,0.45805555555555555,1.0,0.5246268656716417,0.21069651741293532,0.2646766169154229
basic,210,50,0,1.2,0.4077777777777778,1.0,0.5013528138528138,0.2481060606060606,0.25054112554112556
basic,210,50,5,0.05,0.7118492063492063,0.5150045154025398,0.6305280283981659,0.051471675787605385,0.10323916580387517
basic,210,50,5,0.0638469417991665,0.6945873015873016,0.5077184122123449,0.6252053158130506,0.054502015827982676,0.10243392563834552
basic,210,50,5,0.0815286395421231,0.6886666666666666,0.5325692619739086,0.623821636989376,0.057908125093520876,0.10743677988927129
basic,210,50,5,0.10410708607622314,0.6835,0.5483842500667666,0.6203047216774777,0.061547744757882036,0.11268667974053402
basic,210,50,5,0.13293838131178873,0.6956825396825397,0.5806196951720362,0.6167360147942672,0.06256742179072276,0.12189859762675297
basic,210,50,5,0.16975418188978358,0.6779603174603175,0.6169673273006099,0.6137640449438202,0.0686641697877653,0.1270287141073658
basic,210,50,5,0.21676570742564272,0.6851111111111111,0.6151533756545109,0.6037705703786548,0.07157692922192044,0.13260904297811152
basic,210,50,5,0.2767965501212033,0.6474841269841269,0.6173283649779979,0.600453661697991,0.08311730395333765,0.12815942968243682
basic,210,50,5,0.35345226451597084,0.6341349206349206,0.6694359269596125,0.589,0.09416666666666666,0.141
basic,210,50,5,0.4513369232266959,0.604984126984127,0.6920672193944483,0.5838594096570551,0.10510151851219929,0.14349087186486947
basic,210,50,5,0.5763296453813948,0.5969682539682539,0.729657794676806,0.5773985721748215,0.11126588890823612,0.152011144001393
basic,210,50,5,0.7359377065160035,0.5343888888888889,0.7412457487413304,0.5654138055655945,0.14040477050957717,0.14745211420310805
basic,210,50,5,0.9397474383147868,0.48444444444444446,0.7464285714285714,0.5560119492158327,0.1633681852128454,0.13872292755787902
basic,210,50,5,1.2,0.4701904761904762,0.7873826885422996,0.5402232486528099,0.16859122401847576,0.14876828329484218
basic,210,50,10,0.05,0.6178968253968254,0.44707725900712864,0.552099533437014,0.06324520476931052,0.08398133748055987
basic,210,50,10,0.0638469417991665,0.6100793650793651,0.4502770911929231,0.5496872828353023,0.06445448227936067,0.08495482974287699
basic,210,50,10,0.0815286395421231,0.6048174603174603,0.4627448922015037,0.5472619462853157,0.06696895709801186,0.08911754447157308
basic,210,50,10,0.10410708607622314,0.6112063492063492,0.4769490469017815,0.5427718250483049,0.06920779905146672,0.09432636571227823
basic,210,50,10,0.13293838131178873,0.6058809523809524,0.4828545604589932,0.5414001421464109,0.07462686567164178,0.0925728500355366
basic,210,50,10,0.16975418188978358,0.611015873015873,0.4954122720423962,0.5361456643230575,0.07589688119704345,0.09771047413016044
basic,210,50,10,0.21676570742564272,0.6034761904761905,0.5163260475025645,0.534837183918501,0.07913407313079862,0.10132799708932144
basic,210,50,10,0.2767965501212033,0.5751666666666667,0.5256612990023595,0.5309718100890207,0.0918026706231454,0.1005192878338279
basic,210,50,10,0.35345226451597084,0.5951587301587301,0.5624429923989865,0.51455938697318,0.0925287356321839,0.11551724137931034
basic,210,50,10,0.4513369232266959,0.5817301587301588,0.5676662391879723,0.5166634559815064,0.10094394143710268,0.1161625890965132
basic,210,50,10,0.5763296453813948,0.5384444444444444,0.6360474028653971,0.5165473195277724,0.119798722663054,0.11960518676214438
basic,210,50,10,0.7359377065160035,0.5324920634920635,0.6429427370554744,0.5036933519664604,0.13415851467358755,0.12537432621281694
basic,210,50,10,0.9397474383147868,0.4908888888888889,0.6510056263338291,0.4982691916106699,0.15353288535939727,0.1209529627367135
basic,210,50,10,1.2,0.45806349206349206,0.66320604338485,0.4825234441602728,0.1773231031543052,0.1199914748508099
basic,210,50,20,0.05,0.4465793650793651,0.46098562263413245,0.46526526526526524,0.08048048048048048,0.06326326326326326
basic,210,50,20,0.0638469417991665,0.44882539682539685,0.4633576177677182,0.4656,0.08,0.0636
basic,210,50,20,0.0815286395421231,0.4481984126984127,0.46207214066899227,0.46546546546546547,0.08108108108108109,0.06326326326326326
basic,210,50,20,0.10410708607622314,0.45646031746031746,0.46675592029766666,0.464551114681663,0.08114079132355895,0.06607752560755172
basic,210,50,20,0.13293838131178873,0.4581904761904762,0.495839395829003,0.46569814366424533,0.08192090395480225,0.07062146892655367
basic,210,50,20,0.16975418188978358,0.4532936507936508,0.5160010505121246,0.46700302724520687,0.08678102926337034,0.07124117053481333
basic,210,50,20,0.21676570742564272,0.44776984126984126,0.49933887520161646,0.47093023255813954,0.09021651964715317,0.06776263031275061
basic,210,50,20,0.2767965501212033,0.44177777777777777,0.49293259557344066,0.4654752233956133,0.09524776604386677,0.06600324939073923
basic,210,50,20,0.35345226451597084,0.4474365079365079,0.4977739148943718,0.4618852459016393,0.09918032786885246,0.06782786885245902
basic,210,50,20,0.4513369232266959,0.43084920634920637,0.5073700886031647,0.45973918443386463,0.10846615607534672,0.06768784930656178
basic,210,50,20,0.5763296453813948,0.43418253968253967,0.5465699087868098,0.453456608531204,0.11367934440008405,0.07585627232611893
basic,210,50,20,0.7359377065160035,0.4183730158730159,0.5724290998766954,0.4493901134175048,0.1294671517226621,0.07960624866252942
basic,210,50,20,0.9397474383147868,0.3863809523809524,0.5622545394790897,0.452769428939459,0.15156719622155432,0.0738514383855732
basic,210,50,20,1.2,0.37446031746031744,0.5719342121995676,0.45184381778741867,0.1650759219088937,0.0718004338394794
basic,420,5,0,0.05,0.7358849206349206,1.0,0.9216690193076058,0.005024284039524368,0.07330669665286982
basic,420,5,0,0.0638469417991665,0.748436507936508,1.0,0.9041901012373453,0.007395950506186726,0.08841394825646794
basic,420,5,0,0.0815286395421231,0.7563531746031746,1.0,0.885883347421809,0.010371285519214513,0.10374536705897652
basic,420,5,0,0.10410708607622314,0.7470674603174603,1.0,0.8638442191906105,0.015814343418946726,0.1203414373904428
basic,420,5,0,0.13293838131178873,0.7253690476190476,1.0,0.8394413006377437,0.024027665498967034,0.13653103386328933
basic,420,5,0,0.16975418188978358,0.7077857142857142,1.0,0.8088512241054614,0.03363674408872149,0.1575120318058171
basic,420,5,0,0.21676570742564272,0.68175,1.0,0.7754801497208075,0.04773884764067006,0.17678100263852242
basic,420,5,0,0.2767965501212033,0.6508253968253969,1.0,0.7390188248716486,0.06553051911009698,0.19545065601825443
basic,420,5,0,0.35345226451597084,0.6025595238095238,1.0,0.6997294860234445,0.089843429789327,0.21042708418722847
basic,420,5,0,0.4513369232266959,0.566297619047619,1.0,0.6555032925682032,0.11843838193791158,0.22605832549388524
basic,420,5,0,0.5763296453813948,0.49414285714285716,1.0,0.6126912303382892,0.1603102779573368,0.22699849170437406
basic,420,5,0,0.7359377065160035,0.4477777777777778,1.0,0.5664506663406285,0.19929086685413866,0.2342584668052329
basic,420,5,0,0.9397474383147868,0.3843888888888889,1.0,0.5175582990397806,0.254320987654321,0.2281207133058985
basic,420,5,0,1.2,0.3198373015873016,1.0,0.4681414550553046,0.31889702445863843,0.21296152048605702
