n_vis,n_nat,w_eff,access,eps_idle,eps_coll,c_idle,c_coll,T,rho,J_a0.0,J_a0.05,J_a0.1,J_a0.2,J_a0.5
5,0,105,rts,0.05,0.86244,1.0512710963760241,2.3689338461802025,0.49740079365079365,1.0,-0.6983591520154052,-0.6983591520154052,-0.6983591520154052,-0.6983591520154052,-0.6983591520154052
5,0,105,rts,0.05,1.386294,1.0512710963760241,3.999998555520698,0.4965079365079365,1.0,-0.7001558107144223,-0.7001558107144223,-0.7001558107144223,-0.7001558107144223,-0.7001558107144223
5,0,105,rts,0.08037,0.05,1.0836879580501442,1.0512710963760241,0.5245238095238095,1.0,-0.6452644574691165,-0.6452644574691165,-0.6452644574691165,-0.6452644574691165,-0.6452644574691165
5,0,105,rts,0.08037,0.08037,1.0836879580501442,1.0836879580501442,0.5242460317460318,1.0,-0.6457941786211605,-0.6457941786211605,-0.6457941786211605,-0.6457941786211605,-0.6457941786211605
5,0,105,rts,0.08037,0.129188,1.0836879580501442,1.1379040300155947,0.5242460317460318,1.0,-0.6457941786211605,-0.6457941786211605,-0.6457941786211605,-0.6457941786211605,-0.6457941786211605
5,0,105,rts,0.08037,0.207658,1.0836879580501442,1.2307921666404829,0.5242460317460318,1.0,-0.6457941786211605,-0.6457941786211605,-0.6457941786211605,-0.6457941786211605,-0.6457941786211605
5,0,105,rts,0.08037,0.333792,1.0836879580501442,1.3962526928085686,0.5244047619047619,1.0,-0.6454914464611251,-0.6454914464611251,-0.6454914464611251,-0.6454914464611251,-0.6454914464611251
5,0,105,rts,0.08037,0.53654,1.0836879580501442,1.710079738279151,0.5214880952380953,1.0,-0.6510688327249865,-0.6510688327249865,-0.6510688327249865,-0.6510688327249865,-0.6510688327249865
5,0,105,rts,0.08037,0.86244,1.0836879580501442,2.3689338461802025,0.5275396825396825,1.0,-0.6395311888979875,-0.6395311888979875,-0.6395311888979875,-0.6395311888979875,-0.6395311888979875
5,0,105,rts,0.08037,1.386294,1.0836879580501442,3.999998555520698,0.5250396825396826,1.0,-0.6442814334571036,-0.6442814334571036,-0.6442814334571036,-0.6442814334571036,-0.6442814334571036
