topology,N,W_eff,protocol,seed,CW0,mean_success,std_success,mean_spatial_reuse,mean_degree,alpha_G
grid,9,50,mfg_full_N,123,,9.0,0.0,0.032299999999999995,2.6666666666666665,5
grid,9,50,mfg_perfect_local,123,,9.0,0.0,0.046900000000000004,2.6666666666666665,5
grid,9,50,mfg_carrier_sense,123,,9.0,0.0,0.037,2.6666666666666665,5
grid,9,50,oracle_topology,123,4,9.0,0.0,0.0,2.6666666666666665,5
grid,9,100,dcf_ieee,123,16,9.0,0.0,0.0106,2.6666666666666665,5
grid,9,100,dcf_topology,123,18,9.0,0.0,0.01,2.6666666666666665,5
grid,9,100,mfg_full_N,123,,9.0,0.0,0.016149999999999998,2.6666666666666665,5
grid,9,100,mfg_perfect_local,123,,9.0,0.0,0.023450000000000002,2.6666666666666665,5
grid,9,100,mfg_carrier_sense,123,,9.0,0.0,0.0185,2.6666666666666665,5
grid,9,100,oracle_topology,123,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,200,dcf_ieee,123,16,9.0,0.0,0.0053,2.6666666666666665,5
grid,9,200,dcf_topology,123,18,9.0,0.0,0.005,2.6666666666666665,5
grid,9,200,mfg_full_N,123,,9.0,0.0,0.008074999999999999,2.6666666666666665,5
grid,9,200,mfg_perfect_local,123,,9.0,0.0,0.011725000000000001,2.6666666666666665,5
grid,9,200,mfg_carrier_sense,123,,9.0,0.0,0.00925,2.6666666666666665,5
grid,9,200,oracle_topology,123,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,500,dcf_ieee,123,16,9.0,0.0,0.0021200000000000004,2.6666666666666665,5
grid,9,500,dcf_topology,123,18,9.0,0.0,0.002,2.6666666666666665,5
grid,9,500,mfg_full_N,123,,9.0,0.0,0.0032300000000000007,2.6666666666666665,5
grid,9,500,mfg_perfect_local,123,,9.0,0.0,0.004690000000000001,2.6666666666666665,5
grid,9,500,mfg_carrier_sense,123,,9.0,0.0,0.0037,2.6666666666666665,5
grid,9,500,oracle_topology,123,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,20,dcf_ieee,456,16,8.135,1.1605063550019878,0.048,2.6666666666666665,5
grid,9,20,dcf_topology,456,18,7.8,1.2409673645990857,0.047,2.6666666666666665,5
grid,9,20,mfg_full_N,456,,8.985,0.15740076238697195,0.079,2.6666666666666665,5
grid,9,20,mfg_perfect_local,456,,8.99,0.14106735979665885,0.11500000000000002,2.6666666666666665,5
grid,9,20,mfg_carrier_sense,456,,8.9,0.34641016151377546,0.09300000000000001,2.6666666666666665,5
grid,9,20,oracle_topology,456,2,8.6625,0.0,0.0,2.6666666666666665,5
grid,9,50,dcf_ieee,456,16,8.94,0.27640549922170504,0.0192,2.6666666666666665,5
grid,9,50,dcf_topology,456,18,8.85,0.4330127018922193,0.019000000000000003,2.6666666666666665,5
grid,9,50,mfg_full_N,456,,9.0,0.0,0.0316,2.6666666666666665,5
grid,9,50,mfg_perfect_local,456,,9.0,0.0,0.046000000000000006,2.6666666666666665,5
grid,9,50,mfg_carrier_sense,456,,9.0,0.0,0.0372,2.6666666666666665,5
grid,9,50,oracle_topology,456,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,100,dcf_ieee,456,16,9.0,0.0,0.0096,2.6666666666666665,5
grid,9,100,dcf_topology,456,18,8.995,0.07053367989832943,0.009500000000000001,2.6666666666666665,5
grid,9,100,mfg_full_N,456,,9.0,0.0,0.0158,2.6666666666666665,5
grid,9,100,mfg_perfect_local,456,,9.0,0.0,0.023000000000000003,2.6666666666666665,5
grid,9,100,mfg_carrier_sense,456,,9.0,0.0,0.0186,2.6666666666666665,5
grid,9,100,oracle_topology,456,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,200,dcf_ieee,456,16,9.0,0.0,0.0048,2.6666666666666665,5
grid,9,200,dcf_topology,456,18,9.0,0.0,0.004750000000000001,2.6666666666666665,5
grid,9,200,mfg_full_N,456,,9.0,0.0,0.0079,2.6666666666666665,5
grid,9,200,mfg_perfect_local,456,,9.0,0.0,0.011500000000000002,2.6666666666666665,5
grid,9,200,mfg_carrier_sense,456,,9.0,0.0,0.0093,2.6666666666666665,5
grid,9,200,oracle_topology,456,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,500,dcf_ieee,456,16,9.0,0.0,0.0019200000000000003,2.6666666666666665,5
grid,9,500,dcf_topology,456,18,9.0,0.0,0.0019,2.6666666666666665,5
grid,9,500,mfg_full_N,456,,9.0,0.0,0.00316,2.6666666666666665,5
grid,9,500,mfg_perfect_local,456,,9.0,0.0,0.0046,2.6666666666666665,5
grid,9,500,mfg_carrier_sense,456,,9.0,0.0,0.0037200000000000006,2.6666666666666665,5
grid,9,500,oracle_topology,456,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,20,dcf_ieee,789,16,8.035,1.2545018931831071,0.05050000000000001,2.6666666666666665,5
grid,9,20,dcf_topology,789,18,7.86,1.2650691680694777,0.0425,2.6666666666666665,5
grid,9,20,mfg_full_N,789,,8.98,0.22271057451320095,0.07600000000000001,2.6666666666666665,5
grid,9,20,mfg_perfect_local,789,,9.0,0.0,0.11349999999999999,2.6666666666666665,5
grid,9,20,mfg_carrier_sense,789,,8.875,0.3455068740271313,0.09300000000000001,2.6666666666666665,5
grid,9,20,oracle_topology,789,2,8.725,0.0,0.0,2.6666666666666665,5
grid,9,50,dcf_ieee,789,16,8.94,0.2764054992217051,0.020499999999999997,2.6666666666666665,5
grid,9,50,dcf_topology,789,18,8.885,0.38958311051687033,0.0175,2.6666666666666665,5
grid,9,50,mfg_full_N,789,,9.0,0.0,0.0304,2.6666666666666665,5
grid,9,50,mfg_perfect_local,789,,9.0,0.0,0.04540000000000001,2.6666666666666665,5
grid,9,50,mfg_carrier_sense,789,,9.0,0.0,0.0372,2.6666666666666665,5
grid,9,50,oracle_topology,789,2,8.9875,0.0,0.0,2.6666666666666665,5
grid,9,100,dcf_ieee,789,16,9.0,0.0,0.010249999999999999,2.6666666666666665,5
grid,9,100,dcf_topology,789,18,9.0,0.0,0.00875,2.6666666666666665,5
grid,9,100,mfg_full_N,789,,9.0,0.0,0.0152,2.6666666666666665,5
grid,9,100,mfg_perfect_local,789,,9.0,0.0,0.022700000000000005,2.6666666666666665,5
grid,9,100,mfg_carrier_sense,789,,9.0,0.0,0.0186,2.6666666666666665,5
grid,9,100,oracle_topology,789,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,200,dcf_ieee,789,16,9.0,0.0,0.005124999999999999,2.6666666666666665,5
grid,9,200,dcf_topology,789,18,9.0,0.0,0.004375,2.6666666666666665,5
grid,9,200,mfg_full_N,789,,9.0,0.0,0.0076,2.6666666666666665,5
grid,9,200,mfg_perfect_local,789,,9.0,0.0,0.011350000000000002,2.6666666666666665,5
grid,9,200,mfg_carrier_sense,789,,9.0,0.0,0.0093,2.6666666666666665,5
grid,9,200,oracle_topology,789,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,500,dcf_ieee,789,16,9.0,0.0,0.00205,2.6666666666666665,5
grid,9,500,dcf_topology,789,18,9.0,0.0,0.0017499999999999998,2.6666666666666665,5
grid,9,500,mfg_full_N,789,,9.0,0.0,0.0030400000000000006,2.6666666666666665,5
grid,9,500,mfg_perfect_local,789,,9.0,0.0,0.004540000000000001,2.6666666666666665,5
grid,9,500,mfg_carrier_sense,789,,9.0,0.0,0.0037200000000000006,2.6666666666666665,5
grid,9,500,oracle_topology,789,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,20,dcf_ieee,1234,16,8.105,1.184894510072521,0.05449999999999999,2.6666666666666665,5
grid,9,20,dcf_topology,1234,18,7.85,1.2114041439585719,0.045,2.6666666666666665,5
grid,9,20,mfg_full_N,1234,,8.995,0.07053367989832944,0.07975,2.6666666666666665,5
grid,9,20,mfg_perfect_local,1234,,9.0,0.0,0.11599999999999999,2.6666666666666665,5
grid,9,20,mfg_carrier_sense,1234,,8.885,0.3630082643687331,0.09525000000000002,2.6666666666666665,5
grid,9,20,oracle_topology,1234,2,8.8375,0.0,0.0,2.6666666666666665,5
grid,9,50,dcf_ieee,1234,16,8.945,0.26828156850592627,0.022199999999999998,2.6666666666666665,5
grid,9,50,dcf_topology,1234,18,8.925,0.3152380053229623,0.0184,2.6666666666666665,5
grid,9,50,mfg_full_N,1234,,9.0,0.0,0.031900000000000005,2.6666666666666665,5
grid,9,50,mfg_perfect_local,1234,,9.0,0.0,0.046400000000000004,2.6666666666666665,5
grid,9,50,mfg_carrier_sense,1234,,9.0,0.0,0.038099999999999995,2.6666666666666665,5
grid,9,50,oracle_topology,1234,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,100,dcf_ieee,1234,16,9.0,0.0,0.011099999999999999,2.6666666666666665,5
grid,9,100,dcf_topology,1234,18,8.985,0.15740076238697195,0.0092,2.6666666666666665,5
grid,9,100,mfg_full_N,1234,,9.0,0.0,0.015950000000000002,2.6666666666666665,5
grid,9,100,mfg_perfect_local,1234,,9.0,0.0,0.023200000000000002,2.6666666666666665,5
grid,9,100,mfg_carrier_sense,1234,,9.0,0.0,0.019049999999999997,2.6666666666666665,5
grid,9,100,oracle_topology,1234,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,200,dcf_ieee,1234,16,9.0,0.0,0.005549999999999999,2.6666666666666665,5
grid,9,200,dcf_topology,1234,18,9.0,0.0,0.0046,2.6666666666666665,5
grid,9,200,mfg_full_N,1234,,9.0,0.0,0.007975000000000001,2.6666666666666665,5
grid,9,200,mfg_perfect_local,1234,,9.0,0.0,0.011600000000000001,2.6666666666666665,5
grid,9,200,mfg_carrier_sense,1234,,9.0,0.0,0.009524999999999999,2.6666666666666665,5
grid,9,200,oracle_topology,1234,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,500,dcf_ieee,1234,16,9.0,0.0,0.00222,2.6666666666666665,5
grid,9,500,dcf_topology,1234,18,9.0,0.0,0.00184,2.6666666666666665,5
grid,9,500,mfg_full_N,1234,,9.0,0.0,0.00319,2.6666666666666665,5
grid,9,500,mfg_perfect_local,1234,,9.0,0.0,0.00464,2.6666666666666665,5
grid,9,500,mfg_carrier_sense,1234,,9.0,0.0,0.0038100000000000005,2.6666666666666665,5
grid,9,500,oracle_topology,1234,2,9.0,0.0,0.0,2.6666666666666665,5
grid,16,20,dcf_ieee,42,16,14.175,1.7042226967154264,0.15224999999999997,3.0,6
grid,16,20,dcf_topology,42,32,8.5,1.9949937343260002,0.05575,3.0,6
grid,16,20,mfg_full_N,42,,14.865,1.9714905528558841,0.1595,3.0,6
grid,16,20,mfg_perfect_local,42,,15.975,0.21065374432940895,0.23399999999999999,3.0,6
grid,16,20,mfg_carrier_sense,42,,15.71,0.5530822723609933,0.21125,3.0,6
grid,16,20,oracle_topology,42,4,15.2,0.0,0.0,3.0,6
grid,16,50,dcf_ieee,42,16,15.885,0.41445747670901056,0.062,3.0,6
grid,16,50,dcf_topology,42,32,15.175,1.0836858400846623,0.0388,3.0,6
grid,16,50,mfg_full_N,42,,16.0,0.0,0.0672,3.0,6
grid,16,50,mfg_perfect_local,42,,16.0,0.0,0.09359999999999999,3.0,6
grid,16,50,mfg_carrier_sense,42,,16.0,0.0,0.08460000000000001,3.0,6
grid,16,50,oracle_topology,42,4,15.975,0.0,0.0,3.0,6
grid,16,100,dcf_ieee,42,16,15.985,0.1574007623869719,0.031,3.0,6
grid,16,100,dcf_topology,42,32,15.94,0.29393876913398137,0.019499999999999997,3.0,6
grid,16,100,mfg_full_N,42,,16.0,0.0,0.0336,3.0,6
grid,16,100,mfg_perfect_local,42,,16.0,0.0,0.046799999999999994,3.0,6
grid,16,100,mfg_carrier_sense,42,,16.0,0.0,0.042300000000000004,3.0,6
grid,16,100,oracle_topology,42,4,16.0,0.0,0.0,3.0,6
grid,16,200,dcf_ieee,42,16,16.0,0.0,0.0155,3.0,6
grid,16,200,dcf_topology,42,32,16.0,0.0,0.009749999999999998,3.0,6
grid,16,200,mfg_full_N,42,,16.0,0.0,0.0168,3.0,6
grid,16,200,mfg_perfect_local,42,,16.0,0.0,0.023399999999999997,3.0,6
grid,16,200,mfg_carrier_sense,42,,16.0,0.0,0.021150000000000002,3.0,6
grid,16,200,oracle_topology,42,4,16.0,0.0,0.0,3.0,6
grid,16,500,dcf_ieee,42,16,16.0,0.0,0.006200000000000001,3.0,6
grid,16,500,dcf_topology,42,32,16.0,0.0,0.0039000000000000007,3.0,6
grid,16,500,mfg_full_N,42,,16.0,0.0,0.006720000000000001,3.0,6
grid,16,500,mfg_perfect_local,42,,16.0,0.0,0.00936,3.0,6
grid,16,500,mfg_carrier_sense,42,,16.0,0.0,0.00846,3.0,6
grid,16,500,oracle_topology,42,4,16.0,0.0,0.0,3.0,6
grid,16,20,dcf_ieee,123,16,13.815,1.9263371978965675,0.13774999999999998,3.0,6
grid,16,20,dcf_topology,123,32,8.505,1.8055400854038106,0.06100000000000001,3.0,6
grid,16,20,mfg_full_N,123,,14.8,2.0952326839756963,0.16325000000000003,3.0,6
grid,16,20,mfg_perfect_local,123,,16.0,0.0,0.23024999999999998,3.0,6
grid,16,20,mfg_carrier_sense,123,,15.76,0.531413210223457,0.20600000000000002,3.0,6
grid,16,20,oracle_topology,123,4,15.3125,0.0,0.0,3.0,6
grid,16,50,dcf_ieee,123,16,15.85,0.4769696007084729,0.0564,3.0,6
grid,16,50,dcf_topology,123,32,15.125,1.1177544453054078,0.0408,3.0,6
grid,16,50,mfg_full_N,123,,16.0,0.0,0.0692,3.0,6
grid,16,50,mfg_perfect_local,123,,16.0,0.0,0.09210000000000002,3.0,6
grid,16,50,mfg_carrier_sense,123,,16.0,0.0,0.08259999999999999,3.0,6
grid,16,50,oracle_topology,123,4,15.975,0.0,0.0,3.0,6
grid,16,100,dcf_ieee,123,16,15.995,0.07053367989832943,0.0282,3.0,6
grid,16,100,dcf_topology,123,32,15.97,0.1977371993328519,0.0204,3.0,6
grid,16,100,mfg_full_N,123,,16.0,0.0,0.0346,3.0,6
grid,16,100,mfg_perfect_local,123,,16.0,0.0,0.04605000000000001,3.0,6
grid,16,100,mfg_carrier_sense,123,,16.0,0.0,0.041299999999999996,3.0,6
grid,16,100,oracle_topology,123,4,16.0,0.0,0.0,3.0,6
grid,16,200,dcf_ieee,123,16,16.0,0.0,0.0141,3.0,6
grid,16,200,dcf_topology,123,32,15.995,0.07053367989832943,0.0102,3.0,6
grid,16,200,mfg_full_N,123,,16.0,0.0,0.0173,3.0,6
grid,16,200,mfg_perfect_local,123,,16.0,0.0,0.023025000000000004,3.0,6
grid,16,200,mfg_carrier_sense,123,,16.0,0.0,0.020649999999999998,3.0,6
grid,16,200,oracle_topology,123,4,16.0,0.0,0.0,3.0,6
grid,16,500,dcf_ieee,123,16,16.0,0.0,0.005640000000000001,3.0,6
grid,16,500,dcf_topology,123,32,16.0,0.0,0.00408,3.0,6
grid,16,500,mfg_full_N,123,,16.0,0.0,0.006920000000000002,3.0,6
grid,16,500,mfg_perfect_local,123,,16.0,0.0,0.00921,3.0,6
grid,16,500,mfg_carrier_sense,123,,16.0,0.0,0.00826,3.0,6
grid,16,500,oracle_topology,123,4,16.0,0.0,0.0,3.0,6
grid,16,20,dcf_ieee,456,16,14.03,1.7997499826364771,0.1485,3.0,6
grid,16,20,dcf_topology,456,32,8.27,1.7655310815729075,0.0525,3.0,6
grid,16,20,mfg_full_N,456,,15.31,1.3689046716261875,0.17299999999999996,3.0,6
grid,16,20,mfg_perfect_local,456,,15.99,0.14106735979665888,0.23175,3.0,6
grid,16,20,mfg_carrier_sense,456,,15.785,0.467733898707374,0.21125,3.0,6
grid,16,20,oracle_topology,456,4,15.2125,0.0,0.0,3.0,6
grid,16,50,dcf_ieee,456,16,15.86,0.4476605857119878,0.059800000000000006,3.0,6
grid,16,50,dcf_topology,456,32,15.115,1.0732078083950005,0.0398,3.0,6
grid,16,50,mfg_full_N,456,,16.0,0.0,0.0711,3.0,6
grid,16,50,mfg_perfect_local,456,,16.0,0.0,0.09269999999999999,3.0,6
grid,16,50,mfg_carrier_sense,456,,16.0,0.0,0.08449999999999999,3.0,6
grid,16,50,oracle_topology,456,7,15.9875,0.0,0.0,3.0,6
grid,16,100,dcf_ieee,456,16,15.99,0.09949874371066199,0.029900000000000003,3.0,6
grid,16,100,dcf_topology,456,32,15.98,0.17204650534085253,0.0199,3.0,6
grid,16,100,mfg_full_N,456,,16.0,0.0,0.03555,3.0,6
grid,16,100,mfg_perfect_local,456,,16.0,0.0,0.046349999999999995,3.0,6
grid,16,100,mfg_carrier_sense,456,,16.0,0.0,0.042249999999999996,3.0,6
grid,16,100,oracle_topology,456,4,16.0,0.0,0.0,3.0,6
grid,16,200,dcf_ieee,456,16,16.0,0.0,0.014950000000000001,3.0,6
grid,16,200,dcf_topology,456,32,16.0,0.0,0.00995,3.0,6
grid,16,200,mfg_full_N,456,,16.0,0.0,0.017775,3.0,6
grid,16,200,mfg_perfect_local,456,,16.0,0.0,0.023174999999999998,3.0,6
grid,16,200,mfg_carrier_sense,456,,16.0,0.0,0.021124999999999998,3.0,6
grid,16,200,oracle_topology,456,4,16.0,0.0,0.0,3.0,6
grid,16,500,dcf_ieee,456,16,16.0,0.0,0.005980000000000001,3.0,6
grid,16,500,dcf_topology,456,32,16.0,0.0,0.00398,3.0,6
grid,16,500,mfg_full_N,456,,16.0,0.0,0.007110000000000001,3.0,6
grid,16,500,mfg_perfect_local,456,,16.0,0.0,0.009269999999999999,3.0,6
grid,16,500,mfg_carrier_sense,456,,16.0,0.0,0.008450000000000001,3.0,6
grid,16,500,oracle_topology,456,4,16.0,0.0,0.0,3.0,6
grid,16,20,dcf_ieee,789,16,14.09,1.82808643121708,0.148,3.0,6
grid,16,20,dcf_topology,789,32,8.73,1.7570145133151291,0.068,3.0,6
grid,16,20,mfg_full_N,789,,15.025,1.7100804074662688,0.16125,3.0,6
grid,16,20,mfg_perfect_local,789,,16.0,0.0,0.2305,3.0,6
grid,16,20,mfg_carrier_sense,789,,15.69,0.5691221310052879,0.20600000000000002,3.0,6
grid,16,20,oracle_topology,789,4,15.1125,0.0,0.0,3.0,6
grid,16,50,dcf_ieee,789,16,15.87,0.4279018579066934,0.06000000000000001,3.0,6
grid,16,50,dcf_topology,789,32,15.345,0.9570658284569562,0.04540000000000001,3.0,6
grid,16,50,mfg_full_N,789,,16.0,0.0,0.0674,3.0,6
grid,16,50,mfg_perfect_local,789,,16.0,0.0,0.0922,3.0,6
grid,16,50,mfg_carrier_sense,789,,16.0,0.0,0.0824,3.0,6
grid,16,50,oracle_topology,789,4,15.9875,0.0,0.0,3.0,6
grid,16,100,dcf_ieee,789,16,15.98,0.17204650534085253,0.030000000000000006,3.0,6
grid,16,100,dcf_topology,789,32,16.0,0.0,0.022700000000000005,3.0,6
grid,16,100,mfg_full_N,789,,16.0,0.0,0.0337,3.0,6
grid,16,100,mfg_perfect_local,789,,16.0,0.0,0.0461,3.0,6
grid,16,100,mfg_carrier_sense,789,,16.0,0.0,0.0412,3.0,6
grid,16,100,oracle_topology,789,4,16.0,0.0,0.0,3.0,6
grid,16,200,dcf_ieee,789,16,16.0,0.0,0.015000000000000003,3.0,6
grid,16,200,dcf_topology,789,32,16.0,0.0,0.011350000000000002,3.0,6
grid,16,200,mfg_full_N,789,,16.0,0.0,0.01685,3.0,6
grid,16,200,mfg_perfect_local,789,,16.0,0.0,0.02305,3.0,6
grid,16,200,mfg_carrier_sense,789,,16.0,0.0,0.0206,3.0,6
grid,16,200,oracle_topology,789,4,16.0,0.0,0.0,3.0,6
grid,16,500,dcf_ieee,789,16,16.0,0.0,0.006000000000000001,3.0,6
grid,16,500,dcf_topology,789,32,16.0,0.0,0.004540000000000001,3.0,6
grid,16,500,mfg_full_N,789,,16.0,0.0,0.006740000000000001,3.0,6
grid,16,500,mfg_perfect_local,789,,16.0,0.0,0.00922,3.0,6
grid,16,500,mfg_carrier_sense,789,,16.0,0.0,0.00824,3.0,6
grid,16,500,oracle_topology,789,4,16.0,0.0,0.0,3.0,6
grid,16,20,dcf_ieee,1234,16,13.875,1.8219152011002049,0.14625,3.0,6
grid,16,20,dcf_topology,1234,32,8.395,1.8245478892043365,0.05625000000000001,3.0,6
grid,16,20,mfg_full_N,1234,,14.995,1.909181761907441,0.15899999999999997,3.0,6
grid,16,20,mfg_perfect_local,1234,,16.0,0.0,0.23324999999999999,3.0,6
grid,16,20,mfg_carrier_sense,1234,,15.715,0.5511578721201394,0.20725000000000002,3.0,6
grid,16,20,oracle_topology,1234,4,15.25,0.0,0.0,3.0,6
grid,16,50,dcf_ieee,1234,16,15.895,0.352100837829165,0.0599,3.0,6
grid,16,50,dcf_topology,1234,32,15.295,0.9939693154217589,0.0401,3.0,6
grid,16,50,mfg_full_N,1234,,16.0,0.0,0.06699999999999999,3.0,6
grid,16,50,mfg_perfect_local,1234,,16.0,0.0,0.0933,3.0,6
grid,16,50,mfg_carrier_sense,1234,,16.0,0.0,0.08289999999999999,3.0,6
grid,16,50,oracle_topology,1234,11,15.9875,0.0,0.0,3.0,6
grid,16,100,dcf_ieee,1234,16,16.0,0.0,0.02995,3.0,6
grid,16,100,dcf_topology,1234,32,15.975,0.18540496217739155,0.020100000000000003,3.0,6
grid,16,100,mfg_full_N,1234,,16.0,0.0,0.033499999999999995,3.0,6
grid,16,100,mfg_perfect_local,1234,,16.0,0.0,0.04665,3.0,6
grid,16,100,mfg_carrier_sense,1234,,16.0,0.0,0.041449999999999994,3.0,6
grid,16,100,oracle_topology,1234,4,16.0,0.0,0.0,3.0,6
grid,16,200,dcf_ieee,1234,16,16.0,0.0,0.014975,3.0,6
grid,16,200,dcf_topology,1234,32,16.0,0.0,0.010050000000000002,3.0,6
grid,16,200,mfg_full_N,1234,,16.0,0.0,0.016749999999999998,3.0,6
grid,16,200,mfg_perfect_local,1234,,16.0,0.0,0.023325,3.0,6
grid,16,200,mfg_carrier_sense,1234,,16.0,0.0,0.020724999999999997,3.0,6
grid,16,200,oracle_topology,1234,4,16.0,0.0,0.0,3.0,6
grid,16,500,dcf_ieee,1234,16,16.0,0.0,0.0059900000000000005,3.0,6
grid,16,500,dcf_topology,1234,32,16.0,0.0,0.00402,3.0,6
grid,16,500,mfg_full_N,1234,,16.0,0.0,0.006700000000000001,3.0,6
grid,16,500,mfg_perfect_local,1234,,16.0,0.0,0.00933,3.0,6
grid,16,500,mfg_carrier_sense,1234,,16.0,0.0,0.008290000000000002,3.0,6
grid,16,500,oracle_topology,1234,4,16.0,0.0,0.0,3.0,6
grid,25,20,dcf_ieee,42,16,21.745,2.0832606653993158,0.30225,3.2,13
grid,25,20,dcf_topology,42,50,8.905,2.337942471490691,0.068,3.2,13
grid,25,20,mfg_full_N,42,,17.65,3.8855501540965856,0.22349999999999998,3.2,13
grid,25,20,mfg_perfect_local,42,,25.0,0.0,0.35075,3.2,13
grid,25,20,mfg_carrier_sense,42,,24.465,0.7340129426651821,0.33825000000000005,3.2,13
grid,25,20,oracle_topology,42,6,23.1375,0.0,0.0,3.2,13
grid,25,50,dcf_ieee,42,16,24.715,0.6113714092104733,0.12350000000000001,3.2,13
grid,25,50,dcf_topology,42,50,22.29,1.7134468185502578,0.07189999999999999,3.2,13
grid,25,50,mfg_full_N,42,,25.0,0.0,0.11970000000000003,3.2,13
grid,25,50,mfg_perfect_local,42,,25.0,0.0,0.1403,3.2,13
grid,25,50,mfg_carrier_sense,42,,25.0,0.0,0.13540000000000002,3.2,13
grid,25,50,oracle_topology,42,6,24.9125,0.0,0.0,3.2,13
grid,25,100,dcf_ieee,42,16,24.985,0.12155245781143217,0.061750000000000006,3.2,13
grid,25,100,dcf_topology,42,50,24.485,0.8483955445427565,0.0382,3.2,13
grid,25,100,mfg_full_N,42,,25.0,0.0,0.059850000000000014,3.2,13
grid,25,100,mfg_perfect_local,42,,25.0,0.0,0.07015,3.2,13
grid,25,100,mfg_carrier_sense,42,,25.0,0.0,0.06770000000000001,3.2,13
grid,25,100,oracle_topology,42,6,25.0,0.0,0.0,3.2,13
grid,25,200,dcf_ieee,42,16,25.0,0.0,0.030875000000000003,3.2,13
grid,25,200,dcf_topology,42,50,24.985,0.15740076238697193,0.019125,3.2,13
grid,25,200,mfg_full_N,42,,25.0,0.0,0.029925000000000007,3.2,13
grid,25,200,mfg_perfect_local,42,,25.0,0.0,0.035075,3.2,13
grid,25,200,mfg_carrier_sense,42,,25.0,0.0,0.033850000000000005,3.2,13
grid,25,200,oracle_topology,42,6,25.0,0.0,0.0,3.2,13
grid,25,500,dcf_ieee,42,16,25.0,0.0,0.012350000000000003,3.2,13
grid,25,500,dcf_topology,42,50,25.0,0.0,0.007650000000000001,3.2,13
grid,25,500,mfg_full_N,42,,25.0,0.0,0.011970000000000001,3.2,13
grid,25,500,mfg_perfect_local,42,,25.0,0.0,0.014030000000000003,3.2,13
grid,25,500,mfg_carrier_sense,42,,25.0,0.0,0.013540000000000003,3.2,13
grid,25,500,oracle_topology,42,6,25.0,0.0,0.0,3.2,13
grid,25,20,dcf_ieee,123,16,22.115,2.1217386738238995,0.30875,3.2,13
grid,25,20,dcf_topology,123,50,9.17,2.163584987930911,0.06775,3.2,13
grid,25,20,mfg_full_N,123,,17.38,3.5826805606975345,0.21100000000000002,3.2,13
grid,25,20,mfg_perfect_local,123,,24.98,0.17204650534085253,0.34775,3.2,13
grid,25,20,mfg_carrier_sense,123,,24.415,0.7699188268902118,0.33824999999999994,3.2,13
grid,25,20,oracle_topology,123,6,23.4375,0.0,0.0,3.2,13
grid,25,50,dcf_ieee,123,16,24.815,0.5392355700433717,0.12530000000000002,3.2,13
grid,25,50,dcf_topology,123,50,22.465,1.6789207843135425,0.06799999999999999,3.2,13
grid,25,50,mfg_full_N,123,,25.0,0.0,0.11790000000000003,3.2,13
grid,25,50,mfg_perfect_local,123,,25.0,0.0,0.1391,3.2,13
grid,25,50,mfg_carrier_sense,123,,25.0,0.0,0.13590000000000002,3.2,13
grid,25,50,oracle_topology,123,6,24.975,0.0,0.0,3.2,13
grid,25,100,dcf_ieee,123,16,24.98,0.17204650534085253,0.06265000000000001,3.2,13
grid,25,100,dcf_topology,123,50,24.6,0.7280109889280518,0.03645,3.2,13
grid,25,100,mfg_full_N,123,,25.0,0.0,0.058950000000000016,3.2,13
grid,25,100,mfg_perfect_local,123,,25.0,0.0,0.06955,3.2,13
grid,25,100,mfg_carrier_sense,123,,25.0,0.0,0.06795000000000001,3.2,13
grid,25,100,oracle_topology,123,6,25.0,0.0,0.0,3.2,13
grid,25,200,dcf_ieee,123,16,25.0,0.0,0.031325000000000006,3.2,13
grid,25,200,dcf_topology,123,50,24.985,0.15740076238697193,0.01825,3.2,13
grid,25,200,mfg_full_N,123,,25.0,0.0,0.029475000000000008,3.2,13
grid,25,200,mfg_perfect_local,123,,25.0,0.0,0.034775,3.2,13
grid,25,200,mfg_carrier_sense,123,,25.0,0.0,0.033975000000000005,3.2,13
grid,25,200,oracle_topology,123,6,25.0,0.0,0.0,3.2,13
grid,25,500,dcf_ieee,123,16,25.0,0.0,0.012530000000000001,3.2,13
grid,25,500,dcf_topology,123,50,25.0,0.0,0.007300000000000001,3.2,13
grid,25,500,mfg_full_N,123,,25.0,0.0,0.011790000000000002,3.2,13
grid,25,500,mfg_perfect_local,123,,25.0,0.0,0.013910000000000004,3.2,13
grid,25,500,mfg_carrier_sense,123,,25.0,0.0,0.013590000000000001,3.2,13
grid,25,500,oracle_topology,123,6,25.0,0.0,0.0,3.2,13
grid,25,20,dcf_ieee,456,16,21.985,2.444335287966853,0.3035,3.2,13
grid,25,20,dcf_topology,456,50,8.815,2.242938920256189,0.06450000000000002,3.2,13
grid,25,20,mfg_full_N,456,,17.425,3.927387808709499,0.21825000000000003,3.2,13
