method,churn,N_visitor,N_native,W_eff,seed,visit,efficiency,util_v,util_n,collision_rate,tau0_mean
dcf_conv,0.0,10,5,50,42,34,0.5,0.23399999999999999,0.14400000000000004,0.2000921137685844,nan
dcf_conv,0.0,10,5,50,42,35,0.6153846153846154,0.28200000000000003,0.14400000000000002,0.1724449080331433,nan
dcf_conv,0.0,10,5,50,42,36,0.6153846153846154,0.30199999999999994,0.13799999999999998,0.15913884726384725,nan
dcf_conv,0.0,10,5,50,42,37,0.5692307692307692,0.265,0.10800000000000001,0.1855240511122864,nan
dcf_conv,0.0,10,5,50,42,38,0.7142857142857143,0.31899999999999995,0.15000000000000005,0.1601213982096335,nan
dcf_conv,0.0,10,5,50,42,39,0.8,0.32500000000000007,0.14400000000000002,0.16058151407416116,nan
dcf_conv,0.0,10,5,50,42,40,0.734375,0.294,0.15000000000000005,0.16234609752992107,nan
dcf_conv,0.0,10,5,50,42,41,0.45588235294117646,0.23900000000000002,0.192,0.17333812021312023,nan
dcf_conv,0.0,10,5,50,42,42,0.5909090909090909,0.22500000000000003,0.18000000000000002,0.16808509709244998,nan
dcf_conv,0.0,10,5,50,42,43,0.6086956521739131,0.29500000000000004,0.13200000000000003,0.1711908149040502,nan
dcf_conv,0.0,10,5,50,42,44,0.6571428571428571,0.33399999999999996,0.18,0.13988565356212412,nan
dcf_conv,0.0,10,5,50,42,45,0.7454545454545455,0.32,0.09000000000000004,0.19491043678543674,nan
dcf_conv,0.0,10,5,50,42,46,0.6515151515151515,0.33000000000000007,0.13800000000000004,0.17541208791208793,nan
dcf_conv,0.0,10,5,50,42,47,0.734375,0.318,0.10200000000000001,0.18493382842647546,nan
dcf_conv,0.0,10,5,50,42,48,0.5625,0.25600000000000006,0.11400000000000002,0.19792901542901545,nan
dcf_conv,0.0,10,5,50,42,49,0.5068493150684932,0.255,0.18000000000000002,0.16608516483516486,nan
oracle,0.0,10,5,50,123,0,1.0,0.471,0.12600000000000003,0.1611997030747031,nan
oracle,0.0,10,5,50,123,1,1.0,0.41800000000000004,0.09600000000000002,0.23259670884670883,nan
oracle,0.0,10,5,50,123,2,0.9066666666666666,0.4580000000000001,0.09000000000000001,0.19372169497169495,nan
oracle,0.0,10,5,50,123,3,0.8666666666666667,0.42800000000000005,0.084,0.18438880563880566,nan
oracle,0.0,10,5,50,123,4,0.8382352941176471,0.39599999999999996,0.10800000000000001,0.18821706071706074,nan
oracle,0.0,10,5,50,123,5,0.8709677419354839,0.409,0.084,0.22239288489288483,nan
oracle,0.0,10,5,50,123,6,0.7971014492753623,0.37599999999999995,0.10800000000000003,0.23519425019425017,nan
oracle,0.0,10,5,50,123,7,1.2678571428571428,0.46799999999999997,0.10200000000000002,0.1769827394827395,nan
oracle,0.0,10,5,50,123,8,1.0344827586206897,0.43000000000000005,0.084,0.22442009379509376,nan
oracle,0.0,10,5,50,123,9,0.8611111111111112,0.40499999999999997,0.072,0.22872797137503018,nan
oracle,0.0,10,5,50,123,10,1.2131147540983607,0.4840000000000001,0.09000000000000001,0.16367791930291933,nan
oracle,0.0,10,5,50,123,11,1.1016949152542372,0.47800000000000004,0.09000000000000001,0.17899503274503273,nan
oracle,0.0,10,5,50,123,12,1.0746268656716418,0.47300000000000003,0.09000000000000001,0.1975103572897691,nan
oracle,0.0,10,5,50,123,13,0.921875,0.371,0.09,0.234266983016983,nan
oracle,0.0,10,5,50,123,14,0.9264705882352942,0.40099999999999997,0.09,0.22640928515928516,nan
oracle,0.0,10,5,50,123,15,0.84,0.45,0.12600000000000003,0.20264041514041514,nan
oracle,0.0,10,5,50,123,16,0.8412698412698413,0.37100000000000005,0.11400000000000003,0.25068348318348316,nan
oracle,0.0,10,5,50,123,17,1.0158730158730158,0.43999999999999995,0.096,0.19715395715395717,nan
oracle,0.0,10,5,50,123,18,1.0476190476190477,0.48100000000000004,0.12000000000000002,0.18221521534021534,nan
oracle,0.0,10,5,50,123,19,1.121212121212121,0.473,0.09000000000000001,0.18504051504051505,nan
oracle,0.0,10,5,50,123,20,0.9701492537313433,0.43599999999999994,0.10200000000000001,0.19302631192337077,nan
oracle,0.0,10,5,50,123,21,0.8533333333333334,0.449,0.06000000000000001,0.22540764790764795,nan
oracle,0.0,10,5,50,123,22,0.9545454545454546,0.457,0.09600000000000002,0.1939188589188589,nan
oracle,0.0,10,5,50,123,23,1.0895522388059702,0.513,0.066,0.22298881673881676,nan
oracle,0.0,10,5,50,123,24,1.0806451612903225,0.4549999999999999,0.09000000000000001,0.2302025752025752,nan
oracle,0.0,10,5,50,123,25,0.9583333333333334,0.46900000000000014,0.048,0.21190351315351313,nan
oracle,0.0,10,5,50,123,26,1.3214285714285714,0.4790000000000001,0.09000000000000004,0.1803345265845266,nan
oracle,0.0,10,5,50,123,27,1.0298507462686568,0.484,0.09600000000000004,0.18123959373959375,nan
oracle,0.0,10,5,50,123,28,0.9846153846153847,0.43400000000000005,0.09000000000000001,0.21058344433344436,nan
oracle,0.0,10,5,50,123,29,1.1016949152542372,0.46299999999999997,0.10800000000000001,0.1844128094128094,nan
oracle,0.0,10,5,50,123,30,1.18,0.4079999999999999,0.11400000000000002,0.22691835941835942,nan
oracle,0.0,10,5,50,123,31,1.2692307692307692,0.466,0.096,0.19877622377622375,nan
oracle,0.0,10,5,50,123,32,1.0303030303030303,0.4779999999999999,0.07200000000000001,0.20593031968031966,nan
oracle,0.0,10,5,50,123,33,0.9552238805970149,0.454,0.07800000000000003,0.22024864024864027,nan
oracle,0.0,10,5,50,123,34,1.05,0.42200000000000004,0.10800000000000001,0.18223304473304472,nan
oracle,0.0,10,5,50,123,35,0.9538461538461539,0.4590000000000002,0.13800000000000004,0.14142995892995897,nan
oracle,0.0,10,5,50,123,36,0.9,0.384,0.08400000000000002,0.2462177405927405,nan
oracle,0.0,10,5,50,123,37,1.0,0.426,0.10200000000000001,0.20746553884711777,nan
oracle,0.0,10,5,50,123,38,0.9558823529411765,0.42400000000000004,0.096,0.2344744144744145,nan
oracle,0.0,10,5,50,123,39,0.9833333333333333,0.465,0.10200000000000002,0.21400835275835278,nan
oracle,0.0,10,5,50,123,40,1.0923076923076922,0.51,0.08400000000000003,0.18918747918747922,nan
oracle,0.0,10,5,50,123,41,0.953125,0.4299999999999999,0.06600000000000002,0.2445141663891664,nan
oracle,0.0,10,5,50,123,42,1.1428571428571428,0.5030000000000001,0.06,0.18317162004662008,nan
oracle,0.0,10,5,50,123,43,1.1578947368421053,0.4630000000000001,0.09,0.1761888111888112,nan
oracle,0.0,10,5,50,123,44,1.1694915254237288,0.48999999999999994,0.12000000000000006,0.1730770618270619,nan
oracle,0.0,10,5,50,123,45,1.1044776119402986,0.516,0.084,0.16646422205245737,nan
oracle,0.0,10,5,50,123,46,0.935064935064935,0.506,0.09600000000000002,0.1798106060606061,nan
oracle,0.0,10,5,50,123,47,1.36,0.438,0.084,0.20437395937395936,nan
oracle,0.0,10,5,50,123,48,0.9027777777777778,0.479,0.06600000000000002,0.2308805083805084,nan
oracle,0.0,10,5,50,123,49,1.096774193548387,0.458,0.15600000000000006,0.15255577755577754,nan
cold_genie,0.0,10,5,50,123,0,0.8840579710144928,0.4200000000000001,0.048,0.2369094794094794,0.06666666666666667
cold_genie,0.0,10,5,50,123,1,1.0163934426229508,0.42299999999999993,0.10200000000000001,0.20265748140748138,0.06666666666666667
cold_genie,0.0,10,5,50,123,2,0.6933333333333334,0.36800000000000005,0.072,0.24261544011544012,0.06666666666666667
cold_genie,0.0,10,5,50,123,3,0.8666666666666667,0.5050000000000001,0.09,0.17026376401376403,0.06666666666666667
cold_genie,0.0,10,5,50,123,4,0.9411764705882353,0.4539999999999999,0.07800000000000003,0.18967463092463094,0.06666666666666667
cold_genie,0.0,10,5,50,123,5,0.8548387096774194,0.4050000000000001,0.06600000000000002,0.2266901154401154,0.06666666666666667
cold_genie,0.0,10,5,50,123,6,0.855072463768116,0.43500000000000005,0.06600000000000002,0.2295931845931846,0.06666666666666667
cold_genie,0.0,10,5,50,123,7,0.9464285714285714,0.337,0.11400000000000002,0.20437701187701185,0.06666666666666667
cold_genie,0.0,10,5,50,123,8,0.9310344827586207,0.3610000000000001,0.08400000000000003,0.2619948107448107,0.06666666666666667
cold_genie,0.0,10,5,50,123,9,0.8333333333333334,0.43000000000000016,0.10200000000000001,0.19816919191919194,0.06666666666666667
cold_genie,0.0,10,5,50,123,10,0.7704918032786885,0.322,0.06600000000000002,0.25892510267510266,0.06666666666666667
cold_genie,0.0,10,5,50,123,11,0.9322033898305084,0.37,0.07800000000000001,0.2483409645909646,0.06666666666666667
cold_genie,0.0,10,5,50,123,12,0.8955223880597015,0.4,0.09000000000000004,0.226780303030303,0.06666666666666667
cold_genie,0.0,10,5,50,123,13,0.796875,0.36600000000000005,0.07200000000000002,0.23628302253302252,0.06666666666666667
cold_genie,0.0,10,5,50,123,14,0.8235294117647058,0.394,0.072,0.2354802142302142,0.06666666666666667
cold_genie,0.0,10,5,50,123,15,0.7733333333333333,0.4159999999999999,0.072,0.21282398157398158,0.06666666666666667
cold_genie,0.0,10,5,50,123,16,0.8412698412698413,0.392,0.096,0.2290399184149184,0.06666666666666667
cold_genie,0.0,10,5,50,123,17,0.8253968253968254,0.354,0.078,0.23463619713619716,0.06666666666666667
cold_genie,0.0,10,5,50,123,18,1.0634920634920635,0.5050000000000001,0.084,0.16158411033411035,0.06666666666666667
cold_genie,0.0,10,5,50,123,19,1.0303030303030303,0.4160000000000001,0.11400000000000002,0.19836930226636107,0.06666666666666667
cold_genie,0.0,10,5,50,123,20,1.0,0.4760000000000001,0.07200000000000001,0.18918262293262295,0.06666666666666667
cold_genie,0.0,10,5,50,123,21,0.8,0.44400000000000006,0.06599999999999999,0.2173719336219336,0.06666666666666667
cold_genie,0.0,10,5,50,123,22,0.8484848484848485,0.4170000000000001,0.09600000000000002,0.20025835275835274,0.06666666666666667
cold_genie,0.0,10,5,50,123,23,1.0298507462686568,0.454,0.054000000000000006,0.194450826950827,0.06666666666666667
cold_genie,0.0,10,5,50,123,24,1.096774193548387,0.45999999999999996,0.07200000000000002,0.18801239610063133,0.06666666666666667
cold_genie,0.0,10,5,50,123,25,0.7916666666666666,0.399,0.048,0.2413725163725164,0.06666666666666667
cold_genie,0.0,10,5,50,123,26,0.875,0.345,0.072,0.2608279220779221,0.06666666666666667
cold_genie,0.0,10,5,50,123,27,0.9253731343283582,0.44700000000000006,0.06599999999999999,0.1872501803751804,0.06666666666666667
cold_genie,0.0,10,5,50,123,28,0.9384615384615385,0.46099999999999997,0.078,0.20510878010878014,0.06666666666666667
cold_genie,0.0,10,5,50,123,29,1.1355932203389831,0.4879999999999999,0.10200000000000001,0.17079170829170826,0.06666666666666667
cold_genie,0.0,10,5,50,123,30,1.24,0.429,0.06600000000000002,0.2175937950937951,0.06666666666666667
cold_genie,0.0,10,5,50,123,31,1.0576923076923077,0.374,0.06000000000000001,0.2278604728604728,0.06666666666666667
cold_genie,0.0,10,5,50,123,32,0.9545454545454546,0.43299999999999994,0.10200000000000001,0.20909063159063163,0.06666666666666667
cold_genie,0.0,10,5,50,123,33,1.0597014925373134,0.516,0.09600000000000002,0.16393093018093016,0.06666666666666667
cold_genie,0.0,10,5,50,123,34,0.9166666666666666,0.4,0.06000000000000001,0.22671564546564546,0.06666666666666667
cold_genie,0.0,10,5,50,123,35,0.9846153846153847,0.45199999999999996,0.036,0.22544594294594295,0.06666666666666667
cold_genie,0.0,10,5,50,123,36,1.0333333333333334,0.42899999999999994,0.06600000000000002,0.20340909090909093,0.06666666666666667
cold_genie,0.0,10,5,50,123,37,1.046875,0.44099999999999995,0.054000000000000006,0.2120625208125208,0.06666666666666667
cold_genie,0.0,10,5,50,123,38,0.9705882352941176,0.44400000000000006,0.10200000000000005,0.19548937173937173,0.06666666666666667
cold_genie,0.0,10,5,50,123,39,1.0666666666666667,0.49899999999999994,0.06000000000000001,0.2009776334776335,0.06666666666666667
cold_genie,0.0,10,5,50,123,40,0.9538461538461539,0.42699999999999994,0.10200000000000001,0.19949508824508827,0.06666666666666667
cold_genie,0.0,10,5,50,123,41,0.921875,0.429,0.078,0.21228715728715727,0.06666666666666667
cold_genie,0.0,10,5,50,123,42,0.9206349206349206,0.40499999999999997,0.072,0.23424963924963924,0.06666666666666667
cold_genie,0.0,10,5,50,123,43,1.0350877192982457,0.45500000000000007,0.06000000000000001,0.20230699855699852,0.06666666666666667
cold_genie,0.0,10,5,50,123,44,0.8135593220338984,0.36500000000000005,0.054000000000000006,0.2859275446775446,0.06666666666666667
cold_genie,0.0,10,5,50,123,45,0.9104477611940298,0.4620000000000001,0.06600000000000002,0.1940234765234765,0.06666666666666667
cold_genie,0.0,10,5,50,123,46,0.987012987012987,0.518,0.08400000000000003,0.17059690309690306,0.06666666666666667
cold_genie,0.0,10,5,50,123,47,1.32,0.425,0.06600000000000002,0.2061502386502386,0.06666666666666667
cold_genie,0.0,10,5,50,123,48,0.9722222222222222,0.48199999999999993,0.07200000000000002,0.18783605283605284,0.06666666666666667
cold_genie,0.0,10,5,50,123,49,0.8870967741935484,0.41899999999999993,0.054000000000000006,0.23008713508713505,0.06666666666666667
cold_nv,0.0,10,5,50,123,0,0.8260869565217391,0.39499999999999996,0.041999999999999996,0.28787559662559664,0.10000000000000002
cold_nv,0.0,10,5,50,123,1,0.9836065573770492,0.4010000000000001,0.03,0.28164002664002663,0.10000000000000002
cold_nv,0.0,10,5,50,123,2,0.8533333333333334,0.44299999999999995,0.03,0.2654261016761016,0.10000000000000002
cold_nv,0.0,10,5,50,123,3,0.76,0.40099999999999997,0.03,0.2889735264735265,0.10000000000000002
cold_nv,0.0,10,5,50,123,4,0.7058823529411765,0.33499999999999996,0.024,0.3434471084471085,0.10000000000000002
cold_nv,0.0,10,5,50,123,5,0.9354838709677419,0.45099999999999996,0.036,0.25261655011655015,0.10000000000000002
cold_nv,0.0,10,5,50,123,6,0.8115942028985508,0.41200000000000003,0.054000000000000006,0.26098665223665224,0.10000000000000002
cold_nv,0.0,10,5,50,123,7,1.1607142857142858,0.4210000000000001,0.03,0.29137626262626265,0.10000000000000002
cold_nv,0.0,10,5,50,123,8,1.1206896551724137,0.4789999999999999,0.03,0.2520093795093795,0.10000000000000002
cold_nv,0.0,10,5,50,123,9,0.8055555555555556,0.42000000000000004,0.036,0.28541666666666665,0.10000000000000002
cold_nv,0.0,10,5,50,123,10,0.9344262295081968,0.40800000000000003,0.036,0.29178391053391056,0.10000000000000002
cold_nv,0.0,10,5,50,123,11,0.9830508474576272,0.421,0.048,0.27741161616161614,0.10000000000000002
cold_nv,0.0,10,5,50,123,12,0.7761194029850746,0.354,0.06000000000000001,0.30024267399267396,0.10000000000000002
cold_nv,0.0,10,5,50,123,13,0.984375,0.43499999999999994,0.054000000000000006,0.2784992784992785,0.10000000000000002
cold_nv,0.0,10,5,50,123,14,0.7205882352941176,0.34500000000000003,0.041999999999999996,0.3077272727272727,0.10000000000000002
cold_nv,0.0,10,5,50,123,15,0.7466666666666667,0.41,0.024,0.2802727827727828,0.10000000000000002
cold_nv,0.0,10,5,50,123,16,0.7936507936507936,0.356,0.054000000000000006,0.3292944555444555,0.10000000000000002
cold_nv,0.0,10,5,50,123,17,0.8571428571428571,0.371,0.048,0.31271284271284266,0.10000000000000002
cold_nv,0.0,10,5,50,123,18,0.8095238095238095,0.37400000000000005,0.041999999999999996,0.30073939948939943,0.10000000000000002
cold_nv,0.0,10,5,50,123,19,0.8636363636363636,0.37899999999999995,0.041999999999999996,0.29610431235431234,0.10000000000000002
cold_nv,0.0,10,5,50,123,20,1.0298507462686568,0.4710000000000001,0.036,0.2548416860916861,0.10000000000000002
cold_nv,0.0,10,5,50,123,21,0.72,0.39699999999999996,0.041999999999999996,0.28209054834054836,0.10000000000000002
cold_nv,0.0,10,5,50,123,22,0.8333333333333334,0.38099999999999995,0.024,0.2988131313131313,0.10000000000000002
cold_nv,0.0,10,5,50,123,23,0.835820895522388,0.37900000000000006,0.048,0.28580808080808084,0.10000000000000002
cold_nv,0.0,10,5,50,123,24,0.7903225806451613,0.3340000000000001,0.041999999999999996,0.36157287157287155,0.10000000000000002
cold_nv,0.0,10,5,50,123,25,0.8888888888888888,0.45700000000000013,0.036,0.2695454545454546,0.10000000000000002
cold_nv,0.0,10,5,50,123,26,1.125,0.43100000000000005,0.036,0.28217518592518587,0.10000000000000002
cold_nv,0.0,10,5,50,123,27,0.7611940298507462,0.403,0.03,0.3429147241647242,0.10000000000000002
cold_nv,0.0,10,5,50,123,28,0.9076923076923077,0.40800000000000003,0.024,0.3094473581973582,0.10000000000000002
cold_nv,0.0,10,5,50,123,29,1.0847457627118644,0.44400000000000006,0.03,0.25656912531912535,0.10000000000000002
cold_nv,0.0,10,5,50,123,30,1.08,0.37100000000000005,0.054000000000000006,0.2918703518703518,0.10000000000000002
cold_nv,0.0,10,5,50,123,31,1.1730769230769231,0.44200000000000006,0.024,0.2945400432900433,0.10000000000000002
cold_nv,0.0,10,5,50,123,32,0.8787878787878788,0.4159999999999999,0.041999999999999996,0.2613838938838938,0.10000000000000002
cold_nv,0.0,10,5,50,123,33,0.8656716417910447,0.44000000000000006,0.06000000000000001,0.26605394605394606,0.10000000000000002
cold_nv,0.0,10,5,50,123,34,0.8666666666666667,0.39000000000000007,0.018,0.2946968309468309,0.10000000000000002
cold_nv,0.0,10,5,50,123,35,0.7384615384615385,0.29400000000000004,0.07200000000000002,0.341475468975469,0.10000000000000002
cold_nv,0.0,10,5,50,123,36,0.9666666666666667,0.41999999999999993,0.024,0.2840764790764791,0.10000000000000002
cold_nv,0.0,10,5,50,123,37,1.015625,0.42200000000000004,0.048,0.2603246753246753,0.10000000000000002
cold_nv,0.0,10,5,50,123,38,0.8382352941176471,0.4,0.06600000000000002,0.26652569652569646,0.10000000000000002
cold_nv,0.0,10,5,50,123,39,0.8833333333333333,0.36,0.048,0.3035281385281385,0.10000000000000002
cold_nv,0.0,10,5,50,123,40,0.8769230769230769,0.396,0.06600000000000002,0.2579477466977467,0.10000000000000002
cold_nv,0.0,10,5,50,123,41,0.828125,0.375,0.036,0.3179437229437229,0.10000000000000002
cold_nv,0.0,10,5,50,123,42,0.7777777777777778,0.359,0.06600000000000002,0.2861435786435786,0.10000000000000002
cold_nv,0.0,10,5,50,123,43,1.087719298245614,0.47300000000000003,0.048,0.24555916305916306,0.10000000000000002
cold_nv,0.0,10,5,50,123,44,0.9830508474576272,0.45,0.03,0.29951839826839827,0.10000000000000002
cold_nv,0.0,10,5,50,123,45,0.7313432835820896,0.36200000000000004,0.036,0.32233766233766226,0.10000000000000002
cold_nv,0.0,10,5,50,123,46,0.6493506493506493,0.35900000000000004,0.06600000000000002,0.27776334776334766,0.10000000000000002
cold_nv,0.0,10,5,50,123,47,1.08,0.346,0.06000000000000001,0.2900112387612387,0.10000000000000002
cold_nv,0.0,10,5,50,123,48,0.8472222222222222,0.4250000000000001,0.041999999999999996,0.2376046176046176,0.10000000000000002
cold_nv,0.0,10,5,50,123,49,0.9193548387096774,0.453,0.054000000000000006,0.23845779220779223,0.10000000000000002
cold_high,0.0,10,5,50,123,0,0.15942028985507245,0.05800000000000001,0.0,0.8359523809523811,0.5
cold_high,0.0,10,5,50,123,1,0.13114754098360656,0.039,0.0,0.8854761904761904,0.5
cold_high,0.0,10,5,50,123,2,0.12,0.045,0.0,0.9002380952380953,0.5
cold_high,0.0,10,5,50,123,3,0.16,0.052000000000000005,0.0,0.837261904761905,0.5
cold_high,0.0,10,5,50,123,4,0.20588235294117646,0.06699999999999999,0.0,0.8514285714285714,0.5
cold_high,0.0,10,5,50,123,5,0.1935483870967742,0.05600000000000001,0.0,0.8608333333333332,0.5
cold_high,0.0,10,5,50,123,6,0.17391304347826086,0.066,0.0,0.8592857142857145,0.5
cold_high,0.0,10,5,50,123,7,0.19642857142857142,0.068,0.0,0.8611309523809524,0.5
cold_high,0.0,10,5,50,123,8,0.1896551724137931,0.057999999999999996,0.0,0.8569642857142858,0.5
cold_high,0.0,10,5,50,123,9,0.20833333333333334,0.06399999999999999,0.0,0.8165079365079364,0.5
cold_high,0.0,10,5,50,123,10,0.14754098360655737,0.038,0.0,0.8926190476190478,0.5
cold_high,0.0,10,5,50,123,11,0.1694915254237288,0.04800000000000001,0.0,0.8533928571428573,0.5
cold_high,0.0,10,5,50,123,12,0.07462686567164178,0.022,0.0,0.8997619047619049,0.5
cold_high,0.0,10,5,50,123,13,0.140625,0.036,0.0,0.8626785714285713,0.5
cold_high,0.0,10,5,50,123,14,0.11764705882352941,0.039999999999999994,0.0,0.8735714285714286,0.5
cold_high,0.0,10,5,50,123,15,0.08,0.031999999999999994,0.0,0.8885714285714286,0.5
cold_high,0.0,10,5,50,123,16,0.047619047619047616,0.013000000000000001,0.0,0.9311904761904763,0.5
cold_high,0.0,10,5,50,123,17,0.15873015873015872,0.044000000000000004,0.0,0.85625,0.5
cold_high,0.0,10,5,50,123,18,0.07936507936507936,0.026000000000000002,0.0,0.9216666666666666,0.5
cold_high,0.0,10,5,50,123,19,0.13636363636363635,0.036,0.0,0.868690476190476,0.5
cold_high,0.0,10,5,50,123,20,0.11940298507462686,0.03799999999999999,0.0,0.8774404761904762,0.5
cold_high,0.0,10,5,50,123,21,0.18666666666666668,0.08599999999999998,0.006,0.798154761904762,0.5
cold_high,0.0,10,5,50,123,22,0.09090909090909091,0.034,0.0,0.8733333333333333,0.5
cold_high,0.0,10,5,50,123,23,0.11940298507462686,0.03400000000000001,0.0,0.9012499999999999,0.5
cold_high,0.0,10,5,50,123,24,0.20967741935483872,0.07500000000000001,0.0,0.7788095238095241,0.5
cold_high,0.0,10,5,50,123,25,0.16666666666666666,0.073,0.0,0.8410714285714288,0.5
cold_high,0.0,10,5,50,123,26,0.19642857142857142,0.053000000000000005,0.0,0.8473809523809525,0.5
cold_high,0.0,10,5,50,123,27,0.1791044776119403,0.05299999999999999,0.0,0.8714285714285717,0.5
cold_high,0.0,10,5,50,123,28,0.15384615384615385,0.053000000000000005,0.0,0.8783333333333333,0.5
cold_high,0.0,10,5,50,123,29,0.1016949152542373,0.019,0.0,0.9014285714285716,0.5
cold_high,0.0,10,5,50,123,30,0.2,0.05500000000000001,0.0,0.8461904761904764,0.5
cold_high,0.0,10,5,50,123,31,0.1346153846153846,0.031,0.0,0.8950000000000001,0.5
cold_high,0.0,10,5,50,123,32,0.12121212121212122,0.043000000000000003,0.0,0.8873809523809525,0.5
cold_high,0.0,10,5,50,123,33,0.22388059701492538,0.07600000000000001,0.0,0.8405555555555557,0.5
cold_high,0.0,10,5,50,123,34,0.13333333333333333,0.048,0.0,0.8419047619047622,0.5
cold_high,0.0,10,5,50,123,35,0.12307692307692308,0.045000000000000005,0.0,0.8758333333333332,0.5
cold_high,0.0,10,5,50,123,36,0.1,0.023,0.0,0.8700595238095238,0.5
cold_high,0.0,10,5,50,123,37,0.15625,0.052000000000000005,0.0,0.8610119047619049,0.5
cold_high,0.0,10,5,50,123,38,0.16176470588235295,0.06600000000000002,0.0,0.8795238095238096,0.5
cold_high,0.0,10,5,50,123,39,0.06666666666666667,0.015000000000000003,0.0,0.9233333333333335,0.5
cold_high,0.0,10,5,50,123,40,0.18461538461538463,0.07500000000000001,0.0,0.8120238095238097,0.5
cold_high,0.0,10,5,50,123,41,0.109375,0.034999999999999996,0.0,0.8738095238095237,0.5
cold_high,0.0,10,5,50,123,42,0.12698412698412698,0.030000000000000006,0.0,0.8957142857142859,0.5
cold_high,0.0,10,5,50,123,43,0.15789473684210525,0.044,0.0,0.8902380952380954,0.5
cold_high,0.0,10,5,50,123,44,0.03389830508474576,0.006,0.0,0.938809523809524,0.5
cold_high,0.0,10,5,50,123,45,0.14925373134328357,0.05700000000000001,0.0,0.8875000000000002,0.5
cold_high,0.0,10,5,50,123,46,0.05194805194805195,0.018,0.0,0.9233333333333335,0.5
cold_high,0.0,10,5,50,123,47,0.22,0.061,0.0,0.8149404761904762,0.5
cold_high,0.0,10,5,50,123,48,0.1527777777777778,0.041999999999999996,0.0,0.8552380952380954,0.5
cold_high,0.0,10,5,50,123,49,0.1935483870967742,0.06999999999999999,0.0,0.8500000000000002,0.5
warm_nv,0.0,10,5,50,123,0,0.8985507246376812,0.446,0.054000000000000006,0.23025432900432902,0.10000000000000002
warm_nv,0.0,10,5,50,123,1,0.7049180327868853,0.295,0.018,0.41098124098124095,0.13917269333333335
warm_nv,0.0,10,5,50,123,2,0.7333333333333333,0.3910000000000001,0.012,0.4065710678210678,0.14200330844444445
warm_nv,0.0,10,5,50,123,3,0.72,0.344,0.048,0.3312031024531024,0.12422279693827161
warm_nv,0.0,10,5,50,123,4,0.8382352941176471,0.41,0.024,0.30516955266955265,0.12824290691358026
warm_nv,0.0,10,5,50,123,5,0.6451612903225806,0.2720000000000001,0.018,0.45539640098463624,0.14189426467901237
warm_nv,0.0,10,5,50,123,6,0.7681159420289855,0.375,0.012,0.37513888888888886,0.13432853558518518
warm_nv,0.0,10,5,50,123,7,0.9464285714285714,0.3530000000000001,0.036,0.35378787878787876,0.12731526874074076
warm_nv,0.0,10,5,50,123,8,0.8793103448275862,0.3530000000000001,0.03,0.3533170995670996,0.13067652138271604
warm_nv,0.0,10,5,50,123,9,0.7638888888888888,0.373,0.048,0.36907106782106786,0.13002059925925927
warm_nv,0.0,10,5,50,123,10,0.9344262295081968,0.3920000000000001,0.036,0.3107395382395382,0.12640120965925924
warm_nv,0.0,10,5,50,123,11,0.9152542372881356,0.383,0.024,0.3417063492063491,0.14043411733333333
warm_nv,0.0,10,5,50,123,12,0.7761194029850746,0.362,0.018,0.37711399711399707,0.13653802844444446
warm_nv,0.0,10,5,50,123,13,0.546875,0.258,0.024,0.4494764957264958,0.15079999241481482
warm_nv,0.0,10,5,50,123,14,0.7058823529411765,0.33799999999999997,0.048,0.3808098845598845,0.13835298772053334
warm_nv,0.0,10,5,50,123,15,0.6533333333333333,0.361,0.018,0.36541666666666667,0.1502228098380247
warm_nv,0.0,10,5,50,123,16,0.8253968253968254,0.388,0.03,0.34936507936507943,0.13646991842962966
warm_nv,0.0,10,5,50,123,17,0.7777777777777778,0.317,0.03,0.39974789099789093,0.1358908866666667
warm_nv,0.0,10,5,50,123,18,0.8095238095238095,0.372,0.03,0.3544895382395382,0.13633471928888893
warm_nv,0.0,10,5,50,123,19,0.9090909090909091,0.384,0.024,0.3773719336219336,0.12965355765432102
warm_nv,0.0,10,5,50,123,20,0.7014925373134329,0.34900000000000003,0.03,0.36623168498168496,0.12775052977777782
warm_nv,0.0,10,5,50,123,21,0.6133333333333333,0.347,0.006,0.40199134199134195,0.1231570266666667
warm_nv,0.0,10,5,50,123,22,0.8181818181818182,0.372,0.036,0.33931027306027306,0.11998557925925926
warm_nv,0.0,10,5,50,123,23,0.9104477611940298,0.43099999999999994,0.024,0.3323183760683761,0.13435511427160496
warm_nv,0.0,10,5,50,123,24,0.7419354838709677,0.329,0.03,0.38258227883227885,0.14666384302222227
warm_nv,0.0,10,5,50,123,25,0.5277777777777778,0.271,0.012,0.45000721500721497,0.14047282973155556
warm_nv,0.0,10,5,50,123,26,0.9464285714285714,0.35000000000000003,0.048,0.34950493950493944,0.12141596392263376
warm_nv,0.0,10,5,50,123,27,0.8059701492537313,0.373,0.024,0.3852716727716728,0.1340431371851852
warm_nv,0.0,10,5,50,123,28,0.9076923076923077,0.372,0.024,0.33548701298701294,0.12886295644444445
warm_nv,0.0,10,5,50,123,29,0.7627118644067796,0.36100000000000004,0.018,0.37045745920745915,0.12781955440000003
warm_nv,0.0,10,5,50,123,30,1.04,0.37,0.024,0.3909000721500721,0.12654153345679015
warm_nv,0.0,10,5,50,123,31,0.8461538461538461,0.337,0.024,0.37115981240981244,0.11508247916049383
