access,w_eff,n_vis,eps_idle,eps_coll,c_idle,c_coll,T,tau_cv,x_sd
rts,840,5,0.11476,0.52521,1.1216,1.69082,0.75525,0.03082,0.03038
rts,840,5,0.11476,0.9055,1.1216,2.47316,0.7524,0.0557,0.05648
rts,840,5,0.11476,1.56112,1.1216,4.76417,0.751,0.09423,0.10705
rts,840,5,0.11476,2.69146,1.1216,14.75322,0.75083,0.1305,0.19027
rts,840,5,0.11476,4.64023,1.1216,103.56769,0.75045,0.15958,0.34085
rts,840,5,0.11476,8.0,1.1216,2980.95799,0.75283,0.16054,0.48191
rts,840,5,0.16462,0.02,1.17895,1.0202,0.73673,0.00196,0.00196
rts,840,5,0.16462,0.03448,1.17895,1.03508,0.73536,0.00348,0.00347
rts,840,5,0.16462,0.05945,1.17895,1.06125,0.73946,0.00589,0.00587
rts,840,5,0.16462,0.10249,1.17895,1.10793,0.74053,0.00985,0.0098
rts,840,5,0.16462,0.1767,1.17895,1.19327,0.74886,0.01514,0.0151
rts,840,5,0.16462,0.30464,1.17895,1.35613,0.74728,0.0292,0.02898
rts,840,5,0.16462,0.52521,1.17895,1.69082,0.75154,0.04584,0.04616
rts,840,5,0.16462,0.9055,1.17895,2.47316,0.74991,0.0802,0.08503
rts,840,5,0.16462,1.56112,1.17895,4.76417,0.74599,0.13212,0.15989
rts,840,5,0.16462,2.69146,1.17895,14.75322,0.74393,0.1802,0.29183
rts,840,5,0.16462,4.64023,1.17895,103.56769,0.73837,0.22675,0.52946
rts,840,5,0.16462,8.0,1.17895,2980.95799,0.73998,0.22399,0.72154
rts,840,5,0.23615,0.02,1.26637,1.0202,0.69945,0.00383,0.00383
rts,840,5,0.23615,0.03448,1.26637,1.03508,0.71144,0.00598,0.00597
rts,840,5,0.23615,0.05945,1.26637,1.06125,0.71647,0.00979,0.00978
rts,840,5,0.23615,0.10249,1.26637,1.10793,0.72062,0.01629,0.01627
rts,840,5,0.23615,0.1767,1.26637,1.19327,0.72539,0.02742,0.02743
rts,840,5,0.23615,0.30464,1.26637,1.35613,0.73328,0.04305,0.04336
rts,840,5,0.23615,0.52521,1.26637,1.69082,0.7366,0.06999,0.07269
rts,840,5,0.23615,0.9055,1.26637,2.47316,0.73551,0.11813,0.13249
rts,840,5,0.23615,1.56112,1.26637,4.76417,0.73039,0.18226,0.26096
rts,840,5,0.23615,2.69146,1.26637,14.75322,0.71873,0.24553,0.4717
rts,840,5,0.23615,4.64023,1.26637,103.56769,0.70869,0.28854,0.77332
rts,840,5,0.23615,8.0,1.26637,2980.95799,0.70778,0.29763,1.0465
rts,840,5,0.33876,0.02,1.40321,1.0202,0.64544,0.007,0.00701
rts,840,5,0.33876,0.03448,1.40321,1.03508,0.65262,0.01165,0.01165
rts,840,5,0.33876,0.05945,1.40321,1.06125,0.66161,0.01893,0.01888
rts,840,5,0.33876,0.10249,1.40321,1.10793,0.68054,0.02764,0.02772
rts,840,5,0.33876,0.1767,1.40321,1.19327,0.69046,0.04342,0.04414
rts,840,5,0.33876,0.30464,1.40321,1.35613,0.69938,0.07215,0.07547
rts,840,5,0.33876,0.52521,1.40321,1.69082,0.70568,0.10971,0.1247
rts,840,5,0.33876,0.9055,1.40321,2.47316,0.70018,0.17932,0.24992
rts,840,5,0.33876,1.56112,1.40321,4.76417,0.68017,0.286,0.54881
rts,840,5,0.33876,2.69146,1.40321,14.75322,0.66126,0.36724,0.90854
rts,840,5,0.33876,4.64023,1.40321,103.56769,0.65589,0.40488,1.23916
rts,840,5,0.33876,8.0,1.40321,2980.95799,0.65741,0.40622,1.50574
rts,840,5,0.48596,0.02,1.62573,1.0202,0.56222,0.01093,0.01094
rts,840,5,0.48596,0.03448,1.62573,1.03508,0.57925,0.01895,0.01906
rts,840,5,0.48596,0.05945,1.62573,1.06125,0.59476,0.03223,0.03265
rts,840,5,0.48596,0.10249,1.62573,1.10793,0.60878,0.05474,0.05735
rts,840,5,0.48596,0.1767,1.62573,1.19327,0.62499,0.08546,0.0968
rts,840,5,0.48596,0.30464,1.62573,1.35613,0.64138,0.12365,0.1645
rts,840,5,0.48596,0.52521,1.62573,1.69082,0.64092,0.18601,0.32525
rts,840,5,0.48596,0.9055,1.62573,2.47316,0.61931,0.28231,0.59476
rts,840,5,0.48596,1.56112,1.62573,4.76417,0.58038,0.4347,1.16604
rts,840,5,0.48596,2.69146,1.62573,14.75322,0.56762,0.51946,1.544
rts,840,5,0.48596,4.64023,1.62573,103.56769,0.54896,0.5942,2.0461
rts,840,5,0.48596,8.0,1.62573,2980.95799,0.54936,0.60241,2.28251
rts,840,5,0.69711,0.02,2.00793,1.0202,0.4744,0.01063,0.01066
rts,840,5,0.69711,0.03448,2.00793,1.03508,0.48883,0.01993,0.02014
rts,840,5,0.69711,0.05945,2.00793,1.06125,0.48843,0.04505,0.04659
rts,840,5,0.69711,0.10249,2.00793,1.10793,0.50129,0.09144,0.10792
rts,840,5,0.69711,0.1767,2.00793,1.19327,0.53575,0.13922,0.19793
rts,840,5,0.69711,0.30464,2.00793,1.35613,0.54017,0.21067,0.36302
rts,840,5,0.69711,0.52521,2.00793,1.69082,0.54843,0.26446,0.55471
rts,840,5,0.69711,0.9055,2.00793,2.47316,0.50068,0.41236,1.13944
rts,840,5,0.69711,1.56112,2.00793,4.76417,0.48928,0.5363,1.64326
rts,840,5,0.69711,2.69146,2.00793,14.75322,0.46817,0.66107,2.23034
rts,840,5,0.69711,4.64023,2.00793,103.56769,0.46721,0.71394,2.60973
rts,840,5,0.69711,8.0,2.00793,2980.95799,0.4594,0.72912,2.83646
rts,840,5,1.0,0.02,2.71828,1.0202,0.36853,0.00348,0.00348
rts,840,5,1.0,0.03448,2.71828,1.03508,0.36743,0.00688,0.00691
rts,840,5,1.0,0.05945,2.71828,1.06125,0.35423,0.02659,0.02809
rts,840,5,1.0,0.10249,2.71828,1.10793,0.36467,0.09363,0.12081
rts,840,5,1.0,0.1767,2.71828,1.19327,0.38569,0.18429,0.33208
rts,840,5,1.0,0.30464,2.71828,1.35613,0.38671,0.31589,0.73848
rts,840,5,1.0,0.52521,2.71828,1.69082,0.39316,0.38396,1.09956
rts,840,5,1.0,0.9055,2.71828,2.47316,0.36048,0.50095,1.66064
rts,840,5,1.0,1.56112,2.71828,4.76417,0.35251,0.61938,2.18506
rts,840,5,1.0,2.69146,2.71828,14.75322,0.32734,0.71887,2.66011
rts,840,5,1.0,4.64023,2.71828,103.56769,0.3195,0.79253,3.04404
rts,840,5,1.0,8.0,2.71828,2980.95799,0.31036,0.8073,3.2045
rts,840,10,0.08,0.02,1.08329,1.0202,0.75338,0.00086,0.00086
rts,840,10,0.08,0.03448,1.08329,1.03508,0.75291,0.00145,0.00144
rts,840,10,0.08,0.05945,1.08329,1.06125,0.75399,0.00244,0.0024
rts,840,10,0.08,0.10249,1.08329,1.10793,0.75487,0.00419,0.00409
rts,840,10,0.08,0.1767,1.08329,1.19327,0.75428,0.00773,0.00738
rts,840,10,0.08,0.30464,1.08329,1.35613,0.75471,0.01439,0.01327
rts,840,10,0.08,0.52521,1.08329,1.69082,0.75492,0.02539,0.02227
rts,840,10,0.08,0.9055,1.08329,2.47316,0.75479,0.05401,0.04351
rts,840,10,0.08,1.56112,1.08329,4.76417,0.74999,0.12311,0.09271
rts,840,10,0.08,2.69146,1.08329,14.75322,0.74409,0.24041,0.19095
rts,840,10,0.08,4.64023,1.08329,103.56769,0.74469,0.32737,0.34248
rts,840,10,0.08,8.0,1.08329,2980.95799,0.74759,0.33575,0.45126
rts,840,10,0.11476,0.02,1.1216,1.0202,0.75108,0.00126,0.00125
rts,840,10,0.11476,0.03448,1.1216,1.03508,0.75136,0.00221,0.00219
rts,840,10,0.11476,0.05945,1.1216,1.06125,0.75236,0.00374,0.00369
rts,840,10,0.11476,0.10249,1.1216,1.10793,0.75338,0.00634,0.00617
rts,840,10,0.11476,0.1767,1.1216,1.19327,0.75787,0.01095,0.01047
rts,840,10,0.11476,0.30464,1.1216,1.35613,0.75893,0.0196,0.01815
rts,840,10,0.11476,0.52521,1.1216,1.69082,0.75677,0.03917,0.03416
rts,840,10,0.11476,0.9055,1.1216,2.47316,0.75692,0.07545,0.06131
rts,840,10,0.11476,1.56112,1.1216,4.76417,0.75323,0.16394,0.12612
rts,840,10,0.11476,2.69146,1.1216,14.75322,0.7488,0.28475,0.23781
rts,840,10,0.11476,4.64023,1.1216,103.56769,0.74108,0.41467,0.46714
rts,840,10,0.11476,8.0,1.1216,2980.95799,0.74156,0.43362,0.64757
rts,840,10,0.16462,0.02,1.17895,1.0202,0.72887,0.00235,0.00234
rts,840,10,0.16462,0.03448,1.17895,1.03508,0.73431,0.00373,0.0037
rts,840,10,0.16462,0.05945,1.17895,1.06125,0.73703,0.00624,0.00615
rts,840,10,0.16462,0.10249,1.17895,1.10793,0.74582,0.01017,0.00993
rts,840,10,0.16462,0.1767,1.17895,1.19327,0.74971,0.01621,0.01553
rts,840,10,0.16462,0.30464,1.17895,1.35613,0.75368,0.02866,0.02654
rts,840,10,0.16462,0.52521,1.17895,1.69082,0.76162,0.04934,0.04319
rts,840,10,0.16462,0.9055,1.17895,2.47316,0.75802,0.09774,0.07963
rts,840,10,0.16462,1.56112,1.17895,4.76417,0.75514,0.19306,0.15238
rts,840,10,0.16462,2.69146,1.17895,14.75322,0.7401,0.35697,0.32957
rts,840,10,0.16462,4.64023,1.17895,103.56769,0.72972,0.49395,0.6282
rts,840,10,0.16462,8.0,1.17895,2980.95799,0.72841,0.51908,0.87796
rts,840,10,0.23615,0.02,1.26637,1.0202,0.70216,0.00383,0.00382
rts,840,10,0.23615,0.03448,1.26637,1.03508,0.70225,0.00655,0.0065
rts,840,10,0.23615,0.05945,1.26637,1.06125,0.71354,0.01009,0.00995
rts,840,10,0.23615,0.10249,1.26637,1.10793,0.72125,0.01642,0.01602
rts,840,10,0.23615,0.1767,1.26637,1.19327,0.73289,0.025,0.02393
rts,840,10,0.23615,0.30464,1.26637,1.35613,0.73855,0.04379,0.0406
rts,840,10,0.23615,0.52521,1.26637,1.69082,0.74846,0.07391,0.06497
rts,840,10,0.23615,0.9055,1.26637,2.47316,0.75088,0.13365,0.11113
rts,840,10,0.23615,1.56112,1.26637,4.76417,0.73873,0.27377,0.24774
rts,840,10,0.23615,2.69146,1.26637,14.75322,0.72108,0.44401,0.48637
rts,840,10,0.23615,4.64023,1.26637,103.56769,0.70105,0.57377,0.86121
rts,840,10,0.23615,8.0,1.26637,2980.95799,0.6975,0.61564,1.16885
rts,840,10,0.33876,0.02,1.40321,1.0202,0.63738,0.00734,0.00732
rts,840,10,0.33876,0.03448,1.40321,1.03508,0.65304,0.01141,0.01134
rts,840,10,0.33876,0.05945,1.40321,1.06125,0.67249,0.01678,0.01659
rts,840,10,0.33876,0.10249,1.40321,1.10793,0.68107,0.02689,0.02635
rts,840,10,0.33876,0.1767,1.40321,1.19327,0.70253,0.04044,0.0386
rts,840,10,0.33876,0.30464,1.40321,1.35613,0.71559,0.06367,0.05906
rts,840,10,0.33876,0.52521,1.40321,1.69082,0.72825,0.10781,0.09639
rts,840,10,0.33876,0.9055,1.40321,2.47316,0.72726,0.19454,0.17022
rts,840,10,0.33876,1.56112,1.40321,4.76417,0.70581,0.3729,0.39799
rts,840,10,0.33876,2.69146,1.40321,14.75322,0.66646,0.60279,0.82281
rts,840,10,0.33876,4.64023,1.40321,103.56769,0.64058,0.74749,1.29089
rts,840,10,0.33876,8.0,1.40321,2980.95799,0.64222,0.75875,1.59025
rts,840,10,0.48596,0.02,1.62573,1.0202,0.57136,0.01163,0.01161
rts,840,10,0.48596,0.03448,1.62573,1.03508,0.58407,0.01893,0.01881
rts,840,10,0.48596,0.05945,1.62573,1.06125,0.61239,0.0286,0.02819
rts,840,10,0.48596,0.10249,1.62573,1.10793,0.63001,0.04494,0.04372
rts,840,10,0.48596,0.1767,1.62573,1.19327,0.66994,0.05891,0.05639
rts,840,10,0.48596,0.30464,1.62573,1.35613,0.68414,0.09842,0.09359
rts,840,10,0.48596,0.52521,1.62573,1.69082,0.69242,0.16306,0.15833
rts,840,10,0.48596,0.9055,1.62573,2.47316,0.6728,0.29227,0.29887
rts,840,10,0.48596,1.56112,1.62573,4.76417,0.63242,0.5101,0.68101
rts,840,10,0.48596,2.69146,1.62573,14.75322,0.59238,0.76445,1.23645
rts,840,10,0.48596,4.64023,1.62573,103.56769,0.56444,0.95312,1.79769
rts,840,10,0.48596,8.0,1.62573,2980.95799,0.55283,0.98889,2.10128
rts,840,10,0.69711,0.02,2.00793,1.0202,0.45951,0.01986,0.01985
rts,840,10,0.69711,0.03448,2.00793,1.03508,0.48697,0.03004,0.02997
rts,840,10,0.69711,0.05945,2.00793,1.06125,0.52146,0.04908,0.0487
rts,840,10,0.69711,0.10249,2.00793,1.10793,0.56517,0.07148,0.06992
rts,840,10,0.69711,0.1767,2.00793,1.19327,0.60471,0.10177,0.09875
rts,840,10,0.69711,0.30464,2.00793,1.35613,0.6302,0.15331,0.15002
rts,840,10,0.69711,0.52521,2.00793,1.69082,0.6309,0.25176,0.26355
rts,840,10,0.69711,0.9055,2.00793,2.47316,0.58876,0.43172,0.56084
rts,840,10,0.69711,1.56112,2.00793,4.76417,0.53166,0.665,1.02614
rts,840,10,0.69711,2.69146,2.00793,14.75322,0.49576,0.98351,1.7486
rts,840,10,0.69711,4.64023,2.00793,103.56769,0.4712,1.16887,2.31743
rts,840,10,0.69711,8.0,2.00793,2980.95799,0.46911,1.19297,2.54774
rts,840,10,1.0,0.02,2.71828,1.0202,0.37189,0.0209,0.02092
rts,840,10,1.0,0.03448,2.71828,1.03508,0.40452,0.03744,0.03746
rts,840,10,1.0,0.05945,2.71828,1.06125,0.42439,0.07477,0.07447
rts,840,10,1.0,0.10249,2.71828,1.10793,0.46908,0.11915,0.12317
rts,840,10,1.0,0.1767,2.71828,1.19327,0.48822,0.21422,0.23954
rts,840,10,1.0,0.30464,2.71828,1.35613,0.51652,0.3215,0.42638
rts,840,10,1.0,0.52521,2.71828,1.69082,0.51299,0.40285,0.54752
rts,840,10,1.0,0.9055,2.71828,2.47316,0.47219,0.57181,0.87859
rts,840,10,1.0,1.56112,2.71828,4.76417,0.40749,0.92145,1.68562
rts,840,10,1.0,2.69146,2.71828,14.75322,0.38016,1.13431,2.17492
rts,840,10,1.0,4.64023,2.71828,103.56769,0.34202,1.36491,2.84563
rts,840,10,1.0,8.0,2.71828,2980.95799,0.33275,1.39965,3.05033
rts,840,20,0.08,0.02,1.08329,1.0202,0.76099,0.00075,0.00075
rts,840,20,0.08,0.03448,1.08329,1.03508,0.75994,0.00134,0.00132
rts,840,20,0.08,0.05945,1.08329,1.06125,0.76085,0.00238,0.00233
rts,840,20,0.08,0.10249,1.08329,1.10793,0.75997,0.00422,0.00406
rts,840,20,0.08,0.1767,1.08329,1.19327,0.76433,0.00734,0.00685
rts,840,20,0.08,0.30464,1.08329,1.35613,0.76444,0.01239,0.01104
rts,840,20,0.08,0.52521,1.08329,1.69082,0.7633,0.02741,0.02241
rts,840,20,0.08,0.9055,1.08329,2.47316,0.7597,0.05654,0.04007
rts,840,20,0.08,1.56112,1.08329,4.76417,0.75621,0.14203,0.082
rts,840,20,0.08,2.69146,1.08329,14.75322,0.74963,0.38257,0.19033
rts,840,20,0.08,4.64023,1.08329,103.56769,0.73982,0.68057,0.38938
rts,840,20,0.08,8.0,1.08329,2980.95799,0.74145,0.73528,0.51303
rts,840,20,0.11476,0.02,1.1216,1.0202,0.75556,0.00114,0.00113
rts,840,20,0.11476,0.03448,1.1216,1.03508,0.75757,0.00198,0.00196
rts,840,20,0.11476,0.05945,1.1216,1.06125,0.75717,0.00336,0.00328
rts,840,20,0.11476,0.10249,1.1216,1.10793,0.76062,0.00566,0.00544
rts,840,20,0.11476,0.1767,1.1216,1.19327,0.76031,0.01015,0.00951
rts,840,20,0.11476,0.30464,1.1216,1.35613,0.76347,0.01796,0.01602
rts,840,20,0.11476,0.52521,1.1216,1.69082,0.76372,0.03497,0.02855
rts,840,20,0.11476,0.9055,1.1216,2.47316,0.7649,0.07292,0.05133
rts,840,20,0.11476,1.56112,1.1216,4.76417,0.76015,0.18386,0.10664
rts,840,20,0.11476,2.69146,1.1216,14.75322,0.7503,0.43265,0.22486
rts,840,20,0.11476,4.64023,1.1216,103.56769,0.73695,0.77569,0.48228
rts,840,20,0.11476,8.0,1.1216,2980.95799,0.73813,0.83346,0.63811
rts,840,20,0.16462,0.02,1.17895,1.0202,0.73639,0.00201,0.002
rts,840,20,0.16462,0.03448,1.17895,1.03508,0.73846,0.00334,0.0033
rts,840,20,0.16462,0.05945,1.17895,1.06125,0.74307,0.0054,0.00528
rts,840,20,0.16462,0.10249,1.17895,1.10793,0.7517,0.0084,0.00809
rts,840,20,0.16462,0.1767,1.17895,1.19327,0.75262,0.0151,0.01414
rts,840,20,0.16462,0.30464,1.17895,1.35613,0.75817,0.02546,0.02266
rts,840,20,0.16462,0.52521,1.17895,1.69082,0.76352,0.04713,0.03843
rts,840,20,0.16462,0.9055,1.17895,2.47316,0.76638,0.09318,0.06585
rts,840,20,0.16462,1.56112,1.17895,4.76417,0.76074,0.22478,0.13116
rts,840,20,0.16462,2.69146,1.17895,14.75322,0.74189,0.54841,0.30732
rts,840,20,0.16462,4.64023,1.17895,103.56769,0.72164,0.8803,0.62981
rts,840,20,0.16462,8.0,1.17895,2980.95799,0.71655,0.95398,0.85267
rts,840,20,0.23615,0.02,1.26637,1.0202,0.69665,0.00352,0.0035
rts,840,20,0.23615,0.03448,1.26637,1.03508,0.70085,0.00573,0.00567
rts,840,20,0.23615,0.05945,1.26637,1.06125,0.71558,0.00858,0.0084
rts,840,20,0.23615,0.10249,1.26637,1.10793,0.73048,0.0131,0.01262
rts,840,20,0.23615,0.1767,1.26637,1.19327,0.73915,0.02079,0.01947
rts,840,20,0.23615,0.30464,1.26637,1.35613,0.74555,0.03584,0.03187
rts,840,20,0.23615,0.52521,1.26637,1.69082,0.7552,0.06329,0.05119
rts,840,20,0.23615,0.9055,1.26637,2.47316,0.75796,0.12815,0.08941
rts,840,20,0.23615,1.56112,1.26637,4.76417,0.75117,0.29634,0.18131
rts,840,20,0.23615,2.69146,1.26637,14.75322,0.72286,0.66021,0.43697
rts,840,20,0.23615,4.64023,1.26637,103.56769,0.69039,0.99216,0.84654
rts,840,20,0.23615,8.0,1.26637,2980.95799,0.68295,1.04975,1.12158
rts,840,20,0.33876,0.02,1.40321,1.0202,0.6443,0.00589,0.00586
rts,840,20,0.33876,0.03448,1.40321,1.03508,0.65635,0.00928,0.00917
rts,840,20,0.33876,0.05945,1.40321,1.06125,0.66728,0.01455,0.01425
rts,840,20,0.33876,0.10249,1.40321,1.10793,0.68754,0.02177,0.02098
rts,840,20,0.33876,0.1767,1.40321,1.19327,0.71218,0.03156,0.02952
rts,840,20,0.33876,0.30464,1.40321,1.35613,0.72653,0.05053,0.04486
rts,840,20,0.33876,0.52521,1.40321,1.69082,0.73883,0.08818,0.0713
rts,840,20,0.33876,0.9055,1.40321,2.47316,0.74493,0.17453,0.12369
rts,840,20,0.33876,1.56112,1.40321,4.76417,0.72776,0.39689,0.26537
rts,840,20,0.33876,2.69146,1.40321,14.75322,0.68169,0.81362,0.63887
rts,840,20,0.33876,4.64023,1.40321,103.56769,0.63499,1.14994,1.19932
rts,840,20,0.33876,8.0,1.40321,2980.95799,0.63486,1.19019,1.43737
rts,840,20,0.48596,0.02,1.62573,1.0202,0.56741,0.01015,0.01009
rts,840,20,0.48596,0.03448,1.62573,1.03508,0.58099,0.01612,0.01594
rts,840,20,0.48596,0.05945,1.62573,1.06125,0.60905,0.0235,0.02301
rts,840,20,0.48596,0.10249,1.62573,1.10793,0.64135,0.03322,0.03198
rts,840,20,0.48596,0.1767,1.62573,1.19327,0.67052,0.0484,0.04516
rts,840,20,0.48596,0.30464,1.62573,1.35613,0.69743,0.07442,0.06517
rts,840,20,0.48596,0.52521,1.62573,1.69082,0.71637,0.11569,0.09421
rts,840,20,0.48596,0.9055,1.62573,2.47316,0.70774,0.26139,0.19224
rts,840,20,0.48596,1.56112,1.62573,4.76417,0.67813,0.55055,0.45067
rts,840,20,0.48596,2.69146,1.62573,14.75322,0.60332,1.04743,0.99966
rts,840,20,0.48596,4.64023,1.62573,103.56769,0.55768,1.39529,1.54085
rts,840,20,0.48596,8.0,1.62573,2980.95799,0.54929,1.47718,1.80934
rts,840,20,0.69711,0.02,2.00793,1.0202,0.464,0.01668,0.01658
rts,840,20,0.69711,0.03448,2.00793,1.03508,0.50656,0.02442,0.02415
rts,840,20,0.69711,0.05945,2.00793,1.06125,0.53464,0.03664,0.03585
rts,840,20,0.69711,0.10249,2.00793,1.10793,0.5786,0.05094,0.04896
rts,840,20,0.69711,0.1767,2.00793,1.19327,0.61824,0.07285,0.06752
rts,840,20,0.69711,0.30464,2.00793,1.35613,0.65552,0.11125,0.09716
rts,840,20,0.69711,0.52521,2.00793,1.69082,0.67248,0.17975,0.14771
rts,840,20,0.69711,0.9055,2.00793,2.47316,0.64582,0.3866,0.31161
rts,840,20,0.69711,1.56112,2.00793,4.76417,0.5918,0.73118,0.67852
rts,840,20,0.69711,2.69146,2.00793,14.75322,0.51637,1.25328,1.25882
rts,840,20,0.69711,4.64023,2.00793,103.56769,0.48901,1.59268,1.84326
rts,840,20,0.69711,8.0,2.00793,2980.95799,0.48058,1.69568,2.09975
rts,840,20,1.0,0.02,2.71828,1.0202,0.37836,0.02467,0.02456
rts,840,20,1.0,0.03448,2.71828,1.03508,0.41351,0.03743,0.03703
rts,840,20,1.0,0.05945,2.71828,1.06125,0.44642,0.05832,0.05683
rts,840,20,1.0,0.10249,2.71828,1.10793,0.49567,0.0857,0.08077
rts,840,20,1.0,0.1767,2.71828,1.19327,0.55217,0.12442,0.11113
rts,840,20,1.0,0.30464,2.71828,1.35613,0.58216,0.19376,0.16947
rts,840,20,1.0,0.52521,2.71828,1.69082,0.60466,0.3086,0.24779
rts,840,20,1.0,0.9055,2.71828,2.47316,0.56126,0.49457,0.41433
rts,840,20,1.0,1.56112,2.71828,4.76417,0.46501,0.94193,0.89784
rts,840,20,1.0,2.69146,2.71828,14.75322,0.40307,1.54166,1.61895
rts,840,20,1.0,4.64023,2.71828,103.56769,0.34701,1.99811,2.23408
rts,840,20,1.0,8.0,2.71828,2980.95799,0.35625,2.04656,2.38028
rts,840,50,0.08,0.02,1.08329,1.0202,0.76755,0.00069,0.00068
rts,840,50,0.08,0.03448,1.08329,1.03508,0.76719,0.00125,0.00123
rts,840,50,0.08,0.05945,1.08329,1.06125,0.76741,0.00211,0.00205
rts,840,50,0.08,0.10249,1.08329,1.10793,0.76715,0.0038,0.00363
rts,840,50,0.08,0.1767,1.08329,1.19327,0.77005,0.0063,0.00581
rts,840,50,0.08,0.30464,1.08329,1.35613,0.76898,0.01183,0.0103
rts,840,50,0.08,0.52521,1.08329,1.69082,0.76961,0.02433,0.01909
rts,840,50,0.08,0.9055,1.08329,2.47316,0.76874,0.05483,0.03592
rts,840,50,0.08,1.56112,1.08329,4.76417,0.76152,0.15561,0.07264
rts,840,50,0.08,2.69146,1.08329,14.75322,0.75085,0.52066,0.16199
rts,840,50,0.08,4.64023,1.08329,103.56769,0.73038,1.29203,0.36231
rts,840,50,0.08,8.0,1.08329,2980.95799,0.72542,1.41954,0.43719
rts,840,50,0.11476,0.02,1.1216,1.0202,0.75237,0.00107,0.00106
rts,840,50,0.11476,0.03448,1.1216,1.03508,0.7563,0.00181,0.00179
rts,840,50,0.11476,0.05945,1.1216,1.06125,0.76143,0.00301,0.00293
rts,840,50,0.11476,0.10249,1.1216,1.10793,0.76011,0.0053,0.00506
rts,840,50,0.11476,0.1767,1.1216,1.19327,0.76224,0.00921,0.00851
rts,840,50,0.11476,0.30464,1.1216,1.35613,0.7668,0.01566,0.01363
rts,840,50,0.11476,0.52521,1.1216,1.69082,0.76855,0.0304,0.02387
rts,840,50,0.11476,0.9055,1.1216,2.47316,0.76847,0.06724,0.04383
rts,840,50,0.11476,1.56112,1.1216,4.76417,0.76275,0.18188,0.08516
rts,840,50,0.11476,2.69146,1.1216,14.75322,0.75076,0.60371,0.19196
rts,840,50,0.11476,4.64023,1.1216,103.56769,0.72813,1.38302,0.41933
rts,840,50,0.11476,8.0,1.1216,2980.95799,0.72439,1.54216,0.52148
rts,840,50,0.16462,0.02,1.17895,1.0202,0.7334,0.00165,0.00164
rts,840,50,0.16462,0.03448,1.17895,1.03508,0.73792,0.00268,0.00264
rts,840,50,0.16462,0.05945,1.17895,1.06125,0.74297,0.00451,0.00439
rts,840,50,0.16462,0.10249,1.17895,1.10793,0.7461,0.00741,0.00708
rts,840,50,0.16462,0.1767,1.17895,1.19327,0.752,0.01208,0.01115
rts,840,50,0.16462,0.30464,1.17895,1.35613,0.75972,0.02045,0.01778
rts,840,50,0.16462,0.52521,1.17895,1.69082,0.76448,0.03845,0.03014
rts,840,50,0.16462,0.9055,1.17895,2.47316,0.76857,0.08083,0.05222
rts,840,50,0.16462,1.56112,1.17895,4.76417,0.76387,0.22144,0.10312
rts,840,50,0.16462,2.69146,1.17895,14.75322,0.74499,0.71197,0.24154
rts,840,50,0.16462,4.64023,1.17895,103.56769,0.70807,1.56381,0.54944
rts,840,50,0.16462,8.0,1.17895,2980.95799,0.70219,1.69892,0.6867
rts,840,50,0.23615,0.02,1.26637,1.0202,0.69423,0.00273,0.00271
rts,840,50,0.23615,0.03448,1.26637,1.03508,0.70041,0.00445,0.00438
rts,840,50,0.23615,0.05945,1.26637,1.06125,0.714,0.00652,0.00636
rts,840,50,0.23615,0.10249,1.26637,1.10793,0.72336,0.01076,0.01027
rts,840,50,0.23615,0.1767,1.26637,1.19327,0.73889,0.01632,0.01507
rts,840,50,0.23615,0.30464,1.26637,1.35613,0.74494,0.02743,0.02386
rts,840,50,0.23615,0.52521,1.26637,1.69082,0.75564,0.04862,0.03799
rts,840,50,0.23615,0.9055,1.26637,2.47316,0.76114,0.09977,0.06429
rts,840,50,0.23615,1.56112,1.26637,4.76417,0.75729,0.27227,0.12858
rts,840,50,0.23615,2.69146,1.26637,14.75322,0.72905,0.8783,0.3338
rts,840,50,0.23615,4.64023,1.26637,103.56769,0.6714,1.70699,0.75303
rts,840,50,0.23615,8.0,1.26637,2980.95799,0.67084,1.77953,0.91594
rts,840,50,0.33876,0.02,1.40321,1.0202,0.63184,0.00472,0.00469
rts,840,50,0.33876,0.03448,1.40321,1.03508,0.65021,0.00708,0.00698
rts,840,50,0.33876,0.05945,1.40321,1.06125,0.66877,0.01057,0.01029
rts,840,50,0.33876,0.10249,1.40321,1.10793,0.69103,0.01561,0.01491
rts,840,50,0.33876,0.1767,1.40321,1.19327,0.71089,0.02346,0.02168
rts,840,50,0.33876,0.30464,1.40321,1.35613,0.73164,0.03582,0.0311
rts,840,50,0.33876,0.52521,1.40321,1.69082,0.74217,0.06343,0.04924
rts,840,50,0.33876,0.9055,1.40321,2.47316,0.75011,0.12469,0.07946
rts,840,50,0.33876,1.56112,1.40321,4.76417,0.74402,0.36551,0.16985
rts,840,50,0.33876,2.69146,1.40321,14.75322,0.69525,1.08103,0.47794
rts,840,50,0.33876,4.64023,1.40321,103.56769,0.63061,1.85552,0.98953
rts,840,50,0.33876,8.0,1.40321,2980.95799,0.61518,1.97225,1.22157
rts,840,50,0.48596,0.02,1.62573,1.0202,0.57161,0.00714,0.00708
rts,840,50,0.48596,0.03448,1.62573,1.03508,0.58924,0.0109,0.01074
rts,840,50,0.48596,0.05945,1.62573,1.06125,0.61105,0.01687,0.01643
rts,840,50,0.48596,0.10249,1.62573,1.10793,0.64925,0.02237,0.02138
