n_vis,n_nat,w_eff,access,eps_idle,eps_coll,c_idle,c_coll,T,rho,J_a0.0,J_a0.05,J_a0.1,J_a0.2,J_a0.5
10,10,420,basic,0.263902,0.459479,1.3020005939902721,1.583248897402281,0.6344593253968254,0.27693558601171164,-0.45498209885204843,-0.5374110907203273,-0.6198400825886063,-0.7846980663251641,-1.2792720175348378
10,10,420,basic,0.263902,0.8,1.3020005939902721,2.225540928492468,0.6376488095238095,0.23626604434072346,-0.44996760248531503,-0.5540507331304585,-0.658133863775602,-0.866300125065889,-1.4907989089367502
10,10,420,basic,0.459479,0.05,1.583248897402281,1.0512710963760241,0.5769196428571428,0.7467134394318484,-0.5500522893179399,-0.5543176440440066,-0.5585829987700733,-0.5671137082222067,-0.5927058365786069
10,10,420,basic,0.459479,0.087055,1.583248897402281,1.0909566806856736,0.5670585317460317,0.7263009648439892,-0.5672927499896474,-0.5724060577117986,-0.57751936543395,-0.5877459808782526,-0.6184258272111604
10,10,420,basic,0.459479,0.151572,1.583248897402281,1.1636620824634731,0.5760168650793651,0.7188460710441335,-0.5516183390632109,-0.5570669046942206,-0.5625154703252302,-0.5734126015872496,-0.6061039953733076
10,10,420,basic,0.459479,0.263902,1.583248897402281,1.3020005939902721,0.5812152777777778,0.6513275242590016,-0.5426340610214173,-0.5518250741820712,-0.5610160873427251,-0.5793981136640328,-0.6345441926279562
10,10,420,basic,0.459479,0.459479,1.583248897402281,1.583248897402281,0.5915277777777778,0.6033441787139838,-0.5250466350809332,-0.5378113957809205,-0.550576156480908,-0.5761056778808826,-0.652694242080807
10,10,420,basic,0.459479,0.8,1.583248897402281,2.225540928492468,0.5870436507936508,0.45225943826680637,-0.5326560994083166,-0.5641381552005595,-0.5956202109928024,-0.6585843225772883,-0.8474766573307456
10,10,420,basic,0.8,0.05,2.225540928492468,1.0512710963760241,0.47444444444444445,1.0374916359986617,-0.7456107500956862,-0.7456784838513935,-0.7457462176071008,-0.7458816851185153,-0.7462880876527589
10,10,420,basic,0.8,0.087055,2.225540928492468,1.0909566806856736,0.49607142857142855,1.050895928325734,-0.7010353534089515,-0.7011585751061556,-0.7012817968033597,-0.7015282401977679,-0.7022675703809925
10,10,420,basic,0.8,0.151572,2.225540928492468,1.1636620824634731,0.4817013888888889,1.0255274891618869,-0.7304308820433117,-0.7304626519473848,-0.730494421851458,-0.7305579616596042,-0.7307485810840427
10,10,420,basic,0.8,0.263902,2.225540928492468,1.3020005939902721,0.4868948412698413,1.0225554717903789,-0.7197071109002541,-0.7197319862361191,-0.7197568615719842,-0.7198066122437142,-0.7199558642589043
10,10,420,basic,0.8,0.459479,2.225540928492468,1.583248897402281,0.5119543650793651,0.9972095727158221,-0.6695197886193716,-0.6695201790327598,-0.669520569446148,-0.6695213502729246,-0.6695236927532541
10,10,420,basic,0.8,0.8,2.225540928492468,2.225540928492468,0.5161359126984127,0.9330437373261703,-0.6613851514810454,-0.6616252981649758,-0.6618654448489064,-0.6623457382167675,-0.6637866183203505
10,10,420,basic,0.027778,0.027778,1.0281674059193349,1.0281674059193349,0.6352876984126984,0.11488670612302262,-0.45367731432747355,-0.6877807405531706,-0.9218841667788678,-1.390091019230262,-2.794711576584445
10,10,420,basic,0.027778,0.044893,1.0281674059193349,1.0459159409154797,0.6357688492063492,0.1190284853828089,-0.4529202263481316,-0.6794229456106953,-0.905925664873259,-1.3589311033983864,-2.7179474189737687
10,10,420,basic,0.027778,0.072555,1.0281674059193349,1.0752519433207488,0.6362003968253969,0.1189477459495704,-0.4522416759241302,-0.6788888403675934,-0.9055360048110566,-1.3588303336979828,-2.718713320358762
10,10,420,basic,0.027778,0.11726,1.0281674059193349,1.1244117387407861,0.6306795634920634,0.11561602894333242,-0.4609573687357831,-0.693693511600215,-0.926429654464647,-1.3919019401935109,-2.7883187973801027
10,10,420,basic,0.027778,0.189512,1.0281674059193349,1.2086596278179438,0.6295287698412698,0.09917029776303452,-0.4627837238553836,-0.7298005298665924,-0.9968173358778011,-1.5308509479002186,-3.1329517839674708
