method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
oracle,uniform,5,50,456,1000,2.241,2.246,1.0474999999999988,1.292,0.18831801809301854,0.0,0.0
mfg_no_excl,uniform,5,50,456,1000,2.119,2.246,0.9919999999999982,1.548,0.21498818452789048,0.0,0.0
self_excl_only,uniform,5,50,456,1000,2.132,2.246,0.9927499999999982,2.295,0.15403734681641043,0.0,0.0
ema_fixed_low,uniform,5,50,456,1000,1.994,2.246,0.9364999999999986,4.541,0.08894261084853018,0.2663500237077864,0.7146304789124361
ema_fixed_high,uniform,5,50,456,1000,2.053,2.246,0.9590833333333307,3.773,0.0939035793712653,0.25020333621096735,1.3365678302261912
ema_adaptive,uniform,5,50,456,1000,1.998,2.246,0.9348333333333316,4.337,0.0757101574942604,0.2686472834998499,0.7101091121813421
consec_L2,uniform,5,50,456,1000,2.067,2.246,0.9638333333333317,3.706,0.10156031709611969,0.24748849993333502,0.6027465275344753
consec_L4,uniform,5,50,456,1000,2.034,2.246,0.9525833333333312,4.076,0.0786880650843566,0.25772338080080265,0.18938580492038184
oracle,uniform,5,50,789,1000,2.252,2.233,1.056249999999999,1.33,0.18463858641358646,0.0,0.0
mfg_no_excl,uniform,5,50,789,1000,2.134,2.233,1.0028833333333316,1.614,0.21946109313037046,0.0,0.0
self_excl_only,uniform,5,50,789,1000,2.143,2.233,1.0060499999999983,2.446,0.14883308278110097,0.0,0.0
ema_fixed_low,uniform,5,50,789,1000,2.009,2.233,0.9472666666666649,4.346,0.08078506310921874,0.25229866842536836,0.7256021301378635
ema_fixed_high,uniform,5,50,789,1000,2.084,2.233,0.9775499999999984,3.73,0.09652325641036132,0.24706986333485853,1.3378417090111385
ema_adaptive,uniform,5,50,789,1000,2.017,2.233,0.953716666666665,4.324,0.08709470042504708,0.25650283419200093,0.667324184363719
consec_L2,uniform,5,50,789,1000,2.068,2.233,0.9737166666666648,3.68,0.09197769225528546,0.2483319488938299,0.6079855540658173
consec_L4,uniform,5,50,789,1000,2.018,2.233,0.9517999999999979,4.226,0.08483170303209026,0.26072146874840174,0.18488368027741095
oracle,uniform,5,50,1234,1000,2.228,2.251,1.0277499999999984,1.3,0.17818651871004815,0.0,0.0
mfg_no_excl,uniform,5,50,1234,1000,2.115,2.251,0.9854166666666645,1.636,0.20584425098558767,0.0,0.0
self_excl_only,uniform,5,50,1234,1000,2.107,2.251,0.9732499999999988,2.534,0.14833938635324082,0.0,0.0
ema_fixed_low,uniform,5,50,1234,1000,1.977,2.251,0.9174999999999982,4.398,0.08662893774755259,0.2661877191454264,0.7042153687729543
ema_fixed_high,uniform,5,50,1234,1000,2.048,2.251,0.951749999999998,3.564,0.0982546252637973,0.2419827137701628,1.3331654307336962
ema_adaptive,uniform,5,50,1234,1000,1.963,2.251,0.9067999999999983,4.563,0.08864562711693445,0.2573235719672713,0.7497326233647297
consec_L2,uniform,5,50,1234,1000,2.036,2.251,0.9448833333333312,3.514,0.09638759754721866,0.24166923224866602,0.5881288576413268
consec_L4,uniform,5,50,1234,1000,2.013,2.251,0.9335499999999981,4.151,0.08268516851356596,0.25642886056470426,0.19825950981236354
oracle,uniform,5,100,42,1000,3.936,3.914,1.0134166666666675,2.346,0.21433960336189428,0.0,0.0
mfg_no_excl,uniform,5,100,42,1000,3.879,3.914,0.996266666666667,2.646,0.22013013037444154,0.0,0.0
self_excl_only,uniform,5,100,42,1000,3.884,3.914,0.998583333333334,2.67,0.21199617769141788,0.0,0.0
ema_fixed_low,uniform,5,100,42,1000,3.694,3.914,0.9519833333333318,8.023,0.06853937071955231,0.267884194452644,0.9742211885589269
ema_fixed_high,uniform,5,100,42,1000,3.761,3.914,0.9677666666666663,6.553,0.09165005282938574,0.24066150405796174,1.490181650133271
ema_adaptive,uniform,5,100,42,1000,3.687,3.914,0.9482499999999986,8.355,0.06975546086393387,0.2597868191882028,1.0709073184505826
consec_L2,uniform,5,100,42,1000,3.768,3.914,0.9692833333333324,6.607,0.0906610595745006,0.23730779341384742,0.7786860321616769
consec_L4,uniform,5,100,42,1000,3.706,3.914,0.9547333333333323,8.148,0.06988557619129376,0.2644858059974434,0.3167685326734476
oracle,uniform,5,100,123,1000,3.957,3.949,1.0089333333333341,2.287,0.2194258844334879,0.0,0.0
mfg_no_excl,uniform,5,100,123,1000,3.933,3.949,1.002866666666667,2.563,0.22174635636551301,0.0,0.0
self_excl_only,uniform,5,100,123,1000,3.956,3.949,1.0086500000000005,2.81,0.20569248515330582,0.0,0.0
ema_fixed_low,uniform,5,100,123,1000,3.699,3.949,0.9435999999999982,8.664,0.07296838893117219,0.26058113782842834,1.1021550508832225
ema_fixed_high,uniform,5,100,123,1000,3.787,3.949,0.9657666666666659,6.729,0.09144046100600556,0.23975131129505134,1.4325518156943027
ema_adaptive,uniform,5,100,123,1000,3.712,3.949,0.9471499999999986,8.447,0.06852512333161921,0.262871832778517,1.0603285176407133
consec_L2,uniform,5,100,123,1000,3.802,3.949,0.969399999999999,6.646,0.08601908925313521,0.23740055684021188,0.7801332885007246
consec_L4,uniform,5,100,123,1000,3.744,3.949,0.9550166666666652,7.98,0.07110900034734678,0.2584436088444249,0.32995392760310965
oracle,uniform,5,100,456,1000,3.988,3.997,1.0032333333333336,2.478,0.217942672759817,0.0,0.0
mfg_no_excl,uniform,5,100,456,1000,3.952,3.997,0.9939000000000001,2.456,0.22584710537140898,0.0,0.0
self_excl_only,uniform,5,100,456,1000,3.957,3.997,0.9953833333333332,2.675,0.21146289597055862,0.0,0.0
ema_fixed_low,uniform,5,100,456,1000,3.759,3.997,0.946549999999998,8.712,0.06937950820942537,0.2693638742150058,1.0690006065074986
ema_fixed_high,uniform,5,100,456,1000,3.816,3.997,0.9603999999999987,6.964,0.08971634919427932,0.2443644782379241,1.450775873430804
ema_adaptive,uniform,5,100,456,1000,3.756,3.997,0.947216666666665,8.196,0.0676744356308517,0.2604795466521678,1.0417036122162926
consec_L2,uniform,5,100,456,1000,3.826,3.997,0.9637499999999983,6.802,0.08963877604597026,0.23966082685974485,0.7938659312122025
consec_L4,uniform,5,100,456,1000,3.753,3.997,0.9456833333333313,8.15,0.07074010611416998,0.26108588425922574,0.32659474692488216
oracle,uniform,5,100,789,1000,3.969,3.974,1.0052166666666666,2.46,0.2167105491558663,0.0,0.0
mfg_no_excl,uniform,5,100,789,1000,3.947,3.974,0.99865,2.564,0.22721591962818766,0.0,0.0
self_excl_only,uniform,5,100,789,1000,3.954,3.974,1.0001,2.783,0.20857541858763418,0.0,0.0
ema_fixed_low,uniform,5,100,789,1000,3.755,3.974,0.9503833333333317,8.184,0.07030853289533251,0.262020968657902,1.0479082872275198
ema_fixed_high,uniform,5,100,789,1000,3.817,3.974,0.9664166666666657,6.831,0.0892457825536772,0.2446100839571427,1.4327080201674476
ema_adaptive,uniform,5,100,789,1000,3.742,3.974,0.9484833333333321,8.529,0.07010830133424902,0.2671027322535758,1.0257116769130359
consec_L2,uniform,5,100,789,1000,3.823,3.974,0.9682166666666656,6.631,0.08781586188625003,0.23612321242592854,0.7782893090365905
consec_L4,uniform,5,100,789,1000,3.742,3.974,0.9485333333333317,8.496,0.06971366835508629,0.26085520992193706,0.32759600831085606
oracle,uniform,5,100,1234,1000,3.945,3.919,1.0131500000000004,2.418,0.209195083574948,0.0,0.0
mfg_no_excl,uniform,5,100,1234,1000,3.927,3.919,1.0078166666666668,2.637,0.22284772159814764,0.0,0.0
self_excl_only,uniform,5,100,1234,1000,3.93,3.919,1.0090500000000002,2.722,0.20835708904024305,0.0,0.0
ema_fixed_low,uniform,5,100,1234,1000,3.712,3.919,0.9546499999999988,8.282,0.07267669795272975,0.25840012216113084,1.040224384985138
ema_fixed_high,uniform,5,100,1234,1000,3.784,3.919,0.9733666666666653,6.718,0.09278000366381298,0.24000576532433124,1.448321002538041
ema_adaptive,uniform,5,100,1234,1000,3.686,3.919,0.947583333333332,8.636,0.0717746589355165,0.2623288969638961,1.0904958656432242
consec_L2,uniform,5,100,1234,1000,3.796,3.919,0.9755666666666654,6.703,0.09156281845242314,0.23825798566183756,0.7825404116655268
consec_L4,uniform,5,100,1234,1000,3.735,3.919,0.9595499999999989,8.189,0.0712977245588623,0.2578286207856687,0.3356225211066108
oracle,uniform,5,200,42,1000,5.0,5.0,1.0,2.711,0.20966961171428342,0.0,0.0
mfg_no_excl,uniform,5,200,42,1000,5.0,5.0,1.0,2.808,0.2039332989044732,0.0,0.0
self_excl_only,uniform,5,200,42,1000,5.0,5.0,1.0,2.644,0.21473509906845892,0.0,0.0
ema_fixed_low,uniform,5,200,42,1000,5.0,5.0,1.0,11.882,0.050732059568225726,0.34578196885548024,0.9977982588614983
ema_fixed_high,uniform,5,200,42,1000,5.0,5.0,1.0,9.203,0.07321759085283838,0.3096623039104196,1.3378806329494273
ema_adaptive,uniform,5,200,42,1000,5.0,5.0,1.0,12.565,0.051007457450639115,0.3424060903014693,1.0739256178898604
consec_L2,uniform,5,200,42,1000,5.0,5.0,1.0,9.09,0.07357276623290934,0.3012207300867566,0.7686021696950378
consec_L4,uniform,5,200,42,1000,5.0,5.0,1.0,11.869,0.05313236410101284,0.3379829440570346,0.3612225117585953
oracle,uniform,5,200,123,1000,5.0,5.0,1.0,2.572,0.21300715035981083,0.0,0.0
mfg_no_excl,uniform,5,200,123,1000,4.999,5.0,0.9997999999999999,2.724,0.20452201219832827,0.0,0.0
self_excl_only,uniform,5,200,123,1000,5.0,5.0,1.0,2.746,0.2064432635690767,0.0,0.0
ema_fixed_low,uniform,5,200,123,1000,4.997,5.0,0.9993999999999998,12.692,0.05474717407525254,0.34023490989801775,1.1031870243239652
ema_fixed_high,uniform,5,200,123,1000,4.999,5.0,0.9997999999999999,9.446,0.07428708135890631,0.310527810630488,1.3197234479397977
ema_adaptive,uniform,5,200,123,1000,4.999,5.0,0.9997999999999999,12.647,0.051644214101998064,0.3475844930937356,1.0545944913608587
consec_L2,uniform,5,200,123,1000,5.0,5.0,1.0,9.112,0.0712444166014841,0.3049351675133019,0.7700506441431245
consec_L4,uniform,5,200,123,1000,5.0,5.0,1.0,11.639,0.05433952286149399,0.3357756345637267,0.3654530131717266
oracle,uniform,5,200,456,1000,5.0,5.0,1.0,2.781,0.2115208105324782,0.0,0.0
mfg_no_excl,uniform,5,200,456,1000,5.0,5.0,1.0,2.595,0.20949056323531753,0.0,0.0
self_excl_only,uniform,5,200,456,1000,5.0,5.0,1.0,2.669,0.21187772432940952,0.0,0.0
ema_fixed_low,uniform,5,200,456,1000,4.999,5.0,0.9997999999999999,12.449,0.05336935891258151,0.3433391666297812,1.068448059165099
ema_fixed_high,uniform,5,200,456,1000,5.0,5.0,1.0,9.561,0.07407252893416276,0.3072711318821247,1.329667739907558
ema_adaptive,uniform,5,200,456,1000,5.0,5.0,1.0,12.128,0.05036830015742927,0.34646640829415515,1.0283575224786714
consec_L2,uniform,5,200,456,1000,5.0,5.0,1.0,9.111,0.07343020410049612,0.30215458229605185,0.7774266086456598
consec_L4,uniform,5,200,456,1000,4.999,5.0,0.9997999999999999,11.809,0.05409982771952775,0.33916136489284743,0.3664471181858285
oracle,uniform,5,200,789,1000,5.0,5.0,1.0,2.76,0.20917305999453123,0.0,0.0
mfg_no_excl,uniform,5,200,789,1000,5.0,5.0,1.0,2.715,0.21143851985162088,0.0,0.0
self_excl_only,uniform,5,200,789,1000,5.0,5.0,1.0,2.711,0.20979224887128886,0.0,0.0
ema_fixed_low,uniform,5,200,789,1000,5.0,5.0,1.0,12.096,0.0528099464772295,0.34376732124977705,1.0492502515419453
ema_fixed_high,uniform,5,200,789,1000,5.0,5.0,1.0,9.362,0.0727370043928889,0.31049483366181607,1.3049582309392258
ema_adaptive,uniform,5,200,789,1000,5.0,5.0,1.0,12.799,0.05186690115769176,0.34979919268174287,1.0447724136978513
consec_L2,uniform,5,200,789,1000,5.0,5.0,1.0,9.019,0.07271447206985138,0.30303978367117346,0.7639559897971534
consec_L4,uniform,5,200,789,1000,5.0,5.0,1.0,12.222,0.05405998190976512,0.33677649968547646,0.37061720112958174
oracle,uniform,5,200,1234,1000,5.0,5.0,1.0,2.696,0.201075659976145,0.0,0.0
mfg_no_excl,uniform,5,200,1234,1000,5.0,5.0,1.0,2.762,0.2053101876116962,0.0,0.0
self_excl_only,uniform,5,200,1234,1000,5.0,5.0,1.0,2.701,0.20968422181115323,0.0,0.0
ema_fixed_low,uniform,5,200,1234,1000,5.0,5.0,1.0,12.285,0.05364494592081312,0.3402377458953445,1.0465256622086974
ema_fixed_high,uniform,5,200,1234,1000,5.0,5.0,1.0,9.499,0.07449555818186589,0.31122066614798727,1.3340406429264655
ema_adaptive,uniform,5,200,1234,1000,4.999,5.0,0.9997999999999999,12.698,0.054519069594870254,0.34159719549139833,1.0966835098659475
consec_L2,uniform,5,200,1234,1000,5.0,5.0,1.0,9.086,0.07463091883239344,0.3029793172706598,0.7665075764936993
consec_L4,uniform,5,200,1234,1000,5.0,5.0,1.0,11.957,0.054044533701906414,0.336380151188959,0.3800968402384001
oracle,uniform,10,20,42,1000,1.401,1.388,1.0711666666666666,0.719,0.15773449328449332,0.0,0.0
mfg_no_excl,uniform,10,20,42,1000,1.119,1.388,0.8816666666666666,0.996,0.1799200715950717,0.0,0.0
self_excl_only,uniform,10,20,42,1000,1.074,1.388,0.8321666666666667,3.338,0.036825265012765,0.0,0.0
ema_fixed_low,uniform,10,20,42,1000,1.047,1.388,0.8160000000000001,3.619,0.031964937839937826,0.30199611187775693,0.7671523018648027
ema_fixed_high,uniform,10,20,42,1000,1.127,1.388,0.8728333333333335,3.191,0.03130956543456541,0.2843537441936418,0.9486728743478747
ema_adaptive,uniform,10,20,42,1000,1.068,1.388,0.8245,3.621,0.03102914307914307,0.2997819674139281,0.7698739080364078
consec_L2,uniform,10,20,42,1000,1.161,1.388,0.9,3.124,0.0364321733821734,0.2866268070979181,0.6904499209124207
consec_L4,uniform,10,20,42,1000,1.114,1.388,0.8625,3.418,0.026341311466311447,0.2979748274166586,0.23162843129093116
oracle,uniform,10,20,123,1000,1.396,1.417,1.0481666666666665,0.719,0.16963906926406935,0.0,0.0
mfg_no_excl,uniform,10,20,123,1000,1.137,1.417,0.8843333333333331,1.013,0.17218499278499272,0.0,0.0
self_excl_only,uniform,10,20,123,1000,1.089,1.417,0.8249999999999998,3.565,0.03789583055833056,0.0,0.0
ema_fixed_low,uniform,10,20,123,1000,1.073,1.417,0.82,3.717,0.031658212620712604,0.3054881291430797,0.8015107892107899
ema_fixed_high,uniform,10,20,123,1000,1.119,1.417,0.857,3.172,0.03389101592851593,0.28631616373017793,0.9386050838050837
ema_adaptive,uniform,10,20,123,1000,1.098,1.417,0.8413333333333332,3.549,0.031169040681540673,0.29746922305643,0.7457933469308468
consec_L2,uniform,10,20,123,1000,1.156,1.417,0.885,3.057,0.03722054612054613,0.28236885767215547,0.6454574855699855
consec_L4,uniform,10,20,123,1000,1.13,1.417,0.8628333333333333,3.211,0.029576751026751006,0.2934011420345296,0.19515142357642362
oracle,uniform,10,20,456,1000,1.422,1.402,1.0738333333333334,0.792,0.16741111111111115,0.0,0.0
mfg_no_excl,uniform,10,20,456,1000,1.13,1.402,0.8788333333333334,0.937,0.19199401986902012,0.0,0.0
self_excl_only,uniform,10,20,456,1000,1.096,1.402,0.8298333333333335,3.604,0.03854655899655902,0.0,0.0
ema_fixed_low,uniform,10,20,456,1000,1.08,1.402,0.8205,3.748,0.024903328615828592,0.3052910829871147,0.7996317460317466
ema_fixed_high,uniform,10,20,456,1000,1.145,1.402,0.8778333333333332,3.216,0.037116901154401166,0.2929041010147306,0.9449081168831166
ema_adaptive,uniform,10,20,456,1000,1.085,1.402,0.8336666666666667,3.713,0.026793233155733145,0.3056209254919035,0.8173060772560771
consec_L2,uniform,10,20,456,1000,1.193,1.402,0.9171666666666666,2.902,0.03694226884226885,0.2813933722365997,0.6276629440004434
consec_L4,uniform,10,20,456,1000,1.124,1.402,0.864,3.431,0.027768739593739582,0.2966730370436987,0.2194068903318903
oracle,uniform,10,20,789,1000,1.425,1.415,1.072833333333333,0.771,0.16851493506493515,0.0,0.0
mfg_no_excl,uniform,10,20,789,1000,1.144,1.415,0.8870000000000001,0.974,0.18297001332001353,0.0,0.0
self_excl_only,uniform,10,20,789,1000,1.099,1.415,0.8383333333333332,3.393,0.036725592463092455,0.0,0.0
ema_fixed_low,uniform,10,20,789,1000,1.092,1.415,0.8298333333333333,3.917,0.02993359140859139,0.3032848095195387,0.8380063408813418
ema_fixed_high,uniform,10,20,789,1000,1.142,1.415,0.8766666666666666,3.244,0.036778101065601074,0.280312522831168,0.9613129648129647
ema_adaptive,uniform,10,20,789,1000,1.105,1.415,0.8426666666666668,3.583,0.030212948162948138,0.30574505808797015,0.7666549186924185
consec_L2,uniform,10,20,789,1000,1.17,1.415,0.8956666666666666,2.965,0.034785539460539465,0.2712710283700822,0.6950306956931962
consec_L4,uniform,10,20,789,1000,1.124,1.415,0.8610000000000001,3.262,0.028956809856809842,0.28347783872934085,0.21921470612720606
oracle,uniform,10,20,1234,1000,1.377,1.39,1.053833333333333,0.781,0.16884945887445885,0.0,0.0
mfg_no_excl,uniform,10,20,1234,1000,1.105,1.39,0.8728333333333335,1.113,0.19188503441003438,0.0,0.0
self_excl_only,uniform,10,20,1234,1000,1.066,1.39,0.8186666666666667,3.489,0.0341169955044955,0.0,0.0
ema_fixed_low,uniform,10,20,1234,1000,1.059,1.39,0.822,3.54,0.02611649045399045,0.3000725936227284,0.7848856532356532
ema_fixed_high,uniform,10,20,1234,1000,1.137,1.39,0.8816666666666666,3.013,0.03161375013875012,0.2838392277979969,0.8905057428682431
ema_adaptive,uniform,10,20,1234,1000,1.049,1.39,0.8166666666666667,3.622,0.030122415084915085,0.30512101557427435,0.7294551573426569
consec_L2,uniform,10,20,1234,1000,1.152,1.39,0.8931666666666667,3.043,0.032792181429681426,0.28133232250361195,0.632111562049062
consec_L4,uniform,10,20,1234,1000,1.072,1.39,0.8333333333333334,3.465,0.02720898545898545,0.29686079646923275,0.23844693084693086
oracle,uniform,10,50,42,1000,2.533,2.471,1.0940166666666655,1.816,0.20494567387291107,0.0,0.0
mfg_no_excl,uniform,10,50,42,1000,2.293,2.471,0.9989166666666637,1.968,0.217570241987115,0.0,0.0
self_excl_only,uniform,10,50,42,1000,2.219,2.471,0.9546666666666644,3.969,0.13259350265131026,0.0,0.0
ema_fixed_low,uniform,10,50,42,1000,2.083,2.471,0.9023666666666648,5.854,0.08365273733431187,0.180777494294029,1.4290705429301176
ema_fixed_high,uniform,10,50,42,1000,2.176,2.471,0.9432833333333315,5.049,0.09240738221272173,0.17006007122556197,2.7268122725628503
ema_adaptive,uniform,10,50,42,1000,2.124,2.471,0.9240833333333307,5.604,0.07659166884184476,0.18246371478588222,1.3494487835845759
consec_L2,uniform,10,50,42,1000,2.241,2.471,0.971099999999998,4.742,0.09583773214731076,0.15751981188140618,1.1745668958549758
consec_L4,uniform,10,50,42,1000,2.151,2.471,0.9312499999999978,5.497,0.08095600866774723,0.1779250262833309,0.39713982513721013
oracle,uniform,10,50,123,1000,2.549,2.514,1.085533333333332,1.769,0.21996043328016995,0.0,0.0
mfg_no_excl,uniform,10,50,123,1000,2.267,2.514,0.9667166666666646,2.03,0.2244913715283686,0.0,0.0
self_excl_only,uniform,10,50,123,1000,2.243,2.514,0.951783333333331,3.937,0.14002446033274563,0.0,0.0
ema_fixed_low,uniform,10,50,123,1000,2.089,2.514,0.8854166666666647,5.807,0.0780310771180194,0.18268268229808055,1.5134943228467026
ema_fixed_high,uniform,10,50,123,1000,2.163,2.514,0.9147333333333308,4.794,0.09747000974582952,0.16582759196342597,2.630302058089084
ema_adaptive,uniform,10,50,123,1000,2.105,2.514,0.8950999999999973,5.979,0.07730433399117291,0.1906046973602746,1.3965132854096882
consec_L2,uniform,10,50,123,1000,2.205,2.514,0.9389333333333318,4.718,0.09136717468316394,0.1659311320326979,1.1729858196179335
consec_L4,uniform,10,50,123,1000,2.178,2.514,0.9264499999999974,5.439,0.07953909002753257,0.17495785616408602,0.4062707479344188
oracle,uniform,10,50,456,1000,2.572,2.57,1.065683333333332,1.822,0.2136044693868225,0.0,0.0
mfg_no_excl,uniform,10,50,456,1000,2.294,2.57,0.958533333333331,1.956,0.22583469060553146,0.0,0.0
self_excl_only,uniform,10,50,456,1000,2.279,2.57,0.9403999999999992,4.007,0.13491673394544923,0.0,0.0
ema_fixed_low,uniform,10,50,456,1000,2.126,2.57,0.8790333333333314,5.88,0.08036279041465345,0.18058826053642693,1.4889631319028978
ema_fixed_high,uniform,10,50,456,1000,2.222,2.57,0.9236499999999978,5.042,0.09382125653444262,0.16958548653128072,2.6115054746057487
ema_adaptive,uniform,10,50,456,1000,2.142,2.57,0.889399999999999,5.73,0.07748574573015632,0.1819595924187961,1.3802029503510707
consec_L2,uniform,10,50,456,1000,2.289,2.57,0.9452666666666646,4.911,0.09168630656274855,0.16540379269245162,1.189200847056355
consec_L4,uniform,10,50,456,1000,2.202,2.57,0.9142333333333315,5.468,0.07619978124952231,0.18014560852994074,0.41296483686760355
oracle,uniform,10,50,789,1000,2.572,2.562,1.0612666666666652,1.793,0.19541492885339645,0.0,0.0
