access,w_eff,n_vis,n_nat,arm,eps,T,rho,tau0
basic,420,20,10,cold_nv,1.2,0.34399,1.25926,0.05
basic,420,20,10,warm,0.008,0.60403,0.50122,0.008353
basic,420,20,10,warm,0.01041,0.61158,0.63536,0.011452
basic,420,20,10,warm,0.01356,0.58518,0.75285,0.015437
basic,420,20,10,warm,0.01765,0.57891,0.90536,0.021925
basic,420,20,10,warm,0.02297,0.54438,1.00077,0.028068
basic,420,20,10,warm,0.02991,0.51388,1.10742,0.035437
basic,420,20,10,warm,0.03893,0.4841,1.15055,0.041559
basic,420,20,10,warm,0.05068,0.45891,1.16198,0.045293
basic,420,20,10,warm,0.06597,0.45843,1.19633,0.046846
basic,420,20,10,warm,0.08588,0.44436,1.18671,0.049103
basic,420,20,10,warm,0.11179,0.44945,1.1903,0.049988
basic,420,20,10,warm,0.14552,0.45814,1.21017,0.04941
basic,420,20,10,warm,0.18944,0.4519,1.22487,0.052869
basic,420,20,10,warm,0.2466,0.40967,1.20044,0.054251
basic,420,20,10,warm,0.32102,0.4114,1.21471,0.066511
basic,420,20,10,warm,0.41788,0.39415,1.21997,0.058458
basic,420,20,10,warm,0.54399,0.34544,1.24657,0.104712
basic,420,20,10,warm,0.70814,0.17514,1.20551,0.386926
basic,420,20,10,warm,0.92183,0.08326,1.06035,0.70216
basic,420,20,10,warm,1.2,0.04172,0.65993,0.408449
basic,420,20,20,cold_w,0.008,0.46567,0.21278,0.002381
basic,420,20,20,cold_w,0.01041,0.46751,0.21381,0.002381
basic,420,20,20,cold_w,0.01356,0.46775,0.21014,0.002381
basic,420,20,20,cold_w,0.01765,0.47795,0.22388,0.002381
basic,420,20,20,cold_w,0.02297,0.47454,0.20768,0.002381
basic,420,20,20,cold_w,0.02991,0.47579,0.21614,0.002381
basic,420,20,20,cold_w,0.03893,0.47776,0.24303,0.002381
basic,420,20,20,cold_w,0.05068,0.45609,0.2531,0.002381
basic,420,20,20,cold_w,0.06597,0.45086,0.24521,0.002381
basic,420,20,20,cold_w,0.08588,0.43266,0.27314,0.002381
basic,420,20,20,cold_w,0.11179,0.44213,0.27132,0.002381
basic,420,20,20,cold_w,0.14552,0.44146,0.28252,0.002381
basic,420,20,20,cold_w,0.18944,0.44594,0.29454,0.002381
basic,420,20,20,cold_w,0.2466,0.44302,0.33836,0.002381
basic,420,20,20,cold_w,0.32102,0.47017,0.40242,0.002381
basic,420,20,20,cold_w,0.41788,0.46598,0.42754,0.002381
basic,420,20,20,cold_w,0.54399,0.42588,0.49365,0.002381
basic,420,20,20,cold_w,0.70814,0.42851,0.64754,0.002381
basic,420,20,20,cold_w,0.92183,0.42312,0.71864,0.002381
basic,420,20,20,cold_w,1.2,0.38272,0.80688,0.002381
basic,420,20,20,cold_nv,0.008,0.41311,1.62849,0.05
basic,420,20,20,cold_nv,0.01041,0.40798,1.61789,0.05
basic,420,20,20,cold_nv,0.01356,0.40307,1.62347,0.05
basic,420,20,20,cold_nv,0.01765,0.40054,1.61128,0.05
basic,420,20,20,cold_nv,0.02297,0.39704,1.61206,0.05
basic,420,20,20,cold_nv,0.02991,0.40665,1.6202,0.05
basic,420,20,20,cold_nv,0.03893,0.41122,1.61193,0.05
basic,420,20,20,cold_nv,0.05068,0.41394,1.58318,0.05
basic,420,20,20,cold_nv,0.06597,0.42398,1.62356,0.05
basic,420,20,20,cold_nv,0.08588,0.40406,1.61349,0.05
basic,420,20,20,cold_nv,0.11179,0.40971,1.55273,0.05
basic,420,20,20,cold_nv,0.14552,0.41433,1.61479,0.05
basic,420,20,20,cold_nv,0.18944,0.39091,1.58344,0.05
basic,420,20,20,cold_nv,0.2466,0.41437,1.56632,0.05
basic,420,20,20,cold_nv,0.32102,0.3776,1.60465,0.05
basic,420,20,20,cold_nv,0.41788,0.39397,1.58798,0.05
basic,420,20,20,cold_nv,0.54399,0.37274,1.57703,0.05
basic,420,20,20,cold_nv,0.70814,0.36702,1.6045,0.05
basic,420,20,20,cold_nv,0.92183,0.35427,1.58773,0.05
basic,420,20,20,cold_nv,1.2,0.30742,1.62405,0.05
basic,420,20,20,warm,0.008,0.44311,0.38778,0.004355
basic,420,20,20,warm,0.01041,0.43991,0.41594,0.005104
basic,420,20,20,warm,0.01356,0.47037,0.48793,0.006468
basic,420,20,20,warm,0.01765,0.48993,0.62614,0.008536
basic,420,20,20,warm,0.02297,0.44964,0.73767,0.010859
basic,420,20,20,warm,0.02991,0.46109,0.90886,0.01493
basic,420,20,20,warm,0.03893,0.4529,1.06331,0.020148
basic,420,20,20,warm,0.05068,0.45881,1.20304,0.02593
basic,420,20,20,warm,0.06597,0.42751,1.31529,0.028913
basic,420,20,20,warm,0.08588,0.43401,1.43216,0.035603
basic,420,20,20,warm,0.11179,0.42832,1.39984,0.033597
basic,420,20,20,warm,0.14552,0.41937,1.43291,0.037967
basic,420,20,20,warm,0.18944,0.43269,1.41433,0.037802
basic,420,20,20,warm,0.2466,0.42067,1.47755,0.037504
basic,420,20,20,warm,0.32102,0.39176,1.41194,0.040229
basic,420,20,20,warm,0.41788,0.38517,1.46962,0.040513
basic,420,20,20,warm,0.54399,0.31873,1.44497,0.09648
basic,420,20,20,warm,0.70814,0.23187,1.47332,0.329462
basic,420,20,20,warm,0.92183,0.05629,1.42651,0.614991
basic,420,20,20,warm,1.2,0.03209,1.05286,0.47363
basic,420,50,0,cold_w,0.008,0.78121,1.0,0.002381
basic,420,50,0,cold_w,0.01041,0.8023,1.0,0.002381
basic,420,50,0,cold_w,0.01356,0.79732,1.0,0.002381
basic,420,50,0,cold_w,0.01765,0.7822,1.0,0.002381
basic,420,50,0,cold_w,0.02297,0.79899,1.0,0.002381
basic,420,50,0,cold_w,0.02991,0.78935,1.0,0.002381
basic,420,50,0,cold_w,0.03893,0.78005,1.0,0.002381
basic,420,50,0,cold_w,0.05068,0.7441,1.0,0.002381
basic,420,50,0,cold_w,0.06597,0.75242,1.0,0.002381
basic,420,50,0,cold_w,0.08588,0.75318,1.0,0.002381
basic,420,50,0,cold_w,0.11179,0.7189,1.0,0.002381
basic,420,50,0,cold_w,0.14552,0.71159,1.0,0.002381
basic,420,50,0,cold_w,0.18944,0.66235,1.0,0.002381
basic,420,50,0,cold_w,0.2466,0.63745,1.0,0.002381
basic,420,50,0,cold_w,0.32102,0.5743,1.0,0.002381
basic,420,50,0,cold_w,0.41788,0.54012,1.0,0.002381
basic,420,50,0,cold_w,0.54399,0.5113,1.0,0.002381
basic,420,50,0,cold_w,0.70814,0.46046,1.0,0.002381
basic,420,50,0,cold_w,0.92183,0.45903,1.0,0.002381
basic,420,50,0,cold_w,1.2,0.37968,1.0,0.002381
basic,420,50,0,cold_nv,0.008,0.50875,1.0,0.02
basic,420,50,0,cold_nv,0.01041,0.52051,1.0,0.02
basic,420,50,0,cold_nv,0.01356,0.5374,1.0,0.02
basic,420,50,0,cold_nv,0.01765,0.5268,1.0,0.02
basic,420,50,0,cold_nv,0.02297,0.51856,1.0,0.02
basic,420,50,0,cold_nv,0.02991,0.51099,1.0,0.02
basic,420,50,0,cold_nv,0.03893,0.51169,1.0,0.02
basic,420,50,0,cold_nv,0.05068,0.51206,1.0,0.02
basic,420,50,0,cold_nv,0.06597,0.52174,1.0,0.02
basic,420,50,0,cold_nv,0.08588,0.49761,1.0,0.02
basic,420,50,0,cold_nv,0.11179,0.51745,1.0,0.02
basic,420,50,0,cold_nv,0.14552,0.5066,1.0,0.02
basic,420,50,0,cold_nv,0.18944,0.49047,1.0,0.02
basic,420,50,0,cold_nv,0.2466,0.48801,1.0,0.02
basic,420,50,0,cold_nv,0.32102,0.4708,1.0,0.02
basic,420,50,0,cold_nv,0.41788,0.46182,1.0,0.02
basic,420,50,0,cold_nv,0.54399,0.43234,1.0,0.02
basic,420,50,0,cold_nv,0.70814,0.39766,1.0,0.02
basic,420,50,0,cold_nv,0.92183,0.37448,1.0,0.02
basic,420,50,0,cold_nv,1.2,0.36345,1.0,0.02
basic,420,50,0,warm,0.008,0.58491,1.0,0.016458
basic,420,50,0,warm,0.01041,0.52637,1.0,0.01901
basic,420,50,0,warm,0.01356,0.51791,1.0,0.020697
basic,420,50,0,warm,0.01765,0.48841,1.0,0.022162
basic,420,50,0,warm,0.02297,0.45714,1.0,0.023366
basic,420,50,0,warm,0.02991,0.46546,1.0,0.024537
basic,420,50,0,warm,0.03893,0.46553,1.0,0.024712
basic,420,50,0,warm,0.05068,0.45644,1.0,0.025246
basic,420,50,0,warm,0.06597,0.47919,1.0,0.025192
basic,420,50,0,warm,0.08588,0.44981,1.0,0.025188
basic,420,50,0,warm,0.11179,0.42114,1.0,0.025798
basic,420,50,0,warm,0.14552,0.44784,1.0,0.026822
basic,420,50,0,warm,0.18944,0.42694,1.0,0.025398
basic,420,50,0,warm,0.2466,0.42423,1.0,0.026877
basic,420,50,0,warm,0.32102,0.3988,1.0,0.028483
basic,420,50,0,warm,0.41788,0.37866,1.0,0.043099
basic,420,50,0,warm,0.54399,0.22994,1.0,0.1601
basic,420,50,0,warm,0.70814,0.15852,1.0,0.398744
basic,420,50,0,warm,0.92183,0.0348,1.0,0.636685
basic,420,50,0,warm,1.2,0.0156,1.0,0.327114
basic,420,50,5,cold_w,0.008,0.72125,0.36013,0.002381
basic,420,50,5,cold_w,0.01041,0.7416,0.37432,0.002381
basic,420,50,5,cold_w,0.01356,0.74316,0.37085,0.002381
basic,420,50,5,cold_w,0.01765,0.73653,0.37426,0.002381
basic,420,50,5,cold_w,0.02297,0.73522,0.38683,0.002381
basic,420,50,5,cold_w,0.02991,0.73579,0.38558,0.002381
basic,420,50,5,cold_w,0.03893,0.71931,0.42534,0.002381
basic,420,50,5,cold_w,0.05068,0.7173,0.45698,0.002381
basic,420,50,5,cold_w,0.06597,0.71705,0.45351,0.002381
basic,420,50,5,cold_w,0.08588,0.71,0.49261,0.002381
basic,420,50,5,cold_w,0.11179,0.70766,0.50702,0.002381
basic,420,50,5,cold_w,0.14552,0.69755,0.51981,0.002381
basic,420,50,5,cold_w,0.18944,0.66405,0.60908,0.002381
basic,420,50,5,cold_w,0.2466,0.64746,0.6533,0.002381
basic,420,50,5,cold_w,0.32102,0.61346,0.6909,0.002381
basic,420,50,5,cold_w,0.41788,0.58771,0.75777,0.002381
basic,420,50,5,cold_w,0.54399,0.54795,0.81081,0.002381
basic,420,50,5,cold_w,0.70814,0.51731,0.80305,0.002381
basic,420,50,5,cold_w,0.92183,0.46947,0.84182,0.002381
basic,420,50,5,cold_w,1.2,0.4171,0.82848,0.002381
basic,420,50,5,cold_nv,0.008,0.49973,0.92779,0.02
basic,420,50,5,cold_nv,0.01041,0.50857,0.91291,0.02
basic,420,50,5,cold_nv,0.01356,0.49988,0.90892,0.02
basic,420,50,5,cold_nv,0.01765,0.49777,0.91201,0.02
basic,420,50,5,cold_nv,0.02297,0.48142,0.90327,0.02
basic,420,50,5,cold_nv,0.02991,0.48196,0.92602,0.02
basic,420,50,5,cold_nv,0.03893,0.48608,0.92271,0.02
basic,420,50,5,cold_nv,0.05068,0.4861,0.93307,0.02
basic,420,50,5,cold_nv,0.06597,0.48766,0.93044,0.02
basic,420,50,5,cold_nv,0.08588,0.49703,0.93279,0.02
basic,420,50,5,cold_nv,0.11179,0.49837,0.94243,0.02
basic,420,50,5,cold_nv,0.14552,0.47327,0.93836,0.02
basic,420,50,5,cold_nv,0.18944,0.48304,0.94656,0.02
basic,420,50,5,cold_nv,0.2466,0.49623,0.95382,0.02
basic,420,50,5,cold_nv,0.32102,0.43893,0.94367,0.02
basic,420,50,5,cold_nv,0.41788,0.45036,0.95246,0.02
basic,420,50,5,cold_nv,0.54399,0.43062,0.95786,0.02
basic,420,50,5,cold_nv,0.70814,0.45372,0.9605,0.02
basic,420,50,5,cold_nv,0.92183,0.39894,0.95141,0.02
basic,420,50,5,cold_nv,1.2,0.35713,0.97072,0.02
basic,420,50,5,warm,0.008,0.65267,0.75306,0.008868
basic,420,50,5,warm,0.01041,0.61504,0.8318,0.011006
basic,420,50,5,warm,0.01356,0.56311,0.86485,0.013409
basic,420,50,5,warm,0.01765,0.55191,0.89998,0.016172
basic,420,50,5,warm,0.02297,0.50899,0.90972,0.018349
basic,420,50,5,warm,0.02991,0.52646,0.93457,0.020047
basic,420,50,5,warm,0.03893,0.49288,0.92197,0.020625
basic,420,50,5,warm,0.05068,0.49066,0.95114,0.021473
basic,420,50,5,warm,0.06597,0.4734,0.93421,0.022008
basic,420,50,5,warm,0.08588,0.46022,0.93786,0.022984
basic,420,50,5,warm,0.11179,0.47065,0.93134,0.02263
basic,420,50,5,warm,0.14552,0.44686,0.9209,0.022076
basic,420,50,5,warm,0.18944,0.45787,0.93741,0.021952
basic,420,50,5,warm,0.2466,0.43614,0.94772,0.022651
basic,420,50,5,warm,0.32102,0.44024,0.9359,0.023714
basic,420,50,5,warm,0.41788,0.40977,0.92855,0.024696
basic,420,50,5,warm,0.54399,0.37123,0.95793,0.058753
basic,420,50,5,warm,0.70814,0.25819,0.9093,0.193139
basic,420,50,5,warm,0.92183,0.08274,0.69653,0.741993
basic,420,50,5,warm,1.2,0.04898,0.55791,0.223743
basic,420,50,10,cold_w,0.008,0.62997,0.33344,0.002381
basic,420,50,10,cold_w,0.01041,0.6243,0.33611,0.002381
basic,420,50,10,cold_w,0.01356,0.62171,0.31599,0.002381
basic,420,50,10,cold_w,0.01765,0.6137,0.32529,0.002381
basic,420,50,10,cold_w,0.02297,0.6108,0.34024,0.002381
basic,420,50,10,cold_w,0.02991,0.61193,0.32796,0.002381
basic,420,50,10,cold_w,0.03893,0.61831,0.36139,0.002381
basic,420,50,10,cold_w,0.05068,0.59636,0.37172,0.002381
basic,420,50,10,cold_w,0.06597,0.62701,0.39484,0.002381
basic,420,50,10,cold_w,0.08588,0.6065,0.39552,0.002381
basic,420,50,10,cold_w,0.11179,0.62035,0.43346,0.002381
basic,420,50,10,cold_w,0.14552,0.61305,0.46747,0.002381
basic,420,50,10,cold_w,0.18944,0.58912,0.48022,0.002381
basic,420,50,10,cold_w,0.2466,0.59703,0.5308,0.002381
basic,420,50,10,cold_w,0.32102,0.55323,0.54829,0.002381
basic,420,50,10,cold_w,0.41788,0.55282,0.66101,0.002381
basic,420,50,10,cold_w,0.54399,0.53725,0.67861,0.002381
basic,420,50,10,cold_w,0.70814,0.49149,0.68235,0.002381
basic,420,50,10,cold_w,0.92183,0.46068,0.79734,0.002381
basic,420,50,10,cold_w,1.2,0.42744,0.76513,0.002381
basic,420,50,10,cold_nv,0.008,0.46096,0.96661,0.02
basic,420,50,10,cold_nv,0.01041,0.47914,0.97571,0.02
basic,420,50,10,cold_nv,0.01356,0.46168,0.96465,0.02
basic,420,50,10,cold_nv,0.01765,0.45639,0.9698,0.02
basic,420,50,10,cold_nv,0.02297,0.44666,0.96735,0.02
basic,420,50,10,cold_nv,0.02991,0.45328,0.95273,0.02
basic,420,50,10,cold_nv,0.03893,0.45362,0.96832,0.02
basic,420,50,10,cold_nv,0.05068,0.4518,0.97226,0.02
basic,420,50,10,cold_nv,0.06597,0.45136,0.95996,0.02
basic,420,50,10,cold_nv,0.08588,0.43779,0.97405,0.02
basic,420,50,10,cold_nv,0.11179,0.44523,0.95106,0.02
basic,420,50,10,cold_nv,0.14552,0.45821,0.99306,0.02
basic,420,50,10,cold_nv,0.18944,0.45003,0.99538,0.02
basic,420,50,10,cold_nv,0.2466,0.42802,0.97924,0.02
basic,420,50,10,cold_nv,0.32102,0.423,0.94896,0.02
basic,420,50,10,cold_nv,0.41788,0.42502,0.96418,0.02
basic,420,50,10,cold_nv,0.54399,0.42774,0.9808,0.02
basic,420,50,10,cold_nv,0.70814,0.42613,0.98634,0.02
basic,420,50,10,cold_nv,0.92183,0.36861,0.95736,0.02
basic,420,50,10,cold_nv,1.2,0.35978,0.97996,0.02
basic,420,50,10,warm,0.008,0.59605,0.59359,0.006221
basic,420,50,10,warm,0.01041,0.59786,0.67258,0.007546
basic,420,50,10,warm,0.01356,0.57428,0.71848,0.008985
basic,420,50,10,warm,0.01765,0.54288,0.81234,0.011309
basic,420,50,10,warm,0.02297,0.52056,0.85957,0.013405
basic,420,50,10,warm,0.02991,0.485,0.90668,0.015406
basic,420,50,10,warm,0.03893,0.49492,0.93808,0.016708
basic,420,50,10,warm,0.05068,0.47155,0.93696,0.017811
basic,420,50,10,warm,0.06597,0.44852,0.92585,0.018064
basic,420,50,10,warm,0.08588,0.46345,0.94688,0.017684
basic,420,50,10,warm,0.11179,0.46849,0.96243,0.019241
basic,420,50,10,warm,0.14552,0.46426,0.94893,0.018351
basic,420,50,10,warm,0.18944,0.45551,0.94766,0.019475
basic,420,50,10,warm,0.2466,0.44757,0.98096,0.019629
basic,420,50,10,warm,0.32102,0.44242,0.95059,0.018792
basic,420,50,10,warm,0.41788,0.43136,0.95965,0.020334
basic,420,50,10,warm,0.54399,0.37991,0.94916,0.050351
basic,420,50,10,warm,0.70814,0.39208,0.95701,0.048794
basic,420,50,10,warm,0.92183,0.12886,0.87406,0.604607
basic,420,50,10,warm,1.2,0.03467,0.52086,0.233376
basic,420,50,20,cold_w,0.008,0.46754,0.36554,0.002381
basic,420,50,20,cold_w,0.01041,0.46932,0.36945,0.002381
basic,420,50,20,cold_w,0.01356,0.46299,0.3505,0.002381
basic,420,50,20,cold_w,0.01765,0.45405,0.36083,0.002381
basic,420,50,20,cold_w,0.02297,0.45255,0.35724,0.002381
basic,420,50,20,cold_w,0.02991,0.46053,0.36914,0.002381
basic,420,50,20,cold_w,0.03893,0.45736,0.36298,0.002381
basic,420,50,20,cold_w,0.05068,0.46498,0.35315,0.002381
basic,420,50,20,cold_w,0.06597,0.45918,0.36624,0.002381
basic,420,50,20,cold_w,0.08588,0.47559,0.40777,0.002381
basic,420,50,20,cold_w,0.11179,0.45856,0.38369,0.002381
basic,420,50,20,cold_w,0.14552,0.46752,0.43744,0.002381
basic,420,50,20,cold_w,0.18944,0.46497,0.43494,0.002381
basic,420,50,20,cold_w,0.2466,0.45509,0.44402,0.002381
basic,420,50,20,cold_w,0.32102,0.45065,0.51231,0.002381
basic,420,50,20,cold_w,0.41788,0.43516,0.54562,0.002381
basic,420,50,20,cold_w,0.54399,0.45184,0.58016,0.002381
basic,420,50,20,cold_w,0.70814,0.41223,0.62337,0.002381
basic,420,50,20,cold_w,0.92183,0.41696,0.68744,0.002381
basic,420,50,20,cold_w,1.2,0.3661,0.76053,0.002381
basic,420,50,20,cold_nv,0.008,0.37889,1.11719,0.02
basic,420,50,20,cold_nv,0.01041,0.38242,1.10702,0.02
basic,420,50,20,cold_nv,0.01356,0.39846,1.13028,0.02
basic,420,50,20,cold_nv,0.01765,0.4034,1.12663,0.02
basic,420,50,20,cold_nv,0.02297,0.40933,1.11233,0.02
basic,420,50,20,cold_nv,0.02991,0.40054,1.11365,0.02
basic,420,50,20,cold_nv,0.03893,0.38559,1.12542,0.02
basic,420,50,20,cold_nv,0.05068,0.40639,1.12283,0.02
basic,420,50,20,cold_nv,0.06597,0.40036,1.1191,0.02
basic,420,50,20,cold_nv,0.08588,0.38259,1.12352,0.02
basic,420,50,20,cold_nv,0.11179,0.3994,1.12452,0.02
basic,420,50,20,cold_nv,0.14552,0.39166,1.0951,0.02
basic,420,50,20,cold_nv,0.18944,0.40522,1.14414,0.02
basic,420,50,20,cold_nv,0.2466,0.39526,1.11724,0.02
basic,420,50,20,cold_nv,0.32102,0.41184,1.12343,0.02
basic,420,50,20,cold_nv,0.41788,0.39829,1.08585,0.02
basic,420,50,20,cold_nv,0.54399,0.37494,1.09599,0.02
basic,420,50,20,cold_nv,0.70814,0.3618,1.11942,0.02
basic,420,50,20,cold_nv,0.92183,0.34761,1.06797,0.02
basic,420,50,20,cold_nv,1.2,0.30938,1.08022,0.02
basic,420,50,20,warm,0.008,0.44945,0.51155,0.003898
basic,420,50,20,warm,0.01041,0.47442,0.59654,0.004419
basic,420,50,20,warm,0.01356,0.45552,0.61298,0.005085
basic,420,50,20,warm,0.01765,0.45654,0.66564,0.006045
basic,420,50,20,warm,0.02297,0.4595,0.71853,0.007255
basic,420,50,20,warm,0.02991,0.46582,0.84173,0.008801
basic,420,50,20,warm,0.03893,0.46379,0.86486,0.010023
basic,420,50,20,warm,0.05068,0.4483,0.94873,0.011519
basic,420,50,20,warm,0.06597,0.44473,0.98099,0.012658
basic,420,50,20,warm,0.08588,0.43279,0.96689,0.012811
basic,420,50,20,warm,0.11179,0.44329,0.97753,0.013216
basic,420,50,20,warm,0.14552,0.45036,1.0113,0.013281
basic,420,50,20,warm,0.18944,0.43595,0.98013,0.013748
basic,420,50,20,warm,0.2466,0.4182,0.99573,0.013728
basic,420,50,20,warm,0.32102,0.41509,0.99446,0.014405
basic,420,50,20,warm,0.41788,0.41427,1.01374,0.015507
basic,420,50,20,warm,0.54399,0.37453,0.99513,0.018404
basic,420,50,20,warm,0.70814,0.36831,1.01883,0.016657
basic,420,50,20,warm,0.92183,0.20717,1.02364,0.367419
basic,420,50,20,warm,1.2,0.04668,0.8647,0.301958
basic,1680,5,0,cold_w,0.008,0.66937,1.0,0.000595
basic,1680,5,0,cold_w,0.01041,0.70951,1.0,0.000595
basic,1680,5,0,cold_w,0.01356,0.73832,1.0,0.000595
basic,1680,5,0,cold_w,0.01765,0.75614,1.0,0.000595
basic,1680,5,0,cold_w,0.02297,0.76065,1.0,0.000595
basic,1680,5,0,cold_w,0.02991,0.75102,1.0,0.000595
basic,1680,5,0,cold_w,0.03893,0.73496,1.0,0.000595
basic,1680,5,0,cold_w,0.05068,0.72007,1.0,0.000595
basic,1680,5,0,cold_w,0.06597,0.69299,1.0,0.000595
basic,1680,5,0,cold_w,0.08588,0.64727,1.0,0.000595
basic,1680,5,0,cold_w,0.11179,0.60921,1.0,0.000595
basic,1680,5,0,cold_w,0.14552,0.57296,1.0,0.000595
basic,1680,5,0,cold_w,0.18944,0.52076,1.0,0.000595
basic,1680,5,0,cold_w,0.2466,0.47959,1.0,0.000595
basic,1680,5,0,cold_w,0.32102,0.43865,1.0,0.000595
basic,1680,5,0,cold_w,0.41788,0.38331,1.0,0.000595
basic,1680,5,0,cold_w,0.54399,0.3275,1.0,0.000595
basic,1680,5,0,cold_w,0.70814,0.26824,1.0,0.000595
basic,1680,5,0,cold_w,0.92183,0.17378,1.0,0.000595
basic,1680,5,0,cold_w,1.2,0.162,1.0,0.000595
basic,1680,5,0,cold_nv,0.008,0.55142,1.0,0.2
basic,1680,5,0,cold_nv,0.01041,0.54271,1.0,0.2
basic,1680,5,0,cold_nv,0.01356,0.53878,1.0,0.2
basic,1680,5,0,cold_nv,0.01765,0.53223,1.0,0.2
basic,1680,5,0,cold_nv,0.02297,0.52981,1.0,0.2
basic,1680,5,0,cold_nv,0.02991,0.51759,1.0,0.2
basic,1680,5,0,cold_nv,0.03893,0.5171,1.0,0.2
basic,1680,5,0,cold_nv,0.05068,0.50471,1.0,0.2
basic,1680,5,0,cold_nv,0.06597,0.48932,1.0,0.2
basic,1680,5,0,cold_nv,0.08588,0.48189,1.0,0.2
basic,1680,5,0,cold_nv,0.11179,0.4571,1.0,0.2
basic,1680,5,0,cold_nv,0.14552,0.4469,1.0,0.2
basic,1680,5,0,cold_nv,0.18944,0.42773,1.0,0.2
basic,1680,5,0,cold_nv,0.2466,0.41461,1.0,0.2
basic,1680,5,0,cold_nv,0.32102,0.37887,1.0,0.2
basic,1680,5,0,cold_nv,0.41788,0.33023,1.0,0.2
basic,1680,5,0,cold_nv,0.54399,0.28277,1.0,0.2
basic,1680,5,0,cold_nv,0.70814,0.24111,1.0,0.2
basic,1680,5,0,cold_nv,0.92183,0.15772,1.0,0.2
basic,1680,5,0,cold_nv,1.2,0.17196,1.0,0.2
basic,1680,5,0,warm,0.008,0.45112,1.0,0.260145
basic,1680,5,0,warm,0.01041,0.4352,1.0,0.268995
basic,1680,5,0,warm,0.01356,0.43252,1.0,0.272058
basic,1680,5,0,warm,0.01765,0.43059,1.0,0.274058
basic,1680,5,0,warm,0.02297,0.41745,1.0,0.275973
basic,1680,5,0,warm,0.02991,0.42127,1.0,0.274771
basic,1680,5,0,warm,0.03893,0.41918,1.0,0.276441
basic,1680,5,0,warm,0.05068,0.42957,1.0,0.278128
basic,1680,5,0,warm,0.06597,0.41449,1.0,0.276236
basic,1680,5,0,warm,0.08588,0.42345,1.0,0.279756
basic,1680,5,0,warm,0.11179,0.4079,1.0,0.290734
basic,1680,5,0,warm,0.14552,0.37972,1.0,0.298989
basic,1680,5,0,warm,0.18944,0.34143,1.0,0.351499
basic,1680,5,0,warm,0.2466,0.17034,1.0,0.549038
basic,1680,5,0,warm,0.32102,0.0926,1.0,0.662956
basic,1680,5,0,warm,0.41788,0.00318,1.0,0.964189
basic,1680,5,0,warm,0.54399,0.00303,1.0,0.965004
basic,1680,5,0,warm,0.70814,0.0029,1.0,0.925461
basic,1680,5,0,warm,0.92183,0.0158,1.0,0.771325
basic,1680,5,0,warm,1.2,0.00333,1.0,0.90798
basic,1680,5,5,cold_w,0.008,0.78939,0.02465,0.000595
basic,1680,5,5,cold_w,0.01041,0.79053,0.02966,0.000595
basic,1680,5,5,cold_w,0.01356,0.78931,0.02969,0.000595
basic,1680,5,5,cold_w,0.01765,0.78806,0.03814,0.000595
basic,1680,5,5,cold_w,0.02297,0.78638,0.04884,0.000595
basic,1680,5,5,cold_w,0.02991,0.78776,0.06663,0.000595
basic,1680,5,5,cold_w,0.03893,0.78219,0.11019,0.000595
basic,1680,5,5,cold_w,0.05068,0.77645,0.19601,0.000595
basic,1680,5,5,cold_w,0.06597,0.76515,0.32247,0.000595
basic,1680,5,5,cold_w,0.08588,0.75538,0.49956,0.000595
basic,1680,5,5,cold_w,0.11179,0.7271,0.71908,0.000595
basic,1680,5,5,cold_w,0.14552,0.68879,0.89909,0.000595
basic,1680,5,5,cold_w,0.18944,0.64395,1.04688,0.000595
basic,1680,5,5,cold_w,0.2466,0.59314,1.16527,0.000595
basic,1680,5,5,cold_w,0.32102,0.53354,1.29908,0.000595
basic,1680,5,5,cold_w,0.41788,0.48816,1.37034,0.000595
basic,1680,5,5,cold_w,0.54399,0.41584,1.44288,0.000595
basic,1680,5,5,cold_w,0.70814,0.33065,1.47548,0.000595
basic,1680,5,5,cold_w,0.92183,0.22341,1.39137,0.000595
basic,1680,5,5,cold_w,1.2,0.21638,1.51267,0.000595
basic,1680,5,5,cold_nv,0.008,0.50697,1.84577,0.2
basic,1680,5,5,cold_nv,0.01041,0.50521,1.85065,0.2
basic,1680,5,5,cold_nv,0.01356,0.50641,1.8473,0.2
basic,1680,5,5,cold_nv,0.01765,0.5061,1.84915,0.2
basic,1680,5,5,cold_nv,0.02297,0.49392,1.85835,0.2
basic,1680,5,5,cold_nv,0.02991,0.49575,1.86542,0.2
basic,1680,5,5,cold_nv,0.03893,0.4929,1.8513,0.2
basic,1680,5,5,cold_nv,0.05068,0.47664,1.86145,0.2
basic,1680,5,5,cold_nv,0.06597,0.48075,1.8687,0.2
basic,1680,5,5,cold_nv,0.08588,0.47232,1.86793,0.2
basic,1680,5,5,cold_nv,0.11179,0.44939,1.87197,0.2
basic,1680,5,5,cold_nv,0.14552,0.45136,1.88381,0.2
basic,1680,5,5,cold_nv,0.18944,0.43186,1.88905,0.2
basic,1680,5,5,cold_nv,0.2466,0.41166,1.89443,0.2
basic,1680,5,5,cold_nv,0.32102,0.37654,1.89485,0.2
basic,1680,5,5,cold_nv,0.41788,0.35021,1.90999,0.2
basic,1680,5,5,cold_nv,0.54399,0.28503,1.90742,0.2
basic,1680,5,5,cold_nv,0.70814,0.2401,1.89371,0.2
basic,1680,5,5,cold_nv,0.92183,0.17314,1.89738,0.2
basic,1680,5,5,cold_nv,1.2,0.16931,1.87302,0.2
