topology,N,W_eff,protocol,seed,CW0,mean_success,std_success,mean_spatial_reuse,mean_degree,alpha_G
grid,9,500,dcf_ieee,789,16,9.0,0.0,0.002066666666666667,2.6666666666666665,5
grid,9,500,dcf_topology,789,18,9.0,0.0,0.0020000000000000005,2.6666666666666665,5
grid,9,500,mfg_full_N,789,,9.0,0.0,0.0036000000000000003,2.6666666666666665,5
grid,9,500,mfg_perfect_local,789,,9.0,0.0,0.004600000000000001,2.6666666666666665,5
grid,9,500,mfg_carrier_sense,789,,9.0,0.0,0.003933333333333334,2.6666666666666665,5
grid,9,500,oracle_topology,789,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,20,dcf_ieee,1234,16,7.933333333333334,1.2892719737209146,0.05000000000000001,2.6666666666666665,5
grid,9,20,dcf_topology,1234,18,7.633333333333334,1.4255603186895398,0.035,2.6666666666666665,5
grid,9,20,mfg_full_N,1234,,8.9,0.5385164807134504,0.09666666666666665,2.6666666666666665,5
grid,9,20,mfg_perfect_local,1234,,9.0,0.0,0.1333333333333333,2.6666666666666665,5
grid,9,20,mfg_carrier_sense,1234,,8.866666666666667,0.339934634239519,0.10166666666666666,2.6666666666666665,5
grid,9,20,oracle_topology,1234,2,8.866666666666667,0.0,0.0,2.6666666666666665,5
grid,9,50,dcf_ieee,1234,16,8.933333333333334,0.2494438257849294,0.020000000000000004,2.6666666666666665,5
grid,9,50,dcf_topology,1234,18,8.866666666666667,0.339934634239519,0.015333333333333332,2.6666666666666665,5
grid,9,50,mfg_full_N,1234,,9.0,0.0,0.03866666666666667,2.6666666666666665,5
grid,9,50,mfg_perfect_local,1234,,9.0,0.0,0.053333333333333344,2.6666666666666665,5
grid,9,50,mfg_carrier_sense,1234,,9.0,0.0,0.04066666666666667,2.6666666666666665,5
grid,9,50,oracle_topology,1234,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,100,dcf_ieee,1234,16,9.0,0.0,0.010000000000000002,2.6666666666666665,5
grid,9,100,dcf_topology,1234,18,9.0,0.0,0.007666666666666666,2.6666666666666665,5
grid,9,100,mfg_full_N,1234,,9.0,0.0,0.019333333333333334,2.6666666666666665,5
grid,9,100,mfg_perfect_local,1234,,9.0,0.0,0.026666666666666672,2.6666666666666665,5
grid,9,100,mfg_carrier_sense,1234,,9.0,0.0,0.020333333333333335,2.6666666666666665,5
grid,9,100,oracle_topology,1234,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,200,dcf_ieee,1234,16,9.0,0.0,0.005000000000000001,2.6666666666666665,5
grid,9,200,dcf_topology,1234,18,9.0,0.0,0.003833333333333333,2.6666666666666665,5
grid,9,200,mfg_full_N,1234,,9.0,0.0,0.009666666666666667,2.6666666666666665,5
grid,9,200,mfg_perfect_local,1234,,9.0,0.0,0.013333333333333336,2.6666666666666665,5
grid,9,200,mfg_carrier_sense,1234,,9.0,0.0,0.010166666666666668,2.6666666666666665,5
grid,9,200,oracle_topology,1234,2,9.0,0.0,0.0,2.6666666666666665,5
grid,9,500,dcf_ieee,1234,16,9.0,0.0,0.0020000000000000005,2.6666666666666665,5
grid,9,500,dcf_topology,1234,18,9.0,0.0,0.0015333333333333338,2.6666666666666665,5
grid,9,500,mfg_full_N,1234,,9.0,0.0,0.003866666666666668,2.6666666666666665,5
grid,9,500,mfg_perfect_local,1234,,9.0,0.0,0.005333333333333334,2.6666666666666665,5
grid,9,500,mfg_carrier_sense,1234,,9.0,0.0,0.004066666666666667,2.6666666666666665,5
grid,9,500,oracle_topology,1234,2,9.0,0.0,0.0,2.6666666666666665,5
grid,16,20,dcf_ieee,42,16,14.2,1.758787461103056,0.14666666666666664,3.0,6
grid,16,20,dcf_topology,42,32,8.533333333333333,1.6478942792411033,0.05833333333333335,3.0,6
grid,16,20,mfg_full_N,42,,14.6,2.1385353243127256,0.15166666666666667,3.0,6
grid,16,20,mfg_perfect_local,42,,15.966666666666667,0.17950549357115012,0.24666666666666667,3.0,6
grid,16,20,mfg_carrier_sense,42,,15.766666666666667,0.4229525846816507,0.21833333333333335,3.0,6
grid,16,20,oracle_topology,42,4,15.4,0.0,0.0,3.0,6
grid,16,50,dcf_ieee,42,16,15.8,0.6000000000000001,0.06000000000000001,3.0,6
grid,16,50,dcf_topology,42,32,15.066666666666666,1.1527744310527055,0.04200000000000001,3.0,6
grid,16,50,mfg_full_N,42,,16.0,0.0,0.06600000000000002,3.0,6
grid,16,50,mfg_perfect_local,42,,16.0,0.0,0.0986666666666667,3.0,6
grid,16,50,mfg_carrier_sense,42,,16.0,0.0,0.08733333333333335,3.0,6
grid,16,50,oracle_topology,42,7,16.0,0.0,0.0,3.0,6
grid,16,100,dcf_ieee,42,16,16.0,0.0,0.030000000000000006,3.0,6
grid,16,100,dcf_topology,42,32,15.933333333333334,0.3590109871423002,0.021000000000000005,3.0,6
grid,16,100,mfg_full_N,42,,16.0,0.0,0.03300000000000001,3.0,6
grid,16,100,mfg_perfect_local,42,,16.0,0.0,0.04933333333333335,3.0,6
grid,16,100,mfg_carrier_sense,42,,16.0,0.0,0.04366666666666667,3.0,6
grid,16,100,oracle_topology,42,4,16.0,0.0,0.0,3.0,6
grid,16,200,dcf_ieee,42,16,16.0,0.0,0.015000000000000003,3.0,6
grid,16,200,dcf_topology,42,32,16.0,0.0,0.010500000000000002,3.0,6
grid,16,200,mfg_full_N,42,,16.0,0.0,0.016500000000000004,3.0,6
grid,16,200,mfg_perfect_local,42,,16.0,0.0,0.024666666666666674,3.0,6
grid,16,200,mfg_carrier_sense,42,,16.0,0.0,0.021833333333333337,3.0,6
grid,16,200,oracle_topology,42,4,16.0,0.0,0.0,3.0,6
grid,16,500,dcf_ieee,42,16,16.0,0.0,0.006000000000000001,3.0,6
grid,16,500,dcf_topology,42,32,16.0,0.0,0.004200000000000001,3.0,6
grid,16,500,mfg_full_N,42,,16.0,0.0,0.0066000000000000026,3.0,6
grid,16,500,mfg_perfect_local,42,,16.0,0.0,0.009866666666666668,3.0,6
grid,16,500,mfg_carrier_sense,42,,16.0,0.0,0.008733333333333336,3.0,6
grid,16,500,oracle_topology,42,4,16.0,0.0,0.0,3.0,6
grid,16,20,dcf_ieee,123,16,13.966666666666667,1.3535960336164634,0.13666666666666666,3.0,6
grid,16,20,dcf_topology,123,32,9.166666666666666,1.7336538165261126,0.07666666666666666,3.0,6
grid,16,20,mfg_full_N,123,,14.933333333333334,1.5477582354991866,0.1516666666666666,3.0,6
grid,16,20,mfg_perfect_local,123,,16.0,0.0,0.235,3.0,6
grid,16,20,mfg_carrier_sense,123,,15.6,0.7999999999999999,0.2033333333333334,3.0,6
grid,16,20,oracle_topology,123,4,15.466666666666667,0.0,0.0,3.0,6
grid,16,50,dcf_ieee,123,16,15.866666666666667,0.42687494916218993,0.054666666666666676,3.0,6
grid,16,50,dcf_topology,123,32,15.5,0.8465616732800196,0.04600000000000001,3.0,6
grid,16,50,mfg_full_N,123,,16.0,0.0,0.06266666666666668,3.0,6
grid,16,50,mfg_perfect_local,123,,16.0,0.0,0.09400000000000003,3.0,6
grid,16,50,mfg_carrier_sense,123,,16.0,0.0,0.08200000000000002,3.0,6
grid,16,50,oracle_topology,123,4,16.0,0.0,0.0,3.0,6
grid,16,100,dcf_ieee,123,16,16.0,0.0,0.027333333333333338,3.0,6
grid,16,100,dcf_topology,123,32,16.0,0.0,0.023000000000000007,3.0,6
grid,16,100,mfg_full_N,123,,16.0,0.0,0.03133333333333334,3.0,6
grid,16,100,mfg_perfect_local,123,,16.0,0.0,0.047000000000000014,3.0,6
grid,16,100,mfg_carrier_sense,123,,16.0,0.0,0.04100000000000001,3.0,6
grid,16,100,oracle_topology,123,4,16.0,0.0,0.0,3.0,6
grid,16,200,dcf_ieee,123,16,16.0,0.0,0.013666666666666669,3.0,6
grid,16,200,dcf_topology,123,32,16.0,0.0,0.011500000000000003,3.0,6
grid,16,200,mfg_full_N,123,,16.0,0.0,0.01566666666666667,3.0,6
grid,16,200,mfg_perfect_local,123,,16.0,0.0,0.023500000000000007,3.0,6
grid,16,200,mfg_carrier_sense,123,,16.0,0.0,0.020500000000000004,3.0,6
grid,16,200,oracle_topology,123,4,16.0,0.0,0.0,3.0,6
grid,16,500,dcf_ieee,123,16,16.0,0.0,0.005466666666666667,3.0,6
grid,16,500,dcf_topology,123,32,16.0,0.0,0.004600000000000001,3.0,6
grid,16,500,mfg_full_N,123,,16.0,0.0,0.006266666666666669,3.0,6
grid,16,500,mfg_perfect_local,123,,16.0,0.0,0.009400000000000002,3.0,6
grid,16,500,mfg_carrier_sense,123,,16.0,0.0,0.008200000000000002,3.0,6
grid,16,500,oracle_topology,123,4,16.0,0.0,0.0,3.0,6
grid,16,20,dcf_ieee,456,16,13.433333333333334,1.6468825769380833,0.14166666666666666,3.0,6
grid,16,20,dcf_topology,456,32,8.5,1.52206000757745,0.04000000000000001,3.0,6
grid,16,20,mfg_full_N,456,,14.933333333333334,1.6110727964792761,0.1666666666666667,3.0,6
grid,16,20,mfg_perfect_local,456,,16.0,0.0,0.2333333333333334,3.0,6
grid,16,20,mfg_carrier_sense,456,,15.666666666666666,0.5962847939999438,0.20666666666666664,3.0,6
grid,16,20,oracle_topology,456,4,14.866666666666667,0.0,0.0,3.0,6
grid,16,50,dcf_ieee,456,16,15.766666666666667,0.49553562491061687,0.05733333333333334,3.0,6
grid,16,50,dcf_topology,456,32,15.166666666666666,1.0671873729054748,0.03266666666666667,3.0,6
grid,16,50,mfg_full_N,456,,16.0,0.0,0.07,3.0,6
grid,16,50,mfg_perfect_local,456,,16.0,0.0,0.09333333333333335,3.0,6
grid,16,50,mfg_carrier_sense,456,,16.0,0.0,0.08266666666666668,3.0,6
grid,16,50,oracle_topology,456,4,15.866666666666667,0.0,0.0,3.0,6
grid,16,100,dcf_ieee,456,16,16.0,0.0,0.02866666666666667,3.0,6
grid,16,100,dcf_topology,456,32,16.0,0.0,0.016333333333333335,3.0,6
grid,16,100,mfg_full_N,456,,16.0,0.0,0.035,3.0,6
grid,16,100,mfg_perfect_local,456,,16.0,0.0,0.046666666666666676,3.0,6
grid,16,100,mfg_carrier_sense,456,,16.0,0.0,0.04133333333333334,3.0,6
grid,16,100,oracle_topology,456,4,16.0,0.0,0.0,3.0,6
grid,16,200,dcf_ieee,456,16,16.0,0.0,0.014333333333333335,3.0,6
grid,16,200,dcf_topology,456,32,16.0,0.0,0.008166666666666668,3.0,6
grid,16,200,mfg_full_N,456,,16.0,0.0,0.0175,3.0,6
grid,16,200,mfg_perfect_local,456,,16.0,0.0,0.023333333333333338,3.0,6
grid,16,200,mfg_carrier_sense,456,,16.0,0.0,0.02066666666666667,3.0,6
grid,16,200,oracle_topology,456,4,16.0,0.0,0.0,3.0,6
grid,16,500,dcf_ieee,456,16,16.0,0.0,0.005733333333333335,3.0,6
grid,16,500,dcf_topology,456,32,16.0,0.0,0.0032666666666666673,3.0,6
grid,16,500,mfg_full_N,456,,16.0,0.0,0.007000000000000002,3.0,6
grid,16,500,mfg_perfect_local,456,,16.0,0.0,0.009333333333333334,3.0,6
grid,16,500,mfg_carrier_sense,456,,16.0,0.0,0.008266666666666669,3.0,6
grid,16,500,oracle_topology,456,4,16.0,0.0,0.0,3.0,6
grid,16,20,dcf_ieee,789,16,14.3,1.6360521589077373,0.16,3.0,6
grid,16,20,dcf_topology,789,32,8.866666666666667,1.564892612574067,0.07166666666666664,3.0,6
grid,16,20,mfg_full_N,789,,15.066666666666666,1.7499206331208914,0.1933333333333333,3.0,6
grid,16,20,mfg_perfect_local,789,,16.0,0.0,0.22333333333333333,3.0,6
grid,16,20,mfg_carrier_sense,789,,15.7,0.5859465277082314,0.2033333333333333,3.0,6
grid,16,20,oracle_topology,789,4,15.133333333333333,0.0,0.0,3.0,6
grid,16,50,dcf_ieee,789,16,15.933333333333334,0.24944382578492943,0.06400000000000002,3.0,6
grid,16,50,dcf_topology,789,32,15.3,0.8225975119502044,0.04800000000000001,3.0,6
grid,16,50,mfg_full_N,789,,16.0,0.0,0.08000000000000002,3.0,6
grid,16,50,mfg_perfect_local,789,,16.0,0.0,0.08933333333333335,3.0,6
grid,16,50,mfg_carrier_sense,789,,16.0,0.0,0.08133333333333334,3.0,6
grid,16,50,oracle_topology,789,4,16.0,0.0,0.0,3.0,6
grid,16,100,dcf_ieee,789,16,16.0,0.0,0.03200000000000001,3.0,6
grid,16,100,dcf_topology,789,32,15.966666666666667,0.1795054935711501,0.024000000000000004,3.0,6
grid,16,100,mfg_full_N,789,,16.0,0.0,0.04000000000000001,3.0,6
grid,16,100,mfg_perfect_local,789,,16.0,0.0,0.044666666666666674,3.0,6
grid,16,100,mfg_carrier_sense,789,,16.0,0.0,0.04066666666666667,3.0,6
grid,16,100,oracle_topology,789,4,16.0,0.0,0.0,3.0,6
grid,16,200,dcf_ieee,789,16,16.0,0.0,0.016000000000000004,3.0,6
grid,16,200,dcf_topology,789,32,16.0,0.0,0.012000000000000002,3.0,6
grid,16,200,mfg_full_N,789,,16.0,0.0,0.020000000000000004,3.0,6
grid,16,200,mfg_perfect_local,789,,16.0,0.0,0.022333333333333337,3.0,6
grid,16,200,mfg_carrier_sense,789,,16.0,0.0,0.020333333333333335,3.0,6
grid,16,200,oracle_topology,789,4,16.0,0.0,0.0,3.0,6
grid,16,500,dcf_ieee,789,16,16.0,0.0,0.006400000000000002,3.0,6
grid,16,500,dcf_topology,789,32,16.0,0.0,0.0048000000000000004,3.0,6
grid,16,500,mfg_full_N,789,,16.0,0.0,0.008000000000000002,3.0,6
grid,16,500,mfg_perfect_local,789,,16.0,0.0,0.008933333333333337,3.0,6
grid,16,500,mfg_carrier_sense,789,,16.0,0.0,0.008133333333333334,3.0,6
grid,16,500,oracle_topology,789,4,16.0,0.0,0.0,3.0,6
grid,16,20,dcf_ieee,1234,16,14.5,1.284523257866513,0.155,3.0,6
grid,16,20,dcf_topology,1234,32,8.366666666666667,2.0893911925619757,0.05500000000000002,3.0,6
grid,16,20,mfg_full_N,1234,,14.9,2.0058248511107175,0.16000000000000003,3.0,6
grid,16,20,mfg_perfect_local,1234,,16.0,0.0,0.245,3.0,6
grid,16,20,mfg_carrier_sense,1234,,15.7,0.7810249675906653,0.19333333333333338,3.0,6
grid,16,20,oracle_topology,1234,4,15.733333333333333,0.0,0.0,3.0,6
grid,16,50,dcf_ieee,1234,16,15.9,0.3958114029012639,0.06200000000000001,3.0,6
grid,16,50,dcf_topology,1234,32,15.6,0.7571877794400363,0.038000000000000006,3.0,6
grid,16,50,mfg_full_N,1234,,16.0,0.0,0.06933333333333334,3.0,6
grid,16,50,mfg_perfect_local,1234,,16.0,0.0,0.09800000000000003,3.0,6
grid,16,50,mfg_carrier_sense,1234,,16.0,0.0,0.07800000000000001,3.0,6
grid,16,50,oracle_topology,1234,7,16.0,0.0,0.0,3.0,6
grid,16,100,dcf_ieee,1234,16,16.0,0.0,0.031000000000000007,3.0,6
grid,16,100,dcf_topology,1234,32,16.0,0.0,0.019000000000000003,3.0,6
grid,16,100,mfg_full_N,1234,,16.0,0.0,0.03466666666666667,3.0,6
grid,16,100,mfg_perfect_local,1234,,16.0,0.0,0.049000000000000016,3.0,6
grid,16,100,mfg_carrier_sense,1234,,16.0,0.0,0.03900000000000001,3.0,6
grid,16,100,oracle_topology,1234,4,16.0,0.0,0.0,3.0,6
grid,16,200,dcf_ieee,1234,16,16.0,0.0,0.015500000000000003,3.0,6
grid,16,200,dcf_topology,1234,32,16.0,0.0,0.009500000000000001,3.0,6
grid,16,200,mfg_full_N,1234,,16.0,0.0,0.017333333333333336,3.0,6
grid,16,200,mfg_perfect_local,1234,,16.0,0.0,0.024500000000000008,3.0,6
grid,16,200,mfg_carrier_sense,1234,,16.0,0.0,0.019500000000000003,3.0,6
grid,16,200,oracle_topology,1234,4,16.0,0.0,0.0,3.0,6
grid,16,500,dcf_ieee,1234,16,16.0,0.0,0.0062000000000000015,3.0,6
grid,16,500,dcf_topology,1234,32,16.0,0.0,0.0038000000000000004,3.0,6
grid,16,500,mfg_full_N,1234,,16.0,0.0,0.006933333333333335,3.0,6
grid,16,500,mfg_perfect_local,1234,,16.0,0.0,0.009800000000000001,3.0,6
grid,16,500,mfg_carrier_sense,1234,,16.0,0.0,0.007800000000000001,3.0,6
grid,16,500,oracle_topology,1234,4,16.0,0.0,0.0,3.0,6
grid,25,20,dcf_ieee,42,16,21.066666666666666,2.4349309823666236,0.2750000000000001,3.2,13
grid,25,20,dcf_topology,42,50,8.633333333333333,1.6829207415152447,0.06333333333333334,3.2,13
grid,25,20,mfg_full_N,42,,17.4,4.095526014242045,0.21500000000000002,3.2,13
grid,25,20,mfg_perfect_local,42,,24.966666666666665,0.17950549357115012,0.34166666666666673,3.2,13
grid,25,20,mfg_carrier_sense,42,,24.433333333333334,0.8439325934114775,0.32500000000000007,3.2,13
grid,25,20,oracle_topology,42,6,22.8,0.0,0.0,3.2,13
grid,25,50,dcf_ieee,42,16,24.566666666666666,0.7608474807008885,0.11400000000000002,3.2,13
grid,25,50,dcf_topology,42,50,22.3,1.7729448195962934,0.06866666666666668,3.2,13
grid,25,50,mfg_full_N,42,,25.0,0.0,0.12133333333333335,3.2,13
grid,25,50,mfg_perfect_local,42,,25.0,0.0,0.1366666666666667,3.2,13
grid,25,50,mfg_carrier_sense,42,,25.0,0.0,0.13000000000000003,3.2,13
grid,25,50,oracle_topology,42,6,25.0,0.0,0.0,3.2,13
grid,25,100,dcf_ieee,42,16,24.933333333333334,0.24944382578492943,0.05700000000000001,3.2,13
grid,25,100,dcf_topology,42,50,24.266666666666666,1.1234866364235143,0.03500000000000001,3.2,13
grid,25,100,mfg_full_N,42,,25.0,0.0,0.060666666666666674,3.2,13
grid,25,100,mfg_perfect_local,42,,25.0,0.0,0.06833333333333334,3.2,13
grid,25,100,mfg_carrier_sense,42,,25.0,0.0,0.06500000000000002,3.2,13
grid,25,100,oracle_topology,42,6,25.0,0.0,0.0,3.2,13
grid,25,200,dcf_ieee,42,16,25.0,0.0,0.028500000000000004,3.2,13
grid,25,200,dcf_topology,42,50,25.0,0.0,0.01766666666666667,3.2,13
grid,25,200,mfg_full_N,42,,25.0,0.0,0.030333333333333337,3.2,13
grid,25,200,mfg_perfect_local,42,,25.0,0.0,0.03416666666666667,3.2,13
grid,25,200,mfg_carrier_sense,42,,25.0,0.0,0.03250000000000001,3.2,13
grid,25,200,oracle_topology,42,6,25.0,0.0,0.0,3.2,13
grid,25,500,dcf_ieee,42,16,25.0,0.0,0.011400000000000002,3.2,13
grid,25,500,dcf_topology,42,50,25.0,0.0,0.007066666666666668,3.2,13
grid,25,500,mfg_full_N,42,,25.0,0.0,0.012133333333333336,3.2,13
grid,25,500,mfg_perfect_local,42,,25.0,0.0,0.013666666666666667,3.2,13
grid,25,500,mfg_carrier_sense,42,,25.0,0.0,0.013000000000000001,3.2,13
grid,25,500,oracle_topology,42,6,25.0,0.0,0.0,3.2,13
grid,25,20,dcf_ieee,123,16,21.133333333333333,2.2469732728470286,0.2866666666666667,3.2,13
grid,25,20,dcf_topology,123,50,9.466666666666667,2.0933757957476775,0.07833333333333334,3.2,13
grid,25,20,mfg_full_N,123,,16.8,4.628894756490653,0.17833333333333332,3.2,13
grid,25,20,mfg_perfect_local,123,,25.0,0.0,0.3466666666666666,3.2,13
grid,25,20,mfg_carrier_sense,123,,24.566666666666666,0.667499479816693,0.345,3.2,13
grid,25,20,oracle_topology,123,6,23.466666666666665,0.0,0.0,3.2,13
grid,25,50,dcf_ieee,123,16,24.5,0.9219544457292888,0.11733333333333335,3.2,13
grid,25,50,dcf_topology,123,50,22.4,1.6852299546352716,0.06600000000000002,3.2,13
grid,25,50,mfg_full_N,123,,25.0,0.0,0.10533333333333336,3.2,13
grid,25,50,mfg_perfect_local,123,,25.0,0.0,0.13866666666666666,3.2,13
grid,25,50,mfg_carrier_sense,123,,25.0,0.0,0.138,3.2,13
grid,25,50,oracle_topology,123,6,25.0,0.0,0.0,3.2,13
grid,25,100,dcf_ieee,123,16,24.933333333333334,0.24944382578492943,0.05866666666666667,3.2,13
grid,25,100,dcf_topology,123,50,24.6,0.6110100926607787,0.035,3.2,13
grid,25,100,mfg_full_N,123,,25.0,0.0,0.05266666666666668,3.2,13
grid,25,100,mfg_perfect_local,123,,25.0,0.0,0.06933333333333333,3.2,13
grid,25,100,mfg_carrier_sense,123,,25.0,0.0,0.069,3.2,13
grid,25,100,oracle_topology,123,6,25.0,0.0,0.0,3.2,13
grid,25,200,dcf_ieee,123,16,25.0,0.0,0.029333333333333336,3.2,13
grid,25,200,dcf_topology,123,50,24.933333333333334,0.35901098714230023,0.0175,3.2,13
grid,25,200,mfg_full_N,123,,25.0,0.0,0.02633333333333334,3.2,13
grid,25,200,mfg_perfect_local,123,,25.0,0.0,0.034666666666666665,3.2,13
grid,25,200,mfg_carrier_sense,123,,25.0,0.0,0.0345,3.2,13
grid,25,200,oracle_topology,123,6,25.0,0.0,0.0,3.2,13
grid,25,500,dcf_ieee,123,16,25.0,0.0,0.011733333333333337,3.2,13
grid,25,500,dcf_topology,123,50,25.0,0.0,0.007000000000000002,3.2,13
grid,25,500,mfg_full_N,123,,25.0,0.0,0.010533333333333336,3.2,13
grid,25,500,mfg_perfect_local,123,,25.0,0.0,0.01386666666666667,3.2,13
grid,25,500,mfg_carrier_sense,123,,25.0,0.0,0.013800000000000002,3.2,13
grid,25,500,oracle_topology,123,6,25.0,0.0,0.0,3.2,13
grid,25,20,dcf_ieee,456,16,22.566666666666666,2.011356645539412,0.31666666666666665,3.2,13
grid,25,20,dcf_topology,456,50,9.233333333333333,2.3900255693657804,0.07166666666666667,3.2,13
grid,25,20,mfg_full_N,456,,17.566666666666666,3.7030017853387838,0.225,3.2,13
grid,25,20,mfg_perfect_local,456,,25.0,0.0,0.36833333333333335,3.2,13
grid,25,20,mfg_carrier_sense,456,,24.433333333333334,0.8034647195462634,0.3516666666666666,3.2,13
grid,25,20,oracle_topology,456,6,23.666666666666668,0.0,0.0,3.2,13
grid,25,50,dcf_ieee,456,16,24.8,0.6531972647421809,0.12866666666666668,3.2,13
grid,25,50,dcf_topology,456,50,22.1,2.005824851110718,0.06200000000000001,3.2,13
grid,25,50,mfg_full_N,456,,25.0,0.0,0.11933333333333335,3.2,13
grid,25,50,mfg_perfect_local,456,,25.0,0.0,0.14733333333333337,3.2,13
grid,25,50,mfg_carrier_sense,456,,25.0,0.0,0.1406666666666667,3.2,13
grid,25,50,oracle_topology,456,6,24.933333333333334,0.0,0.0,3.2,13
grid,25,100,dcf_ieee,456,16,24.966666666666665,0.17950549357115014,0.06433333333333334,3.2,13
grid,25,100,dcf_topology,456,50,24.5,0.6708203932499369,0.03433333333333334,3.2,13
grid,25,100,mfg_full_N,456,,25.0,0.0,0.05966666666666667,3.2,13
grid,25,100,mfg_perfect_local,456,,25.0,0.0,0.07366666666666669,3.2,13
grid,25,100,mfg_carrier_sense,456,,25.0,0.0,0.07033333333333334,3.2,13
grid,25,100,oracle_topology,456,6,25.0,0.0,0.0,3.2,13
grid,25,200,dcf_ieee,456,16,25.0,0.0,0.03216666666666667,3.2,13
grid,25,200,dcf_topology,456,50,25.0,0.0,0.01716666666666667,3.2,13
grid,25,200,mfg_full_N,456,,25.0,0.0,0.029833333333333337,3.2,13
grid,25,200,mfg_perfect_local,456,,25.0,0.0,0.03683333333333334,3.2,13
grid,25,200,mfg_carrier_sense,456,,25.0,0.0,0.03516666666666667,3.2,13
grid,25,200,oracle_topology,456,6,25.0,0.0,0.0,3.2,13
grid,25,500,dcf_ieee,456,16,25.0,0.0,0.012866666666666669,3.2,13
grid,25,500,dcf_topology,456,50,25.0,0.0,0.006866666666666668,3.2,13
grid,25,500,mfg_full_N,456,,25.0,0.0,0.011933333333333336,3.2,13
grid,25,500,mfg_perfect_local,456,,25.0,0.0,0.014733333333333336,3.2,13
grid,25,500,mfg_carrier_sense,456,,25.0,0.0,0.014066666666666668,3.2,13
grid,25,500,oracle_topology,456,6,25.0,0.0,0.0,3.2,13
grid,25,20,dcf_ieee,789,16,21.833333333333332,2.1768989156340925,0.30666666666666664,3.2,13
grid,25,20,dcf_topology,789,50,9.266666666666667,2.308438625757438,0.07333333333333335,3.2,13
grid,25,20,mfg_full_N,789,,16.866666666666667,2.8370563774604283,0.2116666666666667,3.2,13
grid,25,20,mfg_perfect_local,789,,24.9,0.39581140290126393,0.35666666666666663,3.2,13
grid,25,20,mfg_carrier_sense,789,,24.4,0.8000000000000002,0.35500000000000004,3.2,13
grid,25,20,oracle_topology,789,6,23.333333333333332,0.0,0.0,3.2,13
grid,25,50,dcf_ieee,789,16,24.9,0.3,0.12533333333333335,3.2,13
grid,25,50,dcf_topology,789,50,21.933333333333334,1.9821424996424675,0.06200000000000001,3.2,13
grid,25,50,mfg_full_N,789,,25.0,0.0,0.11933333333333335,3.2,13
grid,25,50,mfg_perfect_local,789,,25.0,0.0,0.1426666666666667,3.2,13
grid,25,50,mfg_carrier_sense,789,,25.0,0.0,0.14266666666666666,3.2,13
grid,25,50,oracle_topology,789,6,25.0,0.0,0.0,3.2,13
grid,25,100,dcf_ieee,789,16,25.0,0.0,0.06266666666666668,3.2,13
grid,25,100,dcf_topology,789,50,24.466666666666665,0.8459051693633014,0.03333333333333334,3.2,13
grid,25,100,mfg_full_N,789,,25.0,0.0,0.05966666666666667,3.2,13
grid,25,100,mfg_perfect_local,789,,25.0,0.0,0.07133333333333335,3.2,13
grid,25,100,mfg_carrier_sense,789,,25.0,0.0,0.07133333333333333,3.2,13
grid,25,100,oracle_topology,789,6,25.0,0.0,0.0,3.2,13
grid,25,200,dcf_ieee,789,16,25.0,0.0,0.03133333333333334,3.2,13
grid,25,200,dcf_topology,789,50,25.0,0.0,0.01666666666666667,3.2,13
grid,25,200,mfg_full_N,789,,25.0,0.0,0.029833333333333337,3.2,13
grid,25,200,mfg_perfect_local,789,,25.0,0.0,0.03566666666666667,3.2,13
grid,25,200,mfg_carrier_sense,789,,25.0,0.0,0.035666666666666666,3.2,13
grid,25,200,oracle_topology,789,6,25.0,0.0,0.0,3.2,13
grid,25,500,dcf_ieee,789,16,25.0,0.0,0.012533333333333336,3.2,13
grid,25,500,dcf_topology,789,50,25.0,0.0,0.006666666666666668,3.2,13
grid,25,500,mfg_full_N,789,,25.0,0.0,0.011933333333333336,3.2,13
grid,25,500,mfg_perfect_local,789,,25.0,0.0,0.014266666666666669,3.2,13
grid,25,500,mfg_carrier_sense,789,,25.0,0.0,0.014266666666666669,3.2,13
grid,25,500,oracle_topology,789,6,25.0,0.0,0.0,3.2,13
grid,25,20,dcf_ieee,1234,16,21.366666666666667,2.5361826082169685,0.29333333333333333,3.2,13
grid,25,20,dcf_topology,1234,50,8.933333333333334,1.8427033281447003,0.07500000000000001,3.2,13
grid,25,20,mfg_full_N,1234,,19.166666666666668,3.5598064866256736,0.245,3.2,13
grid,25,20,mfg_perfect_local,1234,,25.0,0.0,0.3516666666666666,3.2,13
grid,25,20,mfg_carrier_sense,1234,,24.566666666666666,0.6155395104206464,0.3383333333333333,3.2,13
grid,25,20,oracle_topology,1234,6,22.866666666666667,0.0,0.0,3.2,13
grid,25,50,dcf_ieee,1234,16,24.633333333333333,0.752034278178565,0.11933333333333336,3.2,13
grid,25,50,dcf_topology,1234,50,22.633333333333333,1.4487542541400489,0.07466666666666667,3.2,13
grid,25,50,mfg_full_N,1234,,25.0,0.0,0.12200000000000003,3.2,13
grid,25,50,mfg_perfect_local,1234,,25.0,0.0,0.1406666666666667,3.2,13
grid,25,50,mfg_carrier_sense,1234,,25.0,0.0,0.13533333333333336,3.2,13
grid,25,50,oracle_topology,1234,6,25.0,0.0,0.0,3.2,13
