method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,useful_slots,W_eff_utilization,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
pnd,bimodal,20,50,789,1000,3.173,3.255,1.195837698412699,22.66,0.45319999999999944,3.596,0.2631699397824404,0.0,0.0
pnd_cd,bimodal,20,50,789,1000,3.298,3.255,1.2546043650793637,23.472,0.4694399999999992,3.617,0.24962454489954586,0.0,0.0
and,bimodal,20,50,789,1000,0.001,3.255,0.0002,0.004,8e-05,0.001,0.9996904761904761,0.0,0.0
oracle,bimodal,20,50,1234,1000,3.327,3.297,1.237180952380951,24.308,0.48616,3.058,0.28738345796360515,0.0,0.0
mfg_no_excl,bimodal,20,50,1234,1000,3.028,3.297,1.1143250000000011,22.72,0.45440000000000064,3.549,0.32051860273799126,0.0,0.0
self_excl_only,bimodal,20,50,1234,1000,3.426,3.297,1.273900793650793,24.96,0.49920000000000003,3.921,0.2340939421388728,0.0,0.0
ema_fixed_low,bimodal,20,50,1234,1000,3.583,3.297,1.3143496031746036,26.292,0.5258399999999994,7.267,0.12448968854999781,0.04025384410770362,5.19471355880965
ema_fixed_high,bimodal,20,50,1234,1000,3.564,3.297,1.3130376984126981,25.424,0.5084799999999992,6.362,0.148188928275887,0.03635587595120224,7.508506299977965
ema_adaptive,bimodal,20,50,1234,1000,3.593,3.297,1.3244511904761893,25.988,0.5197599999999991,7.372,0.12272228689316017,0.039845296844513343,5.426121724446343
ema_ad_low,bimodal,20,50,1234,1000,3.457,3.297,1.2807103174603187,25.236,0.5047199999999998,4.658,0.20202240179840864,0.0273761825224789,3.216738954681371
ema_ad_med,bimodal,20,50,1234,1000,3.599,3.297,1.326809523809522,26.1,0.521999999999999,5.534,0.16616433306975173,0.03273204931664319,3.92441170233705
ema_no_coll,bimodal,20,50,1234,1000,3.357,3.297,1.231403571428571,24.404,0.48808,4.029,0.24259756581138223,0.023334578399142377,2.6222928425375813
consec_L2,bimodal,20,50,1234,1000,3.456,3.297,1.2892694444444441,25.152,0.5030399999999988,6.305,0.15265852744270506,0.03728080943184871,3.756743213201225
consec_L4,bimodal,20,50,1234,1000,3.581,3.297,1.3306376984126969,26.02,0.5203999999999989,7.469,0.12081836357832443,0.04063073735703177,1.4208790570233154
dcf_self_excl,bimodal,20,50,1234,1000,2.949,3.297,1.1003166666666662,21.476,0.4295199999999998,7.262,0.16856471291417857,0.0,0.0
pnd,bimodal,20,50,1234,1000,3.243,3.297,1.194413095238095,22.988,0.45975999999999867,3.477,0.2638108481387901,0.0,0.0
pnd_cd,bimodal,20,50,1234,1000,3.255,3.297,1.2080817460317452,23.3,0.4659999999999988,3.502,0.256152450572304,0.0,0.0
and,bimodal,20,50,1234,1000,0.002,3.297,0.0006666666666666666,0.008,0.00016,0.0,0.9996666666666666,0.0,0.0
oracle,bimodal,20,100,42,1000,6.445,6.465,1.141620840270841,48.444,0.4844400000000006,6.056,0.27629464770409107,0.0,0.0
mfg_no_excl,bimodal,20,100,42,1000,6.133,6.465,1.0894439532689537,47.156,0.47155999999999976,6.486,0.2935256267709708,0.0,0.0
self_excl_only,bimodal,20,100,42,1000,6.568,6.465,1.1544183150183152,49.56,0.4955999999999995,6.793,0.2466527427966636,0.0,0.0
ema_fixed_low,bimodal,20,100,42,1000,7.295,6.465,1.281552375402377,56.276,0.5627600000000009,15.71,0.10389770930730675,0.04098057180872891,7.810948180550385
ema_fixed_high,bimodal,20,100,42,1000,7.1,6.465,1.2508283244533243,53.8,0.5379999999999999,13.16,0.13327056479694555,0.038167089866345434,8.327603437322393
ema_adaptive,bimodal,20,100,42,1000,7.253,6.465,1.281582897657898,55.788,0.5578799999999997,15.865,0.10457143148145832,0.040939860009302984,7.682155575080816
ema_ad_low,bimodal,20,100,42,1000,7.071,6.465,1.2493981379731385,53.852,0.5385199999999999,9.899,0.1723628241931844,0.03102849553880744,4.093095538078739
ema_ad_med,bimodal,20,100,42,1000,7.198,6.465,1.2624395687645684,55.432,0.5543199999999995,12.202,0.13837945607118834,0.036203095952062135,5.506742077518146
ema_no_coll,bimodal,20,100,42,1000,6.719,6.465,1.1855365551115555,50.66,0.506599999999999,8.224,0.2192527143054761,0.02546097699664939,3.186974925112027
consec_L2,bimodal,20,100,42,1000,7.09,6.465,1.2509255772005794,54.376,0.54376,13.545,0.1275000712824738,0.03935060361215175,4.5596885636446265
consec_L4,bimodal,20,100,42,1000,7.238,6.465,1.2654674880674885,55.776,0.5577600000000007,17.7,0.08881071851323281,0.045572662322643204,2.320498200373347
dcf_self_excl,bimodal,20,100,42,1000,5.51,6.465,0.9689579059829052,41.912,0.41911999999999994,13.793,0.1821971313540314,0.0,0.0
pnd,bimodal,20,100,42,1000,6.219,6.465,1.0929157231657232,46.692,0.46691999999999895,6.395,0.26658963749064407,0.0,0.0
pnd_cd,bimodal,20,100,42,1000,6.199,6.465,1.0858996808746813,46.772,0.467719999999999,6.732,0.2580932898636202,0.0,0.0
and,bimodal,20,100,42,1000,0.276,6.465,0.049013825063825144,1.52,0.015199999999999908,0.076,0.9621326728826781,0.0,0.0
oracle,bimodal,20,100,123,1000,6.508,6.424,1.1378374764124755,49.0,0.4900000000000001,6.009,0.2733503528152578,0.0,0.0
mfg_no_excl,bimodal,20,100,123,1000,6.056,6.424,1.0666930014430014,46.832,0.4683199999999999,6.375,0.29854113264620663,0.0,0.0
self_excl_only,bimodal,20,100,123,1000,6.493,6.424,1.137960844710847,49.028,0.4902800000000008,6.73,0.2534209548502199,0.0,0.0
ema_fixed_low,bimodal,20,100,123,1000,7.349,6.424,1.2843975108225114,56.812,0.5681200000000011,15.564,0.10354199378968197,0.04062902058529759,7.782989009234394
ema_fixed_high,bimodal,20,100,123,1000,6.971,6.424,1.2240587440337445,53.436,0.5343600000000001,13.049,0.1356903510812951,0.037158303076837165,8.401297969061213
ema_adaptive,bimodal,20,100,123,1000,7.268,6.424,1.2644852536352567,55.744,0.5574400000000006,15.793,0.10414287020433939,0.04097321021306663,7.588499800900652
ema_ad_low,bimodal,20,100,123,1000,7.027,6.424,1.2300405178155203,54.044,0.54044,10.017,0.17193915995303277,0.0308576201152603,4.20657153478429
ema_ad_med,bimodal,20,100,123,1000,7.084,6.424,1.23938931901432,54.336,0.5433600000000004,12.353,0.1397709138505618,0.03597174895445158,5.714524856909664
ema_no_coll,bimodal,20,100,123,1000,6.862,6.424,1.1943317432567429,51.744,0.5174399999999996,8.346,0.21166383558551397,0.026835461072175822,3.000444234448701
consec_L2,bimodal,20,100,123,1000,7.027,6.424,1.232910561660563,54.444,0.5444399999999995,13.376,0.12884313800480288,0.03810456691069949,4.633986786780272
consec_L4,bimodal,20,100,123,1000,7.157,6.424,1.2483358447108457,55.452,0.55452,17.509,0.09046428897571757,0.045424799766782535,2.3580122630901887
dcf_self_excl,bimodal,20,100,123,1000,5.585,6.424,0.9807121350871345,42.46,0.4246000000000002,13.719,0.17939230786781094,0.0,0.0
pnd,bimodal,20,100,123,1000,6.175,6.424,1.0811783827283847,46.332,0.46331999999999923,6.428,0.26618815957173003,0.0,0.0
pnd_cd,bimodal,20,100,123,1000,6.3,6.424,1.099612876012876,47.328,0.4732799999999997,6.832,0.2525085513948755,0.0,0.0
and,bimodal,20,100,123,1000,0.283,6.424,0.04993623043623048,1.46,0.014599999999999912,0.061,0.96264646464647,0.0,0.0
oracle,bimodal,20,100,456,1000,6.584,6.476,1.178110611610612,49.28,0.49280000000000074,5.872,0.27483909632694664,0.0,0.0
mfg_no_excl,bimodal,20,100,456,1000,6.263,6.476,1.1179950160950158,48.524,0.48523999999999995,6.503,0.28443727723626994,0.0,0.0
self_excl_only,bimodal,20,100,456,1000,6.566,6.476,1.1598003191253203,49.2,0.4919999999999997,6.837,0.25059543252530475,0.0,0.0
ema_fixed_low,bimodal,20,100,456,1000,7.338,6.476,1.3142652125652121,56.152,0.5615200000000002,15.827,0.10323748632465575,0.039977852744363676,7.878966789224085
ema_fixed_high,bimodal,20,100,456,1000,7.173,6.476,1.2727565601065598,54.204,0.5420400000000001,13.04,0.1333210875230168,0.03763174376043381,8.34724680221321
ema_adaptive,bimodal,20,100,456,1000,7.413,6.476,1.3102615689865682,56.252,0.5625200000000005,15.551,0.10365619258472808,0.04143278083491364,7.4083227763974735
ema_ad_low,bimodal,20,100,456,1000,7.01,6.476,1.2366802475302476,52.824,0.5282400000000002,10.05,0.17706059752721393,0.03065861352145313,4.122178966415892
ema_ad_med,bimodal,20,100,456,1000,7.313,6.476,1.293845171495172,55.66,0.5565999999999999,12.324,0.13420493159611424,0.0360475801165452,5.601762428640507
ema_no_coll,bimodal,20,100,456,1000,6.742,6.476,1.1928997890997903,51.208,0.51208,8.165,0.21969741131787776,0.02553589695184678,3.0515065321205657
consec_L2,bimodal,20,100,456,1000,7.042,6.476,1.2542017232767249,53.792,0.5379200000000004,13.577,0.12998036124689716,0.038888720128306686,4.629526572219782
consec_L4,bimodal,20,100,456,1000,7.348,6.476,1.3062216894216883,56.04,0.5603999999999999,17.578,0.08898020540679023,0.0452107268112811,2.2646395339478205
dcf_self_excl,bimodal,20,100,456,1000,5.529,6.476,0.9769582473082474,41.956,0.41955999999999977,13.738,0.18293428226567607,0.0,0.0
pnd,bimodal,20,100,456,1000,6.125,6.476,1.0854260378510387,46.212,0.4621199999999993,6.411,0.269364015538948,0.0,0.0
pnd_cd,bimodal,20,100,456,1000,6.3,6.476,1.122194882894884,47.408,0.4740799999999992,6.667,0.25729926254369195,0.0,0.0
and,bimodal,20,100,456,1000,0.27,6.476,0.0525950216450217,1.448,0.014479999999999917,0.079,0.9621064491064544,0.0,0.0
oracle,bimodal,20,100,789,1000,6.512,6.476,1.143784143634143,48.904,0.4890399999999996,6.058,0.27367121575256254,0.0,0.0
mfg_no_excl,bimodal,20,100,789,1000,6.197,6.476,1.0965845432345425,47.644,0.4764399999999997,6.462,0.2909523036897703,0.0,0.0
self_excl_only,bimodal,20,100,789,1000,6.507,6.476,1.142747433122432,49.308,0.4930799999999996,6.771,0.2521856717042744,0.0,0.0
ema_fixed_low,bimodal,20,100,789,1000,7.259,6.476,1.2836020757020767,55.308,0.5530800000000008,15.867,0.10734323261944492,0.04010471464306799,7.92480034490065
ema_fixed_high,bimodal,20,100,789,1000,7.202,6.476,1.267278274503276,55.032,0.5503200000000011,12.83,0.13362291927991377,0.03694070781676184,8.100639706123559
ema_adaptive,bimodal,20,100,789,1000,7.314,6.476,1.2906050088800092,56.128,0.5612800000000012,15.767,0.10271809897590578,0.040525024865254194,7.537997755706583
ema_ad_low,bimodal,20,100,789,1000,7.04,6.476,1.2343756549006566,53.608,0.5360799999999997,10.015,0.17512993102615876,0.030779010731083484,4.074560133671141
ema_ad_med,bimodal,20,100,789,1000,7.203,6.476,1.2657902985903005,54.908,0.5490800000000009,12.35,0.138045124095169,0.035374335178634496,5.6294551962370445
ema_no_coll,bimodal,20,100,789,1000,6.84,6.476,1.2023424519924526,51.36,0.5136,8.267,0.21416828030630217,0.02511270841550325,3.1472152112508054
consec_L2,bimodal,20,100,789,1000,7.279,6.476,1.2879828310578332,55.444,0.5544399999999999,13.293,0.12472145963198988,0.038481273886662996,4.496263239872149
consec_L4,bimodal,20,100,789,1000,7.326,6.476,1.2860263875013886,55.728,0.55728,17.571,0.08940184083742465,0.04582099167249279,2.286940190681838
dcf_self_excl,bimodal,20,100,789,1000,5.537,6.476,0.9706644966144969,42.068,0.4206799999999999,13.822,0.18103555593530257,0.0,0.0
pnd,bimodal,20,100,789,1000,6.158,6.476,1.0829984903984902,46.624,0.466239999999999,6.384,0.26936928942535293,0.0,0.0
pnd_cd,bimodal,20,100,789,1000,6.333,6.476,1.1174142940392942,47.772,0.47771999999999976,6.611,0.2545016085885131,0.0,0.0
and,bimodal,20,100,789,1000,0.266,6.476,0.05197071817071827,1.448,0.01447999999999991,0.073,0.9632045454545507,0.0,0.0
oracle,bimodal,20,100,1234,1000,6.477,6.416,1.1683902430902442,49.412,0.49411999999999967,5.948,0.2746075371097878,0.0,0.0
mfg_no_excl,bimodal,20,100,1234,1000,6.133,6.416,1.0941202380952382,47.5,0.4749999999999998,6.441,0.29422109843983374,0.0,0.0
self_excl_only,bimodal,20,100,1234,1000,6.642,6.416,1.1872784632034645,50.368,0.5036800000000002,6.835,0.24400974601240363,0.0,0.0
ema_fixed_low,bimodal,20,100,1234,1000,7.288,6.416,1.311237587412589,55.776,0.5577600000000006,15.775,0.1049762661412158,0.04107105999947205,7.757834447967242
ema_fixed_high,bimodal,20,100,1234,1000,7.145,6.416,1.2910783272283297,54.124,0.5412399999999994,13.02,0.13422000896752376,0.03787261896348068,8.285813272930572
ema_adaptive,bimodal,20,100,1234,1000,7.276,6.416,1.3123184565434582,55.44,0.5544000000000014,15.851,0.10486026601125986,0.04163115050209565,7.569633750860531
ema_ad_low,bimodal,20,100,1234,1000,7.023,6.416,1.2588573371073402,53.692,0.5369199999999994,10.075,0.1715855443765133,0.030921607889073582,4.197678763114793
ema_ad_med,bimodal,20,100,1234,1000,7.249,6.416,1.3093244338994352,55.748,0.5574799999999998,12.224,0.13690063835981936,0.03613188224695541,5.5918121464569
ema_no_coll,bimodal,20,100,1234,1000,6.753,6.416,1.2138682595182595,51.332,0.5133199999999998,8.194,0.21954070877526838,0.02573337210704357,2.958501008623199
consec_L2,bimodal,20,100,1234,1000,7.211,6.416,1.3045934565434572,54.828,0.5482800000000005,13.511,0.12539948267433607,0.038931623367713046,4.54575916020023
consec_L4,bimodal,20,100,1234,1000,7.26,6.416,1.312532861582863,55.576,0.5557600000000006,17.703,0.08895155669814749,0.04480695845360806,2.3325624963971507
dcf_self_excl,bimodal,20,100,1234,1000,5.457,6.416,0.9899747169497176,41.78,0.41779999999999984,13.646,0.18390196104297474,0.0,0.0
pnd,bimodal,20,100,1234,1000,6.157,6.416,1.108620326895328,46.46,0.46459999999999907,6.412,0.267293240796672,0.0,0.0
pnd_cd,bimodal,20,100,1234,1000,6.258,6.416,1.1328684981684987,47.128,0.4712799999999993,6.729,0.25583703585853007,0.0,0.0
and,bimodal,20,100,1234,1000,0.244,6.416,0.05018685481185489,1.304,0.013039999999999934,0.079,0.9646590909090956,0.0,0.0
oracle,bimodal,20,200,42,1000,12.884,12.813,1.05904913356767,99.192,0.49595999999999996,11.826,0.2649470665422761,0.0,0.0
mfg_no_excl,bimodal,20,200,42,1000,12.478,12.813,1.0246206056886005,97.88,0.4893999999999999,12.252,0.27643319386480214,0.0,0.0
self_excl_only,bimodal,20,200,42,1000,12.898,12.813,1.057880665215416,100.032,0.5001599999999995,12.355,0.2549597245508133,0.0,0.0
ema_fixed_low,bimodal,20,200,42,1000,14.512,12.813,1.191491067107128,113.744,0.5687200000000008,27.825,0.11869897212148545,0.055321697064803145,7.214210419673457
ema_fixed_high,bimodal,20,200,42,1000,14.42,12.813,1.1833811488734873,112.672,0.5633600000000005,27.208,0.12005344324312982,0.057596632401093,6.999118053857853
ema_adaptive,bimodal,20,200,42,1000,14.335,12.813,1.1820872057680898,112.076,0.5603799999999999,27.974,0.1199263039420091,0.05468911064047846,7.237225435069645
ema_ad_low,bimodal,20,200,42,1000,14.493,12.813,1.1909191735466125,112.476,0.5623800000000007,23.15,0.14274036972275936,0.05573893157936696,4.87181122942908
ema_ad_med,bimodal,20,200,42,1000,14.631,12.813,1.1997980496412781,114.156,0.5707800000000012,25.522,0.12663278011467885,0.05565697379946746,5.942863918826494
ema_no_coll,bimodal,20,200,42,1000,13.794,12.813,1.1300344498681576,107.568,0.5378400000000001,19.221,0.1810253583113796,0.04868342185427641,3.6257186850507965
consec_L2,bimodal,20,200,42,1000,14.512,12.813,1.191986275390416,113.36,0.5667999999999999,29.161,0.11052229928507479,0.058584119640137176,4.072467406946974
consec_L4,bimodal,20,200,42,1000,14.717,12.813,1.210209064250165,115.332,0.5766600000000003,39.876,0.0701937268202538,0.06980354438431145,2.2988740335770634
dcf_self_excl,bimodal,20,200,42,1000,11.411,12.813,0.934053555208121,88.892,0.44445999999999924,34.084,0.1410441084465048,0.0,0.0
pnd,bimodal,20,200,42,1000,12.296,12.813,1.0046788502562103,94.976,0.4748799999999998,12.535,0.26496085573974104,0.0,0.0
pnd_cd,bimodal,20,200,42,1000,12.427,12.813,1.0207519815323987,96.524,0.4826199999999998,13.649,0.24965733152820174,0.0,0.0
and,bimodal,20,200,42,1000,0.583,12.813,0.049846402595512686,3.5,0.017499999999999884,0.131,0.9610548859035768,0.0,0.0
oracle,bimodal,20,200,123,1000,12.801,12.686,1.0724142090279858,99.212,0.49605999999999995,11.523,0.26929795642979126,0.0,0.0
mfg_no_excl,bimodal,20,200,123,1000,12.246,12.686,1.0225361326753728,96.6,0.48300000000000004,11.862,0.2859699191020981,0.0,0.0
self_excl_only,bimodal,20,200,123,1000,12.911,12.686,1.0765597084889644,100.228,0.50114,12.426,0.2540189412192786,0.0,0.0
ema_fixed_low,bimodal,20,200,123,1000,14.531,12.686,1.2134202998412014,114.108,0.5705399999999995,27.578,0.11853267046667018,0.054200985364666325,7.169936383590876
ema_fixed_high,bimodal,20,200,123,1000,14.221,12.686,1.1890740560780806,111.812,0.5590600000000003,27.324,0.1215021914758185,0.05558784131389085,7.125088470606819
ema_adaptive,bimodal,20,200,123,1000,14.482,12.686,1.2105081796213781,113.728,0.568640000000001,28.134,0.11554670176070189,0.05618251239518529,7.11824573150904
ema_ad_low,bimodal,20,200,123,1000,14.333,12.686,1.1967390484945053,112.596,0.5629800000000007,22.773,0.14602677793390673,0.053347173445861214,4.983614822465589
ema_ad_med,bimodal,20,200,123,1000,14.316,12.686,1.1976169958266727,111.856,0.5592800000000003,25.201,0.13237446214604667,0.05393448604572508,6.1249088022060905
ema_no_coll,bimodal,20,200,123,1000,13.964,12.686,1.1642135255138735,109.16,0.5457999999999998,19.461,0.17631476349535977,0.049167561048624846,3.529350204472475
consec_L2,bimodal,20,200,123,1000,14.45,12.686,1.2080157708089978,113.36,0.5668,29.013,0.11051610688061198,0.05871072278104138,4.071435798809125
consec_L4,bimodal,20,200,123,1000,14.589,12.686,1.2218238048114616,115.156,0.5757800000000003,39.687,0.07080759201009325,0.06849698247833146,2.3375648881564732
dcf_self_excl,bimodal,20,200,123,1000,11.479,12.686,0.9585894867902988,89.916,0.4495799999999995,33.883,0.13935509426165343,0.0,0.0
pnd,bimodal,20,200,123,1000,12.286,12.686,1.0273451337620052,95.288,0.4764399999999995,12.51,0.2631962275978399,0.0,0.0
pnd_cd,bimodal,20,200,123,1000,12.638,12.686,1.0516530612318535,97.864,0.48931999999999953,13.744,0.24378847016296673,0.0,0.0
and,bimodal,20,200,123,1000,0.616,12.686,0.05272877105264901,3.592,0.01795999999999987,0.16,0.9577718557758093,0.0,0.0
oracle,bimodal,20,200,456,1000,12.978,12.916,1.0518648620299547,99.752,0.49875999999999987,11.422,0.2675796931153911,0.0,0.0
mfg_no_excl,bimodal,20,200,456,1000,12.497,12.916,1.01126829808908,97.716,0.48857999999999935,12.066,0.27914037550030996,0.0,0.0
self_excl_only,bimodal,20,200,456,1000,12.872,12.916,1.0413485284366475,99.192,0.49596000000000046,12.667,0.25414289237394594,0.0,0.0
ema_fixed_low,bimodal,20,200,456,1000,14.49,12.916,1.1767037608332505,112.592,0.5629600000000003,27.767,0.12107324056665046,0.05444250304471323,7.244193824727444
ema_fixed_high,bimodal,20,200,456,1000,14.383,12.916,1.1664692215979777,111.268,0.5563400000000008,27.382,0.12170209782300738,0.05697202480438119,7.089334227112205
ema_adaptive,bimodal,20,200,456,1000,14.744,12.916,1.1970879430382138,114.328,0.5716400000000008,28.132,0.11421752799732517,0.05729350422924689,6.944222094850892
ema_ad_low,bimodal,20,200,456,1000,14.364,12.916,1.1629015705613637,110.808,0.5540400000000008,22.913,0.14759727207236303,0.05334090072276178,4.928410274299166
ema_ad_med,bimodal,20,200,456,1000,14.705,12.916,1.1888004764155706,114.22,0.5710999999999998,25.381,0.12713851316143931,0.05601166178409559,5.894199493567344
ema_no_coll,bimodal,20,200,456,1000,13.921,12.916,1.1286959956194462,108.028,0.5401400000000007,19.592,0.1783816992023642,0.04887276429913902,3.611587784925104
consec_L2,bimodal,20,200,456,1000,14.568,12.916,1.1793630893401412,113.096,0.5654800000000005,29.131,0.11026306349809556,0.05933056296967517,4.0762198577941975
consec_L4,bimodal,20,200,456,1000,14.837,12.916,1.2021058927742359,115.716,0.5785800000000006,40.065,0.06912389974202315,0.06988824378596224,2.265048857474978
dcf_self_excl,bimodal,20,200,456,1000,11.485,12.916,0.9276907324959183,89.452,0.4472599999999989,34.01,0.1400068521376834,0.0,0.0
pnd,bimodal,20,200,456,1000,12.255,12.916,0.9919071741425066,94.644,0.4732199999999996,12.576,0.26686509141134257,0.0,0.0
pnd_cd,bimodal,20,200,456,1000,12.664,12.916,1.0261710229356125,97.512,0.48755999999999977,13.725,0.2468007106251105,0.0,0.0
and,bimodal,20,200,456,1000,0.598,12.916,0.04956488593965395,3.552,0.017759999999999877,0.185,0.9576069062389493,0.0,0.0
oracle,bimodal,20,200,789,1000,12.88,12.822,1.0674628027330426,99.28,0.49640000000000023,11.613,0.26774772735849384,0.0,0.0
mfg_no_excl,bimodal,20,200,789,1000,12.456,12.822,1.0340984814549061,97.048,0.4852399999999999,12.127,0.28076645114612797,0.0,0.0
self_excl_only,bimodal,20,200,789,1000,12.974,12.822,1.0787652297779615,100.4,0.5019999999999992,12.41,0.25449502500899757,0.0,0.0
ema_fixed_low,bimodal,20,200,789,1000,14.503,12.822,1.203059748932698,112.636,0.5631800000000013,27.817,0.12034110028644344,0.0543890059753186,7.274506117610217
ema_fixed_high,bimodal,20,200,789,1000,14.559,12.822,1.203557686418329,113.052,0.5652600000000017,27.394,0.11922494645879081,0.05785619871797381,6.892438969855102
ema_adaptive,bimodal,20,200,789,1000,14.573,12.822,1.209992739686354,113.316,0.5665800000000006,28.247,0.1167564848467297,0.056832197326696234,7.0633300173217926
ema_ad_low,bimodal,20,200,789,1000,14.415,12.822,1.193911720799839,111.98,0.5599000000000003,23.053,0.14645311826236823,0.05456338684609459,4.896586458991451
ema_ad_med,bimodal,20,200,789,1000,14.559,12.822,1.2083446312631299,113.708,0.5685400000000009,25.269,0.12989648481127192,0.05538758967642726,5.960161394313288
ema_no_coll,bimodal,20,200,789,1000,14.043,12.822,1.161711492600967,108.7,0.5435000000000011,19.741,0.17577541892198378,0.050807464960166665,3.5958606397384587
consec_L2,bimodal,20,200,789,1000,14.654,12.822,1.2152247926308286,114.048,0.5702400000000001,29.011,0.10882380500320123,0.05939021112392835,3.9819052409426
consec_L4,bimodal,20,200,789,1000,14.686,12.822,1.2169091685404376,114.408,0.5720400000000008,40.132,0.07083460365772253,0.06956242087345435,2.304339109391099
dcf_self_excl,bimodal,20,200,789,1000,11.512,12.822,0.9530395493953934,88.968,0.44483999999999957,34.511,0.13885780081347743,0.0,0.0
pnd,bimodal,20,200,789,1000,12.319,12.822,1.0195975302045726,95.124,0.4756199999999998,12.672,0.2651310655189368,0.0,0.0
pnd_cd,bimodal,20,200,789,1000,12.776,12.822,1.0613900619375454,98.488,0.4924399999999997,13.811,0.2420867532757039,0.0,0.0
and,bimodal,20,200,789,1000,0.595,12.822,0.050539548695199034,3.452,0.017259999999999883,0.156,0.9590139249639315,0.0,0.0
oracle,bimodal,20,200,1234,1000,12.856,12.693,1.0761223893366698,99.8,0.49899999999999967,11.653,0.267077358636722,0.0,0.0
mfg_no_excl,bimodal,20,200,1234,1000,12.326,12.693,1.028114303360899,96.752,0.4837599999999986,12.089,0.2805256706710459,0.0,0.0
self_excl_only,bimodal,20,200,1234,1000,13.059,12.693,1.0910957253874431,100.964,0.5048199999999999,12.532,0.24955502862657925,0.0,0.0
ema_fixed_low,bimodal,20,200,1234,1000,14.51,12.693,1.2082836174317586,113.04,0.5652000000000005,28.09,0.1179777040170226,0.055332770212727284,7.211704605161136
ema_fixed_high,bimodal,20,200,1234,1000,14.427,12.693,1.2039372016614287,112.556,0.56278,27.302,0.12040041566636323,0.05780673569805018,7.020120619040048
ema_adaptive,bimodal,20,200,1234,1000,14.524,12.693,1.212569200905735,113.296,0.5664800000000008,28.089,0.11655635367815427,0.05598452021387493,7.087484188803013
ema_ad_low,bimodal,20,200,1234,1000,14.424,12.693,1.206521316862531,112.92,0.5646000000000005,22.713,0.14409865578011413,0.054183223686926664,4.897769876057774
ema_ad_med,bimodal,20,200,1234,1000,14.505,12.693,1.2071872988509602,113.108,0.5655400000000003,25.423,0.12939132477454088,0.056318397308814966,5.969939217728862
ema_no_coll,bimodal,20,200,1234,1000,13.917,12.693,1.1559887471317818,108.38,0.5419000000000009,19.416,0.17818281154401935,0.04886680686716931,3.5555667948265155
consec_L2,bimodal,20,200,1234,1000,14.657,12.693,1.2231402791609847,114.452,0.5722600000000007,28.895,0.10812121530708109,0.059434348416706535,3.9974886833194017
consec_L4,bimodal,20,200,1234,1000,14.783,12.693,1.2379024482955974,116.012,0.5800600000000006,39.463,0.06964245135656535,0.06834025937505518,2.2996649377105642
dcf_self_excl,bimodal,20,200,1234,1000,11.281,12.693,0.943452502421038,88.324,0.44161999999999946,33.727,0.14434778598990813,0.0,0.0
pnd,bimodal,20,200,1234,1000,12.289,12.693,1.0281940607466151,95.42,0.4770999999999996,12.39,0.26564883567083736,0.0,0.0
pnd_cd,bimodal,20,200,1234,1000,12.658,12.693,1.0558157543436948,97.84,0.48920000000000013,13.662,0.24501015430444353,0.0,0.0
and,bimodal,20,200,1234,1000,0.611,12.693,0.05375526829551621,3.644,0.01821999999999988,0.162,0.957859058631434,0.0,0.0
oracle,bimodal,30,20,42,1000,1.444,1.434,0.8840500000000002,9.0,0.4500000000000001,1.436,0.2831892857142854,0.0,0.0
mfg_no_excl,bimodal,30,20,42,1000,1.193,1.434,0.7209833333333335,8.3,0.41500000000000065,1.746,0.3792204184704178,0.0,0.0
self_excl_only,bimodal,30,20,42,1000,1.475,1.434,0.9008833333333336,9.052,0.45260000000000083,2.051,0.21050854978354985,0.0,0.0
ema_fixed_low,bimodal,30,20,42,1000,1.39,1.434,0.8436666666666669,8.752,0.4376000000000008,2.628,0.16914777444777448,0.026803275793367155,3.789446575646579
ema_fixed_high,bimodal,30,20,42,1000,1.425,1.434,0.8666166666666668,8.86,0.44300000000000017,2.416,0.17299390331890335,0.02520879015329141,8.145023773448777
ema_adaptive,bimodal,30,20,42,1000,1.421,1.434,0.8573166666666666,9.02,0.4510000000000004,2.466,0.17338838383838376,0.02527173782203901,7.042925144300147
ema_ad_low,bimodal,30,20,42,1000,1.443,1.434,0.8691333333333333,8.94,0.4470000000000009,2.141,0.1990612554112556,0.02045262315809341,6.2250581890331915
ema_ad_med,bimodal,30,20,42,1000,1.499,1.434,0.8891166666666667,9.38,0.46900000000000047,2.147,0.18345025252525254,0.02209269197580902,6.424598340548343
ema_no_coll,bimodal,30,20,42,1000,1.436,1.434,0.867216666666667,8.912,0.44560000000000033,1.983,0.21949725829725855,0.019677634954415782,6.2466668109668095
consec_L2,bimodal,30,20,42,1000,1.41,1.434,0.8436833333333336,8.888,0.4444000000000003,2.366,0.17614509379509402,0.025655140572025635,3.3554408730158736
consec_L4,bimodal,30,20,42,1000,1.489,1.434,0.9044999999999999,9.196,0.45980000000000043,2.599,0.15745580808080803,0.026939345521310804,0.8022803751803752
dcf_self_excl,bimodal,30,20,42,1000,1.309,1.434,0.7965166666666667,8.532,0.42660000000000076,2.953,0.16282077922077928,0.0,0.0
pnd,bimodal,30,20,42,1000,1.423,1.434,0.8648666666666669,8.844,0.44219999999999976,1.902,0.21272063492063523,0.0,0.0
pnd_cd,bimodal,30,20,42,1000,1.452,1.434,0.8585833333333336,9.024,0.45119999999999977,1.762,0.22078650793650834,0.0,0.0
