ppdu_config,num_stas,method,threshold_mode,seed,aggregate_throughput,collision_probability_npca,npca_transition_count,mean_qsrc,tp_short,tp_medium,tp_long
hetero,10,adaptive_tppdu,ppdu,456,132,0.47540983606557374,337,0.1513353115727003,59,34,39
hetero,10,oracle_t0,zero,42,107,0.4375,418,0.0,28,25,54
hetero,10,oracle_t0,zero,123,126,0.5205479452054794,369,0.0,43,32,51
hetero,10,oracle_t0,zero,456,126,0.48704663212435234,378,0.0,40,42,44
hetero,10,oracle_tppdu,ppdu,42,130,0.40540540540540543,371,0.0,40,51,39
hetero,10,oracle_tppdu,ppdu,123,149,0.4955357142857143,392,0.0,61,54,34
hetero,10,oracle_tppdu,ppdu,456,128,0.4648648648648649,346,0.0,50,37,41
hetero,20,fixed_q0_t0,zero,42,113,0.7343358395989975,873,0.0,22,29,62
hetero,20,fixed_q0_t0,zero,123,107,0.753731343283582,758,0.0,23,41,43
hetero,20,fixed_q0_t0,zero,456,109,0.6984615384615385,837,0.0,32,29,48
hetero,20,fixed_q0_tppdu,ppdu,42,123,0.6988304093567251,724,0.0,43,49,31
hetero,20,fixed_q0_tppdu,ppdu,123,113,0.7381615598885793,665,0.0,39,35,39
hetero,20,fixed_q0_tppdu,ppdu,456,116,0.7244094488188977,733,0.0,36,32,48
hetero,20,fixed_q1_t0,zero,42,110,0.4411764705882353,816,1.0,30,33,47
hetero,20,fixed_q1_t0,zero,123,123,0.5024875621890548,755,1.0,46,27,50
hetero,20,fixed_q1_t0,zero,456,111,0.4594594594594595,816,1.0,32,32,47
hetero,20,fixed_q1_tppdu,ppdu,42,120,0.38202247191011235,793,1.0,39,39,42
hetero,20,fixed_q1_tppdu,ppdu,123,138,0.5125,736,1.0,61,32,45
hetero,20,fixed_q1_tppdu,ppdu,456,119,0.47549019607843135,737,1.0,45,33,41
hetero,20,adaptive_t0,zero,42,109,0.6470588235294118,816,0.17279411764705882,18,38,53
hetero,20,adaptive_t0,zero,123,112,0.7024128686327078,857,0.20186697782963828,29,28,55
hetero,20,adaptive_t0,zero,456,118,0.7405660377358491,837,0.21385902031063322,33,32,53
hetero,20,adaptive_tppdu,ppdu,42,113,0.6267123287671232,789,0.15462610899873258,32,30,51
hetero,20,adaptive_tppdu,ppdu,123,111,0.7005649717514124,718,0.2214484679665738,33,35,43
hetero,20,adaptive_tppdu,ppdu,456,129,0.7054263565891473,734,0.25204359673024523,47,33,49
hetero,20,oracle_t0,zero,42,110,0.4411764705882353,816,1.0,30,33,47
hetero,20,oracle_t0,zero,123,123,0.5024875621890548,755,1.0,46,27,50
hetero,20,oracle_t0,zero,456,111,0.4594594594594595,816,1.0,32,32,47
hetero,20,oracle_tppdu,ppdu,42,120,0.38202247191011235,793,1.0,39,39,42
hetero,20,oracle_tppdu,ppdu,123,138,0.5125,736,1.0,61,32,45
hetero,20,oracle_tppdu,ppdu,456,119,0.47549019607843135,737,1.0,45,33,41
hetero,30,fixed_q0_t0,zero,42,105,0.8612903225806452,1107,0.0,37,26,42
hetero,30,fixed_q0_t0,zero,123,125,0.8869752421959096,1258,0.0,35,44,46
hetero,30,fixed_q0_t0,zero,456,113,0.8809801633605601,1319,0.0,37,35,41
hetero,30,fixed_q0_tppdu,ppdu,42,133,0.8358620689655173,1153,0.0,53,52,28
hetero,30,fixed_q0_tppdu,ppdu,123,129,0.8783351120597652,1231,0.0,43,49,37
hetero,30,fixed_q0_tppdu,ppdu,456,116,0.8685376661742984,995,0.0,34,46,36
hetero,30,fixed_q1_t0,zero,42,122,0.653968253968254,1319,1.0,49,34,39
hetero,30,fixed_q1_t0,zero,123,123,0.6237288135593221,1168,1.0,38,48,37
hetero,30,fixed_q1_t0,zero,456,124,0.6715542521994134,1287,1.0,34,46,44
hetero,30,fixed_q1_tppdu,ppdu,42,129,0.7045454545454546,1085,1.0,52,46,31
hetero,30,fixed_q1_tppdu,ppdu,123,129,0.6121673003802282,1026,1.0,50,46,33
hetero,30,fixed_q1_tppdu,ppdu,456,122,0.6151315789473685,1161,1.0,32,53,37
hetero,30,adaptive_t0,zero,42,101,0.8357723577235773,1226,0.26182707993474713,25,32,44
hetero,30,adaptive_t0,zero,123,123,0.8545673076923077,1377,0.20043572984749455,41,46,36
hetero,30,adaptive_t0,zero,456,120,0.8313953488372093,1380,0.20507246376811594,51,29,40
hetero,30,adaptive_tppdu,ppdu,42,128,0.8382352941176471,1114,0.23159784560143626,44,55,29
hetero,30,adaptive_tppdu,ppdu,123,118,0.85,1142,0.3336252189141856,35,35,48
hetero,30,adaptive_tppdu,ppdu,456,116,0.8265139116202946,1152,0.24305555555555555,33,43,40
hetero,30,oracle_t0,zero,42,122,0.653968253968254,1319,1.0,49,34,39
hetero,30,oracle_t0,zero,123,123,0.6237288135593221,1168,1.0,38,48,37
hetero,30,oracle_t0,zero,456,124,0.6715542521994134,1287,1.0,34,46,44
hetero,30,oracle_tppdu,ppdu,42,129,0.7045454545454546,1085,1.0,52,46,31
hetero,30,oracle_tppdu,ppdu,123,129,0.6121673003802282,1026,1.0,50,46,33
hetero,30,oracle_tppdu,ppdu,456,122,0.6151315789473685,1161,1.0,32,53,37
hetero,50,fixed_q0_t0,zero,42,113,0.9632034632034632,2249,0.0,41,43,29
hetero,50,fixed_q0_t0,zero,123,111,0.9621125143513203,2296,0.0,44,30,37
hetero,50,fixed_q0_t0,zero,456,101,0.9656635802469136,2246,0.0,31,31,39
hetero,50,fixed_q0_tppdu,ppdu,42,117,0.9506493506493506,1758,0.0,43,41,33
hetero,50,fixed_q0_tppdu,ppdu,123,115,0.958984375,1622,0.0,37,43,35
hetero,50,fixed_q0_tppdu,ppdu,456,114,0.962015503875969,2025,0.0,43,44,27
hetero,50,fixed_q1_t0,zero,42,132,0.7783783783783784,2345,1.0,53,35,44
hetero,50,fixed_q1_t0,zero,123,119,0.8015122873345936,1996,1.0,41,39,39
hetero,50,fixed_q1_t0,zero,456,106,0.8495575221238938,1993,1.0,34,29,43
hetero,50,fixed_q1_tppdu,ppdu,42,116,0.7584745762711864,1974,1.0,34,50,32
hetero,50,fixed_q1_tppdu,ppdu,123,116,0.809009009009009,1978,1.0,44,30,42
hetero,50,fixed_q1_tppdu,ppdu,456,112,0.8036437246963563,1851,1.0,28,30,54
hetero,50,adaptive_t0,zero,42,94,0.946329426280074,1849,0.22714981070849108,27,25,42
hetero,50,adaptive_t0,zero,123,105,0.9518918918918919,2047,0.21006350757205666,27,34,44
hetero,50,adaptive_t0,zero,456,98,0.9519519519519519,2346,0.17902813299232737,35,19,44
hetero,50,adaptive_tppdu,ppdu,42,119,0.9381625441696113,1887,0.22045574986751457,37,49,33
hetero,50,adaptive_tppdu,ppdu,123,104,0.9455899198167239,1828,0.2051422319474836,35,32,37
hetero,50,adaptive_tppdu,ppdu,456,126,0.9402480270574972,1960,0.1836734693877551,46,49,31
hetero,50,oracle_t0,zero,42,120,0.5151515151515151,1892,2.0,31,45,44
hetero,50,oracle_t0,zero,123,120,0.5473251028806584,2151,2.0,37,39,44
hetero,50,oracle_t0,zero,456,124,0.5608856088560885,2294,2.0,51,39,34
hetero,50,oracle_tppdu,ppdu,42,113,0.524,2042,2.0,42,36,35
hetero,50,oracle_tppdu,ppdu,123,126,0.5087719298245614,1749,2.0,59,29,38
hetero,50,oracle_tppdu,ppdu,456,110,0.5021645021645021,1993,2.0,42,33,35
